iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	1	1522359074232	close	none	0	4	[spotted_blue_triangle,checked_blue_triangle,wavy_green_triangle,striped_blue_square,checked_green_square]	[1,1,2,3,3]	[1,3,1,2,1]	checked_green_square	checked_green_square	true	within	4793	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	2	1522359087989	far	irrelevant	2	4	[spotted_blue_star,spotted_black_star,checked_green_square,striped_black_circle,wavy_green_triangle]	[1,2,3,2,3]	[2,3,2,1,1]	wavy_green_triangle	wavy_green_triangle	true	within	2520	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	3	1522359104495	close	irrelevant	2	3	[checked_blue_star,striped_green_circle,checked_black_triangle,wavy_black_star]	[1,1,2,2]	[1,3,3,1]	wavy_black_star	wavy_black_star	true	within	1602	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	4	1522359121528	far	irrelevant	2	4	[wavy_green_star,wavy_black_square,checked_blue_square,wavy_green_circle,wavy_red_triangle]	[1,3,2,3,1]	[2,1,1,3,3]	wavy_red_triangle	wavy_red_triangle	true	within	2191	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	5	1522359138876	close	irrelevant	2	3	[striped_green_square,spotted_red_star,wavy_green_circle,spotted_black_star]	[3,3,1,3]	[1,2,1,3]	spotted_black_star	spotted_black_star	true	within	2391	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	6	1522359149922	far	none	0	2	[striped_blue_triangle,striped_blue_circle,striped_blue_star]	[2,3,3]	[1,2,3]	striped_blue_star	striped_blue_star	true	within	831	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	7	1522359162564	far	none	0	4	[checked_red_star,spotted_blue_triangle,spotted_green_star,wavy_red_triangle,spotted_red_circle]	[1,3,2,3,1]	[2,1,1,3,1]	spotted_red_circle	spotted_red_circle	true	within	1327	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	8	1522359176040	close	none	0	2	[checked_red_triangle,wavy_black_circle,spotted_black_triangle]	[1,1,3]	[1,2,3]	spotted_black_triangle	spotted_black_triangle	true	within	1292	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	9	1522359185546	far	none	0	2	[striped_red_star,spotted_red_circle,spotted_blue_square]	[1,1,3]	[3,2,1]	spotted_blue_square	spotted_blue_square	true	within	757	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	10	1522359203376	far	irrelevant	2	3	[striped_red_triangle,spotted_green_square,striped_black_star,checked_green_circle]	[3,2,2,1]	[2,3,1,2]	checked_green_circle	checked_green_circle	true	within	1563	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	11	1522359213558	close	none	0	4	[spotted_green_square,wavy_green_triangle,checked_black_star,wavy_red_circle,wavy_blue_circle]	[1,3,1,3,2]	[2,3,1,2,3]	wavy_blue_circle	wavy_blue_circle	true	within	1111	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	12	1522359227017	far	irrelevant	1	3	[wavy_red_star,striped_black_triangle,spotted_red_star,striped_blue_circle]	[3,3,2,1]	[2,1,1,3]	striped_blue_circle	striped_blue_circle	true	within	1029	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	13	1522359237686	close	none	0	4	[spotted_green_triangle,wavy_black_square,checked_black_circle,striped_black_circle,spotted_black_square]	[1,3,1,1,2]	[3,1,1,2,3]	spotted_black_square	spotted_black_square	true	within	1536	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	14	1522359251649	close	irrelevant	1	2	[spotted_green_square,checked_green_triangle,striped_green_triangle]	[2,3,1]	[3,2,1]	striped_green_triangle	striped_green_triangle	true	within	2815	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	15	1522359262352	close	irrelevant	1	3	[checked_red_circle,wavy_black_star,checked_blue_circle,spotted_blue_star]	[1,3,2,3]	[1,2,1,3]	spotted_blue_star	checked_blue_circle	false	within	1240	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	16	1522359274244	far	none	0	3	[spotted_green_star,spotted_red_star,spotted_green_triangle,wavy_red_square]	[1,3,2,1]	[3,2,1,2]	wavy_red_square	wavy_red_square	true	within	1192	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	17	1522359288804	far	irrelevant	1	2	[wavy_red_star,checked_green_circle,spotted_red_square]	[3,2,1]	[1,1,1]	spotted_red_square	spotted_red_square	true	within	1328	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	18	1522359302659	far	none	0	4	[striped_red_circle,striped_blue_triangle,checked_green_circle,wavy_blue_circle,striped_blue_star]	[1,1,2,3,1]	[1,2,3,3,3]	striped_blue_star	striped_blue_star	true	within	1002	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	19	1522359311980	close	none	0	3	[spotted_black_star,spotted_red_triangle,wavy_green_square,spotted_red_star]	[2,1,3,3]	[3,2,3,2]	spotted_red_star	spotted_red_star	true	within	951	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	20	1522359319173	far	none	0	2	[checked_black_triangle,spotted_black_circle,spotted_red_star]	[3,3,1]	[3,2,1]	spotted_red_star	spotted_red_star	true	within	672	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	21	1522359334948	close	irrelevant	2	4	[striped_blue_square,wavy_blue_star,wavy_green_square,spotted_green_triangle,striped_blue_triangle]	[2,1,1,3,1]	[3,1,2,1,3]	striped_blue_triangle	striped_blue_square	false	within	1550	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	22	1522359356219	far	irrelevant	1	3	[striped_green_star,striped_blue_square,striped_red_star,checked_blue_triangle]	[3,1,1,2]	[2,3,2,3]	checked_blue_triangle	checked_blue_triangle	true	within	2597	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	23	1522359366790	close	none	0	2	[wavy_black_circle,spotted_black_star,wavy_black_star]	[2,2,3]	[3,1,3]	wavy_black_star	wavy_black_star	true	within	1573	clickedObj
planned_sample	1527-79f8c353-c372-4e1a-b849-28eea498254e	24	1522359385047	close	irrelevant	1	4	[striped_red_star,wavy_black_circle,spotted_green_triangle,checked_green_square,spotted_red_triangle]	[3,3,2,3,1]	[2,1,3,3,1]	spotted_red_triangle	spotted_red_triangle	true	within	4254	clickedObj
