iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	1	1578453398446	far	irrelevant	2	4	[wavy_red_circle,checked_red_square,wavy_red_triangle,wavy_green_circle,checked_red_star]	[3,1,3,1,1]	[1,2,3,1,3]	[1,2]	[1,1]	false	checked_red_star	checked_red_star	true	scripted	4334	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	2	1578453409310	far	irrelevant	1	4	[checked_blue_triangle,striped_black_triangle,spotted_red_square,striped_blue_triangle,wavy_red_star]	[1,3,3,3,1]	[1,1,3,2,2]	[3,1]	[2,3]	false	wavy_red_star	wavy_red_star	true	scripted	2928	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	3	1578453416078	close	irrelevant	2	3	[checked_blue_square,striped_green_square,checked_green_triangle,striped_red_triangle]	[1,2,3,1]	[1,1,1,3]	[1,1]	[2,1]	false	striped_red_triangle	striped_red_triangle	true	scripted	1679	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	4	1578453423494	far	irrelevant	1	4	[spotted_black_square,striped_blue_triangle,wavy_blue_star,spotted_green_star,spotted_green_circle]	[1,2,3,1,2]	[2,3,1,3,1]	[1,3]	[3,3]	false	spotted_green_circle	spotted_green_circle	true	scripted	1984	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	5	1578453430080	close	irrelevant	2	4	[striped_green_triangle,striped_blue_circle,checked_blue_star,checked_green_square,wavy_green_circle]	[1,3,1,3,2]	[1,2,3,3,3]	[1,1]	[3,3]	false	wavy_green_circle	wavy_green_circle	true	scripted	1457	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	6	1578453435822	far	irrelevant	1	2	[wavy_blue_triangle,checked_black_star,striped_blue_circle]	[3,1,1]	[2,3,2]	[1,3]	[2,3]	false	striped_blue_circle	striped_blue_circle	true	scripted	1264	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	7	1578453442094	close	irrelevant	2	4	[striped_black_square,striped_red_circle,wavy_black_square,checked_blue_triangle,wavy_red_triangle]	[1,3,1,2,1]	[1,2,3,3,2]	[1,1]	[1,3]	false	wavy_red_triangle	wavy_red_triangle	true	scripted	1391	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	8	1578453447806	far	irrelevant	1	2	[spotted_black_triangle,checked_green_circle,striped_green_star]	[1,1,2]	[3,1,1]	[1,3]	[3,3]	false	striped_green_star	striped_green_star	true	scripted	1425	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	9	1578453454768	far	irrelevant	1	2	[wavy_black_circle,striped_black_circle,checked_black_square]	[1,2,3]	[1,3,2]	[1,1]	[2,1]	false	checked_black_square	checked_black_square	true	scripted	1600	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	10	1578453461270	close	critical	1	2	[wavy_red_triangle,checked_blue_square,striped_blue_triangle]	[3,3,3]	[3,1,2]	[3,3]	[1,3]	false	striped_blue_triangle	striped_blue_triangle	true	scripted	1847	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	11	1578453468086	close	critical	2	4	[spotted_black_square,wavy_red_star,spotted_black_triangle,checked_red_circle,checked_blue_triangle]	[1,3,1,3,1]	[2,2,3,3,1]	[1,3]	[3,3]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	2056	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	12	1578453474589	far	irrelevant	1	3	[spotted_black_star,wavy_blue_triangle,checked_red_triangle,spotted_blue_square]	[2,1,3,3]	[3,2,3,2]	[2,3]	[1,1]	false	spotted_blue_square	spotted_blue_square	true	scripted	2199	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	13	1578453483863	close	irrelevant	1	2	[wavy_black_circle,checked_green_star,spotted_green_star]	[2,3,1]	[1,3,3]	[2,1]	[2,3]	false	spotted_green_star	checked_green_star	false	scripted	4712	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	14	1578453490485	close	irrelevant	1	2	[checked_blue_circle,wavy_red_square,spotted_blue_square]	[1,2,1]	[1,1,3]	[1,1]	[1,2]	false	spotted_blue_square	spotted_blue_square	true	scripted	1832	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	15	1578453496862	close	critical	1	2	[checked_black_triangle,wavy_red_star,wavy_black_triangle]	[1,3,2]	[3,2,1]	[1,3]	[1,1]	false	wavy_black_triangle	wavy_black_triangle	true	scripted	1921	clickedObj
pilot1	6916-e73e2534-63b6-4a82-9841-1f8a066c9798	16	1578453503209	close	critical	1	2	[striped_black_star,spotted_black_circle,striped_blue_star]	[3,1,3]	[2,1,3]	[3,2]	[3,1]	false	striped_blue_star	striped_blue_star	true	scripted	1712	clickedObj
