iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	1	1578453765348	far	irrelevant	2	4	[spotted_blue_triangle,spotted_green_circle,checked_blue_triangle,spotted_black_circle,striped_green_star]	[3,1,2,3,1]	[1,3,1,3,1]	[2,1]	[3,3]	false	striped_green_star	striped_green_star	true	scripted	2009	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	2	1578453772212	far	irrelevant	1	3	[checked_black_circle,spotted_black_triangle,checked_red_triangle,spotted_blue_star]	[1,1,3,2]	[1,2,1,3]	[1,1]	[1,3]	false	spotted_blue_star	spotted_blue_star	true	scripted	1629	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	3	1578453778998	close	irrelevant	1	2	[checked_red_triangle,striped_green_star,wavy_red_star]	[2,1,1]	[3,1,2]	[2,3]	[1,3]	false	wavy_red_star	wavy_red_star	true	scripted	1669	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	4	1578453785457	far	irrelevant	1	3	[wavy_red_circle,wavy_black_square,striped_red_square,spotted_red_star]	[3,2,1,2]	[2,3,3,1]	[1,3]	[3,1]	false	spotted_red_star	spotted_red_star	true	scripted	1578	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	5	1578453791679	far	irrelevant	2	4	[striped_black_square,spotted_green_square,spotted_red_square,checked_black_square,checked_red_star]	[2,1,3,1,1]	[1,2,3,3,1]	[1,2]	[3,3]	false	checked_red_star	checked_red_star	true	scripted	1601	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	6	1578453799909	far	irrelevant	1	4	[spotted_blue_star,striped_blue_square,spotted_black_star,wavy_blue_star,spotted_red_triangle]	[3,1,2,1,3]	[2,3,3,1,1]	[3,2]	[3,3]	false	spotted_red_triangle	spotted_red_triangle	true	scripted	1777	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	7	1578453806309	far	irrelevant	1	2	[wavy_black_square,checked_green_circle,checked_blue_star]	[1,1,2]	[3,1,1]	[1,1]	[3,1]	false	checked_blue_star	checked_blue_star	true	scripted	1448	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	8	1578453812827	close	irrelevant	1	4	[checked_red_circle,striped_green_circle,wavy_blue_star,wavy_black_square,checked_green_square]	[3,3,2,2,1]	[2,1,3,1,1]	[3,1]	[3,3]	false	checked_green_square	checked_green_square	true	scripted	1460	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	9	1578453819379	close	critical	1	2	[checked_red_triangle,checked_black_star,checked_green_triangle]	[1,3,3]	[2,3,1]	[1,2]	[1,1]	false	checked_green_triangle	checked_green_triangle	true	scripted	1623	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	10	1578453825041	far	irrelevant	1	2	[striped_blue_square,wavy_green_star,checked_green_circle]	[1,1,3]	[2,1,2]	[1,1]	[3,1]	false	checked_green_circle	checked_green_circle	true	scripted	1453	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	11	1578453831747	close	critical	1	3	[checked_black_circle,striped_blue_square,checked_green_triangle,wavy_green_square]	[1,1,3,1]	[1,2,3,3]	[1,2]	[3,1]	false	wavy_green_square	wavy_green_square	true	scripted	1850	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	12	1578453838819	close	irrelevant	1	2	[spotted_green_triangle,striped_blue_square,wavy_blue_triangle]	[3,1,2]	[2,2,1]	[1,2]	[3,3]	false	wavy_blue_triangle	wavy_blue_triangle	true	scripted	2745	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	13	1578453845507	far	irrelevant	1	2	[checked_blue_triangle,spotted_blue_triangle,checked_black_square]	[1,3,3]	[3,3,1]	[1,3]	[2,3]	false	checked_black_square	checked_black_square	true	scripted	1429	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	14	1578453851998	far	irrelevant	1	3	[spotted_green_square,striped_green_triangle,striped_black_square,wavy_black_circle]	[2,2,3,3]	[3,1,3,1]	[2,1]	[1,2]	false	wavy_black_circle	wavy_black_circle	true	scripted	1582	clickedObj
pilot1	5287-0ff5d49f-94d0-4bfe-bd4b-2c4f4b8d240c	15	1578453857923	far	irrelevant	2	4	[checked_green_triangle,striped_green_triangle,striped_blue_star,wavy_red_triangle,striped_blue_circle]	[2,1,1,3,3]	[1,3,2,1,3]	[1,3]	[3,1]	false	striped_blue_circle	striped_blue_circle	true	scripted	1578	clickedObj
