iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	1	1522357446527	close	irrelevant	1	4	[checked_red_circle,striped_red_star,striped_black_square,striped_black_triangle,wavy_black_circle]	[3,3,2,1,2]	[2,1,3,3,1]	wavy_black_circle	wavy_black_circle	true	within	5280	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	2	1522357465129	far	irrelevant	1	2	[spotted_red_star,checked_green_triangle,spotted_red_circle]	[2,3,3]	[3,1,2]	spotted_red_circle	spotted_red_circle	true	within	4240	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	3	1522357487984	close	irrelevant	1	2	[striped_green_square,spotted_green_circle,spotted_blue_circle]	[3,2,1]	[2,3,3]	spotted_blue_circle	spotted_blue_circle	true	within	2913	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	4	1522357505936	close	none	0	4	[spotted_blue_triangle,checked_blue_triangle,striped_green_square,spotted_black_triangle,spotted_red_square]	[3,1,2,1,3]	[3,1,3,2,1]	spotted_red_square	striped_green_square	false	within	2967	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	5	1522357525120	far	none	0	4	[wavy_black_star,checked_red_circle,spotted_red_square,checked_blue_star,wavy_red_triangle]	[3,1,1,3,2]	[2,2,3,3,3]	wavy_red_triangle	wavy_red_triangle	true	within	5631	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	6	1522357540247	far	irrelevant	1	3	[striped_black_triangle,striped_green_square,checked_blue_square,wavy_blue_star]	[3,1,3,2]	[3,1,2,1]	wavy_blue_star	wavy_blue_star	true	within	3623	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	7	1522357552952	close	none	0	3	[striped_red_triangle,spotted_green_triangle,wavy_blue_circle,striped_red_circle]	[2,3,2,3]	[3,2,1,1]	striped_red_circle	striped_red_circle	true	within	2529	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	8	1522357564727	far	none	0	4	[striped_green_star,wavy_blue_star,spotted_blue_circle,wavy_black_square,checked_green_triangle]	[3,1,3,2,1]	[2,2,1,3,1]	checked_green_triangle	checked_green_triangle	true	within	1400	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	9	1522357585583	close	irrelevant	1	3	[striped_green_triangle,spotted_black_triangle,striped_red_circle,spotted_blue_circle]	[2,2,1,3]	[3,1,1,3]	spotted_blue_circle	spotted_blue_circle	true	within	1560	clickedObj
planned_sample	6763-8f3780a3-cab8-43a9-827f-c6d0a55064b8	10	1522357596447	close	none	0	4	[striped_green_circle,spotted_red_circle,spotted_black_star,wavy_red_square,spotted_red_star]	[3,3,1,1,2]	[1,3,1,3,1]	spotted_red_star	spotted_red_star	true	within	1720	clickedObj
