iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	correct	condition	responseRT	eventType
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	1	1522368155091	close	irrelevant	1	3	[striped_black_square,striped_red_circle,striped_black_triangle,spotted_red_triangle]	[1,3,3,2]	[3,2,3,1]	spotted_red_triangle	spotted_red_triangle	true	within	7594	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	2	1522368193398	close	none	0	2	[wavy_blue_square,wavy_red_star,striped_red_square]	[3,1,1]	[2,3,1]	striped_red_square	striped_red_square	true	within	4296	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	3	1522368227908	close	irrelevant	2	4	[striped_red_circle,striped_red_star,checked_black_triangle,spotted_blue_triangle,striped_green_circle]	[2,3,2,1,1]	[3,2,1,2,1]	striped_green_circle	striped_green_circle	true	within	3808	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	4	1522368263915	far	irrelevant	1	3	[wavy_green_circle,checked_green_circle,spotted_red_star,checked_black_triangle]	[1,3,2,1]	[2,3,3,1]	checked_black_triangle	checked_black_triangle	true	within	5210	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	5	1522368296118	far	none	0	3	[wavy_blue_star,spotted_black_square,checked_black_square,spotted_green_triangle]	[1,1,2,3]	[1,2,1,1]	spotted_green_triangle	spotted_green_triangle	true	within	3816	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	6	1522368345370	far	none	0	4	[spotted_blue_triangle,wavy_blue_square,spotted_green_square,spotted_black_circle,wavy_green_star]	[1,2,2,3,3]	[1,3,1,1,2]	wavy_green_star	wavy_green_star	true	within	13248	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	7	1522368406029	far	irrelevant	2	4	[wavy_blue_triangle,checked_green_circle,wavy_black_circle,wavy_blue_square,wavy_black_star]	[1,3,3,2,1]	[1,3,2,3,2]	wavy_black_star	wavy_black_star	true	within	29649	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	8	1522368440207	close	none	0	4	[spotted_red_triangle,spotted_red_star,spotted_blue_triangle,checked_red_triangle,striped_red_star]	[2,2,1,1,3]	[1,3,1,3,2]	striped_red_star	striped_red_star	true	within	7984	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	9	1522368475728	close	irrelevant	1	4	[checked_blue_star,spotted_red_circle,wavy_green_square,wavy_green_star,wavy_blue_circle]	[1,3,1,2,2]	[1,1,3,1,3]	wavy_blue_circle	wavy_blue_circle	true	within	8089	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	10	1522368506864	far	irrelevant	1	2	[striped_red_star,checked_green_star,wavy_red_square]	[3,2,1]	[3,1,3]	wavy_red_square	wavy_red_square	true	within	3680	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	11	1522368536653	close	none	0	3	[checked_black_triangle,spotted_green_star,spotted_black_square,checked_blue_triangle]	[1,2,1,3]	[2,3,1,3]	checked_blue_triangle	checked_blue_triangle	true	within	4369	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	12	1522368682298	far	none	0	4	[striped_green_triangle,checked_green_circle,checked_blue_star,spotted_green_circle,wavy_blue_square]	[3,1,1,3,2]	[2,3,1,3,3]	wavy_blue_square	wavy_blue_square	true	within	18839	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	13	1522368714910	close	none	0	2	[striped_blue_square,striped_blue_circle,striped_green_square]	[1,3,3]	[3,3,1]	striped_green_square	striped_green_square	true	within	4767	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	14	1522368740978	close	irrelevant	2	4	[striped_green_star,striped_red_square,wavy_red_circle,wavy_red_square,striped_blue_star]	[3,2,3,1,3]	[1,3,3,2,2]	striped_blue_star	striped_blue_star	true	within	5374	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	15	1522368781709	far	irrelevant	1	3	[checked_black_circle,wavy_green_circle,spotted_green_circle,striped_black_triangle]	[1,3,3,2]	[1,2,3,3]	striped_black_triangle	striped_black_triangle	true	within	4097	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	16	1522368816424	far	none	0	3	[striped_red_circle,wavy_blue_star,striped_green_triangle,wavy_red_square]	[3,2,2,1]	[2,3,1,1]	wavy_red_square	wavy_red_square	true	within	3425	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	17	1522368839101	close	none	0	3	[striped_blue_star,checked_red_circle,striped_blue_square,striped_red_square]	[3,3,2,1]	[1,2,3,1]	striped_red_square	striped_red_square	true	within	1592	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	18	1522368869967	far	none	0	3	[striped_black_square,spotted_red_square,checked_green_square,spotted_black_circle]	[1,1,3,3]	[1,3,1,3]	spotted_black_circle	spotted_black_circle	true	within	3183	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	19	1522368898379	far	irrelevant	1	2	[spotted_red_triangle,spotted_green_triangle,striped_red_square]	[1,3,2]	[3,2,1]	striped_red_square	striped_red_square	true	within	4889	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	20	1522368925764	close	irrelevant	1	2	[checked_blue_star,wavy_blue_circle,wavy_red_circle]	[3,2,2]	[1,1,3]	wavy_red_circle	wavy_red_circle	true	within	2872	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	21	1522368949826	close	none	0	2	[checked_red_triangle,spotted_black_square,spotted_green_triangle]	[1,3,2]	[2,2,1]	spotted_green_triangle	spotted_green_triangle	true	within	2288	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	22	1522368971444	close	irrelevant	1	2	[striped_red_circle,checked_blue_star,checked_black_circle]	[2,1,2]	[1,2,3]	checked_black_circle	checked_black_circle	true	within	3048	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	23	1522368993352	far	none	0	2	[striped_green_circle,wavy_red_star,striped_red_square]	[3,2,1]	[3,1,2]	striped_red_square	striped_red_square	true	within	4872	clickedObj
planned_sample	9241-fc30c349-3fea-4e0e-bb20-738d6736f6c4	24	1522369064734	far	irrelevant	1	2	[wavy_black_triangle,checked_green_square,wavy_blue_circle]	[3,1,2]	[3,2,3]	wavy_blue_circle	wavy_blue_circle	true	within	9928	clickedObj
