gameid, time, condition, critical, objectSet, targetX, targetY, distractorX, distractorY, mouseX, mouseY
2212-1,1425955394168,base,0,4,231.25,506.25,none,none,272,458
2212-1,1425955394176,base,0,4,231.25,506.25,none,none,272,460
2212-1,1425955394184,base,0,4,231.25,506.25,none,none,270,462
2212-1,1425955394192,base,0,4,231.25,506.25,none,none,269,464
2212-1,1425955394200,base,0,4,231.25,506.25,none,none,266,468
2212-1,1425955394208,base,0,4,231.25,506.25,none,none,263,471
2212-1,1425955394214,base,0,4,231.25,506.25,none,none,260,475
2212-1,1425955394222,base,0,4,231.25,506.25,none,none,256,478
2212-1,1425955394229,base,0,4,231.25,506.25,none,none,253,481
2212-1,1425955394239,base,0,4,231.25,506.25,none,none,251,482
2212-1,1425955394246,base,0,4,231.25,506.25,none,none,251,483
2212-1,1425955394252,base,0,4,231.25,506.25,none,none,250,484
2212-1,1425955394263,base,0,4,231.25,506.25,none,none,250,486
2212-1,1425955394270,base,0,4,231.25,506.25,none,none,249,487
2212-1,1425955394275,base,0,4,231.25,506.25,none,none,248,489
2212-1,1425955394282,base,0,4,231.25,506.25,none,none,248,491
2212-1,1425955394292,base,0,4,231.25,506.25,none,none,247,495
2212-1,1425955394298,base,0,4,231.25,506.25,none,none,245,497
2212-1,1425955394308,base,0,4,231.25,506.25,none,none,244,499
2212-1,1425955394314,base,0,4,231.25,506.25,none,none,244,501
2212-1,1425955394324,base,0,4,231.25,506.25,none,none,244,504
2212-1,1425955394330,base,0,4,231.25,506.25,none,none,244,505
2212-1,1425955394341,base,0,4,231.25,506.25,none,none,244,506
2212-1,1425955394353,base,0,4,231.25,506.25,none,none,244,507
2212-1,1425955394369,base,0,4,231.25,506.25,none,none,244,508
2212-1,1425955394380,base,0,4,231.25,506.25,none,none,244,509
2212-1,1425955394511,base,0,4,231.25,506.25,none,none,244,509
2212-1,1425955394622,base,0,4,231,506.5,none,none,244,507
2212-1,1425955394632,base,0,4,231,504.5,none,none,244,502
2212-1,1425955394640,base,0,4,231,499.5,none,none,244,499
2212-1,1425955394656,base,0,4,231,496.5,none,none,244,493
2212-1,1425955394659,base,0,4,231,490.5,none,none,244,488
2212-1,1425955394669,base,0,4,231,484.5,none,none,244,480
2212-1,1425955394672,base,0,4,231,477.5,none,none,244,473
2212-1,1425955394691,base,0,4,231,470.5,none,none,244,462
2212-1,1425955394694,base,0,4,231,459.5,none,none,244,458
2212-1,1425955394716,base,0,4,231,454.5,none,none,244,451
2212-1,1425955394737,base,0,4,231,447.5,none,none,243,443
2212-1,1425955394740,base,0,4,230,439.5,none,none,243,440
2212-1,1425955394759,base,0,4,230,436.5,none,none,242,433
2212-1,1425955394764,base,0,4,229,429.5,none,none,241,429
2212-1,1425955394783,base,0,4,228,426.5,none,none,239,423
2212-1,1425955394788,base,0,4,226,419.5,none,none,239,418
2212-1,1425955394804,base,0,4,226,415.5,none,none,236,410
2212-1,1425955394809,base,0,4,223,407.5,none,none,235,407
2212-1,1425955394822,base,0,4,222,403.5,none,none,234,402
2212-1,1425955394826,base,0,4,221,399.5,none,none,233,399
2212-1,1425955394840,base,0,4,220,396.5,none,none,232,397
2212-1,1425955394843,base,0,4,219,393.5,none,none,231,395
2212-1,1425955394865,base,0,4,218,391.5,none,none,229,388
2212-1,1425955394872,base,0,4,216,384.5,none,none,227,384
2212-1,1425955394885,base,0,4,214,381.5,none,none,227,383
2212-1,1425955394888,base,0,4,214,380.5,none,none,227,382
2212-1,1425955394902,base,0,4,214,379.5,none,none,227,377
2212-1,1425955394909,base,0,4,214,373.5,none,none,227,374
2212-1,1425955394922,base,0,4,214,371.5,none,none,227,372
2212-1,1425955394926,base,0,4,214,369.5,none,none,227,370
2212-1,1425955394952,base,0,4,214,366.5,none,none,230,363
2212-1,1425955394956,base,0,4,217,360.5,none,none,231,361
2212-1,1425955394971,base,0,4,218,357.5,none,none,232,361
2212-1,1425955394974,base,0,4,219,357.5,none,none,232,360
2212-1,1425955394989,base,0,4,219,356.5,none,none,233,359
2212-1,1425955394995,base,0,4,220,355.5,none,none,234,359
2212-1,1425955395015,base,0,4,221,355.5,none,none,235,357
2212-1,1425955395018,base,0,4,222,354.5,none,none,235,356
2212-1,1425955395035,base,0,4,222,353.5,none,none,236,355
2212-1,1425955397542,base,1,4,506.25,368.75,93.75,368.75,295,299
2212-1,1425955398724,base,1,4,506.25,368.75,93.75,368.75,295,301
2212-1,1425955398734,base,1,4,506.25,368.75,93.75,368.75,295,302
2212-1,1425955398751,base,1,4,506.25,368.75,93.75,368.75,295,303
2212-1,1425955398756,base,1,4,506.25,368.75,93.75,368.75,295,305
2212-1,1425955398771,base,1,4,506.25,368.75,93.75,368.75,295,306
2212-1,1425955398782,base,1,4,506.25,368.75,93.75,368.75,295,307
2212-1,1425955398787,base,1,4,506.25,368.75,93.75,368.75,295,308
2212-1,1425955398794,base,1,4,506.25,368.75,93.75,368.75,296,308
2212-1,1425955398805,base,1,4,506.25,368.75,93.75,368.75,296,309
2212-1,1425955398810,base,1,4,506.25,368.75,93.75,368.75,297,309
2212-1,1425955398827,base,1,4,506.25,368.75,93.75,368.75,298,309
2212-1,1425955398832,base,1,4,506.25,368.75,93.75,368.75,298,310
2212-1,1425955399067,base,1,4,506.25,368.75,93.75,368.75,298,311
2212-1,1425955399097,base,1,4,506.25,368.75,93.75,368.75,299,311
2212-1,1425955399128,base,1,4,506.25,368.75,93.75,368.75,299,310
2212-1,1425955399138,base,1,4,506.25,368.75,93.75,368.75,301,310
2212-1,1425955399145,base,1,4,506.25,368.75,93.75,368.75,301,309
2212-1,1425955399150,base,1,4,506.25,368.75,93.75,368.75,301,307
2212-1,1425955399161,base,1,4,506.25,368.75,93.75,368.75,302,306
2212-1,1425955399176,base,1,4,506.25,368.75,93.75,368.75,302,305
2212-1,1425955399181,base,1,4,506.25,368.75,93.75,368.75,302,303
2212-1,1425955399338,base,1,4,506.25,368.75,93.75,368.75,302,305
2212-1,1425955399354,base,1,4,506.25,368.75,93.75,368.75,301,305
2212-1,1425955399359,base,1,4,506.25,368.75,93.75,368.75,301,306
2212-1,1425955399370,base,1,4,506.25,368.75,93.75,368.75,299,306
2212-1,1425955399386,base,1,4,506.25,368.75,93.75,368.75,299,307
2212-1,1425955399391,base,1,4,506.25,368.75,93.75,368.75,298,307
2212-1,1425955399428,base,1,4,506.25,368.75,93.75,368.75,297,307
2212-1,1425955401917,base,1,4,506.25,368.75,93.75,368.75,296,307
2212-1,1425955401944,base,1,4,506.25,368.75,93.75,368.75,295,308
2212-1,1425955401955,base,1,4,506.25,368.75,93.75,368.75,295,309
2212-1,1425955401971,base,1,4,506.25,368.75,93.75,368.75,294,309
2212-1,1425955401972,base,1,4,506.25,368.75,93.75,368.75,294,310
2212-1,1425955402168,base,1,4,506.25,368.75,93.75,368.75,293,310
2212-1,1425955402177,base,1,4,506.25,368.75,93.75,368.75,293,311
2212-1,1425955402185,base,1,4,506.25,368.75,93.75,368.75,292,311
2212-1,1425955402191,base,1,4,506.25,368.75,93.75,368.75,292,312
2212-1,1425955402198,base,1,4,506.25,368.75,93.75,368.75,290,312
2212-1,1425955402206,base,1,4,506.25,368.75,93.75,368.75,290,314
2212-1,1425955402212,base,1,4,506.25,368.75,93.75,368.75,289,315
2212-1,1425955402228,base,1,4,506.25,368.75,93.75,368.75,288,315
2212-1,1425955402233,base,1,4,506.25,368.75,93.75,368.75,288,316
2212-1,1425955402245,base,1,4,506.25,368.75,93.75,368.75,287,316
2212-1,1425955402250,base,1,4,506.25,368.75,93.75,368.75,287,317
2212-1,1425955402261,base,1,4,506.25,368.75,93.75,368.75,286,317
2212-1,1425955402268,base,1,4,506.25,368.75,93.75,368.75,285,318
2212-1,1425955402284,base,1,4,506.25,368.75,93.75,368.75,284,318
2212-1,1425955402289,base,1,4,506.25,368.75,93.75,368.75,283,319
2212-1,1425955402296,base,1,4,506.25,368.75,93.75,368.75,281,319
2212-1,1425955402312,base,1,4,506.25,368.75,93.75,368.75,280,320
2212-1,1425955402323,base,1,4,506.25,368.75,93.75,368.75,279,321
2212-1,1425955402328,base,1,4,506.25,368.75,93.75,368.75,278,321
2212-1,1425955402339,base,1,4,506.25,368.75,93.75,368.75,278,323
2212-1,1425955402344,base,1,4,506.25,368.75,93.75,368.75,277,323
2212-1,1425955402351,base,1,4,506.25,368.75,93.75,368.75,276,323
2212-1,1425955402361,base,1,4,506.25,368.75,93.75,368.75,275,324
2212-1,1425955402366,base,1,4,506.25,368.75,93.75,368.75,274,324
2212-1,1425955402383,base,1,4,506.25,368.75,93.75,368.75,272,324
2212-1,1425955402393,base,1,4,506.25,368.75,93.75,368.75,271,324
2212-1,1425955402404,base,1,4,506.25,368.75,93.75,368.75,270,324
2212-1,1425955402421,base,1,4,506.25,368.75,93.75,368.75,269,325
2212-1,1425955402431,base,1,4,506.25,368.75,93.75,368.75,268,325
2212-1,1425955402443,base,1,4,506.25,368.75,93.75,368.75,267,326
2212-1,1425955402459,base,1,4,506.25,368.75,93.75,368.75,266,327
2212-1,1425955402476,base,1,4,506.25,368.75,93.75,368.75,265,328
2212-1,1425955402481,base,1,4,506.25,368.75,93.75,368.75,263,329
2212-1,1425955402492,base,1,4,506.25,368.75,93.75,368.75,263,330
2212-1,1425955402497,base,1,4,506.25,368.75,93.75,368.75,262,330
2212-1,1425955402508,base,1,4,506.25,368.75,93.75,368.75,261,333
2212-1,1425955402517,base,1,4,506.25,368.75,93.75,368.75,260,333
2212-1,1425955402525,base,1,4,506.25,368.75,93.75,368.75,259,335
2212-1,1425955402529,base,1,4,506.25,368.75,93.75,368.75,258,335
2212-1,1425955402544,base,1,4,506.25,368.75,93.75,368.75,258,336
2212-1,1425955402551,base,1,4,506.25,368.75,93.75,368.75,257,338
2212-1,1425955402567,base,1,4,506.25,368.75,93.75,368.75,257,339
2212-1,1425955402582,base,1,4,506.25,368.75,93.75,368.75,257,341
2212-1,1425955402593,base,1,4,506.25,368.75,93.75,368.75,257,342
2212-1,1425955402598,base,1,4,506.25,368.75,93.75,368.75,257,343
2212-1,1425955402685,base,1,4,506.25,368.75,93.75,368.75,256,343
2212-1,1425955402697,base,1,4,506.25,368.75,93.75,368.75,254,344
2212-1,1425955402697,base,1,4,506.25,368.75,93.75,368.75,254,345
2212-1,1425955402711,base,1,4,506.25,368.75,93.75,368.75,253,345
2212-1,1425955402718,base,1,4,506.25,368.75,93.75,368.75,253,346
2212-1,1425955402733,base,1,4,506.25,368.75,93.75,368.75,252,346
2212-1,1425955402754,base,1,4,506.25,368.75,93.75,368.75,251,346
2212-1,1425955402779,base,1,4,506.25,368.75,93.75,368.75,250,346
2212-1,1425955402800,base,1,4,506.25,368.75,93.75,368.75,249,346
2212-1,1425955402815,base,1,4,506.25,368.75,93.75,368.75,248,346
2212-1,1425955402825,base,1,4,506.25,368.75,93.75,368.75,247,346
2212-1,1425955402841,base,1,4,506.25,368.75,93.75,368.75,247,345
2212-1,1425955402857,base,1,4,506.25,368.75,93.75,368.75,247,344
2212-1,1425955402862,base,1,4,506.25,368.75,93.75,368.75,245,344
2212-1,1425955402869,base,1,4,506.25,368.75,93.75,368.75,245,343
2212-1,1425955402895,base,1,4,506.25,368.75,93.75,368.75,244,342
2212-1,1425955402900,base,1,4,506.25,368.75,93.75,368.75,243,342
2212-1,1425955402907,base,1,4,506.25,368.75,93.75,368.75,243,341
2212-1,1425955402917,base,1,4,506.25,368.75,93.75,368.75,243,339
2212-1,1425955402924,base,1,4,506.25,368.75,93.75,368.75,242,339
2212-1,1425955402929,base,1,4,506.25,368.75,93.75,368.75,242,338
2212-1,1425955402946,base,1,4,506.25,368.75,93.75,368.75,241,337
2212-1,1425955402957,base,1,4,506.25,368.75,93.75,368.75,241,336
2212-1,1425955402962,base,1,4,506.25,368.75,93.75,368.75,240,335
2212-1,1425955402979,base,1,4,506.25,368.75,93.75,368.75,240,333
2212-1,1425955402996,base,1,4,506.25,368.75,93.75,368.75,240,332
2212-1,1425955403017,base,1,4,506.25,368.75,93.75,368.75,240,330
2212-1,1425955403027,base,1,4,506.25,368.75,93.75,368.75,240,329
2212-1,1425955403033,base,1,4,506.25,368.75,93.75,368.75,241,329
2212-1,1425955403044,base,1,4,506.25,368.75,93.75,368.75,241,328
2212-1,1425955403056,base,1,4,506.25,368.75,93.75,368.75,242,326
2212-1,1425955403067,base,1,4,506.25,368.75,93.75,368.75,243,325
2212-1,1425955403072,base,1,4,506.25,368.75,93.75,368.75,243,324
2212-1,1425955403079,base,1,4,506.25,368.75,93.75,368.75,244,321
2212-1,1425955403094,base,1,4,506.25,368.75,93.75,368.75,245,319
2212-1,1425955403094,base,1,4,506.25,368.75,93.75,368.75,245,317
2212-1,1425955403099,base,1,4,506.25,368.75,93.75,368.75,248,314
2212-1,1425955403118,base,1,4,506.25,368.75,93.75,368.75,251,310
2212-1,1425955403129,base,1,4,506.25,368.75,93.75,368.75,253,307
2212-1,1425955403129,base,1,4,506.25,368.75,93.75,368.75,257,301
2212-1,1425955403134,base,1,4,506.25,368.75,93.75,368.75,260,297
2212-1,1425955403145,base,1,4,506.25,368.75,93.75,368.75,263,290
2212-1,1425955403161,base,1,4,506.25,368.75,93.75,368.75,268,283
2212-1,1425955403163,base,1,4,506.25,368.75,93.75,368.75,275,274
2212-1,1425955403164,base,1,4,506.25,368.75,93.75,368.75,284,264
2212-1,1425955403169,base,1,4,506.25,368.75,93.75,368.75,294,256
2212-1,1425955403180,base,1,4,506.25,368.75,93.75,368.75,304,248
2212-1,1425955403185,base,1,4,506.25,368.75,93.75,368.75,313,238
2212-1,1425955403197,base,1,4,506.25,368.75,93.75,368.75,321,228
2212-1,1425955403203,base,1,4,506.25,368.75,93.75,368.75,325,218
2212-1,1425955403210,base,1,4,506.25,368.75,93.75,368.75,329,210
2212-1,1425955403219,base,1,4,506.25,368.75,93.75,368.75,331,205
2212-1,1425955403227,base,1,4,506.25,368.75,93.75,368.75,333,200
2212-1,1425955403235,base,1,4,506.25,368.75,93.75,368.75,334,197
2212-1,1425955403242,base,1,4,506.25,368.75,93.75,368.75,334,192
2212-1,1425955403251,base,1,4,506.25,368.75,93.75,368.75,335,189
2212-1,1425955403259,base,1,4,506.25,368.75,93.75,368.75,337,187
2212-1,1425955403265,base,1,4,506.25,368.75,93.75,368.75,338,184
2212-1,1425955403273,base,1,4,506.25,368.75,93.75,368.75,338,182
2212-1,1425955403279,base,1,4,506.25,368.75,93.75,368.75,339,179
2212-1,1425955403289,base,1,4,506.25,368.75,93.75,368.75,340,179
2212-1,1425955403295,base,1,4,506.25,368.75,93.75,368.75,340,176
2212-1,1425955403302,base,1,4,506.25,368.75,93.75,368.75,341,176
2212-1,1425955403307,base,1,4,506.25,368.75,93.75,368.75,342,175
2212-1,1425955403324,base,1,4,506.25,368.75,93.75,368.75,342,174
2212-1,1425955403334,base,1,4,506.25,368.75,93.75,368.75,343,174
2212-1,1425955403339,base,1,4,506.25,368.75,93.75,368.75,343,173
2212-1,1425955403346,base,1,4,506.25,368.75,93.75,368.75,344,173
2212-1,1425955403356,base,1,4,506.25,368.75,93.75,368.75,347,173
2212-1,1425955403372,base,1,4,506.25,368.75,93.75,368.75,349,172
2212-1,1425955403384,base,1,4,506.25,368.75,93.75,368.75,352,172
2212-1,1425955403395,base,1,4,506.25,368.75,93.75,368.75,353,172
2212-1,1425955403395,base,1,4,506.25,368.75,93.75,368.75,355,172
2212-1,1425955403405,base,1,4,506.25,368.75,93.75,368.75,356,172
2212-1,1425955403417,base,1,4,506.25,368.75,93.75,368.75,357,171
2212-1,1425955403427,base,1,4,506.25,368.75,93.75,368.75,358,171
2212-1,1425955403434,base,1,4,506.25,368.75,93.75,368.75,358,170
2212-1,1425955403439,base,1,4,506.25,368.75,93.75,368.75,359,170
2212-1,1425955403448,base,1,4,506.25,368.75,93.75,368.75,359,169
2212-1,1425955403461,base,1,4,506.25,368.75,93.75,368.75,360,169
2212-1,1425955403462,base,1,4,506.25,368.75,93.75,368.75,361,169
2212-1,1425955403474,base,1,4,506.25,368.75,93.75,368.75,361,167
2212-1,1425955403479,base,1,4,506.25,368.75,93.75,368.75,362,167
2212-1,1425955403485,base,1,4,506.25,368.75,93.75,368.75,362,166
2212-1,1425955403497,base,1,4,506.25,368.75,93.75,368.75,364,165
2212-1,1425955403513,base,1,4,506.25,368.75,93.75,368.75,364,164
2212-1,1425955403529,base,1,4,506.25,368.75,93.75,368.75,364,163
2212-1,1425955403534,base,1,4,506.25,368.75,93.75,368.75,364,162
2212-1,1425955403540,base,1,4,506.25,368.75,93.75,368.75,364,161
2212-1,1425955403556,base,1,4,506.25,368.75,93.75,368.75,364,158
2212-1,1425955403567,base,1,4,506.25,368.75,93.75,368.75,364,157
2212-1,1425955403574,base,1,4,506.25,368.75,93.75,368.75,364,156
2212-1,1425955403579,base,1,4,506.25,368.75,93.75,368.75,364,155
2212-1,1425955403591,base,1,4,506.25,368.75,93.75,368.75,364,153
2212-1,1425955403596,base,1,4,506.25,368.75,93.75,368.75,364,152
2212-1,1425955403603,base,1,4,506.25,368.75,93.75,368.75,364,151
2212-1,1425955403613,base,1,4,506.25,368.75,93.75,368.75,364,149
2212-1,1425955403619,base,1,4,506.25,368.75,93.75,368.75,364,148
2212-1,1425955403624,base,1,4,506.25,368.75,93.75,368.75,365,146
2212-1,1425955403641,base,1,4,506.25,368.75,93.75,368.75,365,144
2212-1,1425955403657,base,1,4,506.25,368.75,93.75,368.75,366,143
2212-1,1425955403673,base,1,4,506.25,368.75,93.75,368.75,366,142
2212-1,1425955403683,base,1,4,506.25,368.75,93.75,368.75,367,140
2212-1,1425955403695,base,1,4,506.25,368.75,93.75,368.75,367,139
2212-1,1425955403705,base,1,4,506.25,368.75,93.75,368.75,368,139
2212-1,1425955403710,base,1,4,506.25,368.75,93.75,368.75,369,138
2212-1,1425955403721,base,1,4,506.25,368.75,93.75,368.75,369,137
2212-1,1425955403728,base,1,4,506.25,368.75,93.75,368.75,370,137
2212-1,1425955403733,base,1,4,506.25,368.75,93.75,368.75,370,136
2212-1,1425955403745,base,1,4,506.25,368.75,93.75,368.75,371,136
2212-1,1425955403753,base,1,4,506.25,368.75,93.75,368.75,371,135
2212-1,1425955403762,base,1,4,506.25,368.75,93.75,368.75,373,135
2212-1,1425955403783,base,1,4,506.25,368.75,93.75,368.75,373,134
2212-1,1425955403897,base,1,4,506.25,368.75,93.75,368.75,373,133
2212-1,1425955403978,base,1,4,506.25,368.75,93.75,368.75,373,130
2212-1,1425955403983,base,1,4,506.25,368.75,93.75,368.75,371,130
2212-1,1425955403988,base,1,4,506.25,368.75,93.75,368.75,371,129
2212-1,1425955403995,base,1,4,506.25,368.75,93.75,368.75,370,129
2212-1,1425955404006,base,1,4,506.25,368.75,93.75,368.75,369,128
2212-1,1425955404016,base,1,4,506.25,368.75,93.75,368.75,369,127
2212-1,1425955404153,base,1,4,506.25,368.75,93.75,368.75,369,130
2212-1,1425955404163,base,1,4,506.25,368.75,93.75,368.75,375,144
2212-1,1425955404169,base,1,4,506.25,368.75,93.75,368.75,383,158
2212-1,1425955404174,base,1,4,506.25,368.75,93.75,368.75,389,171
2212-1,1425955404181,base,1,4,506.25,368.75,93.75,368.75,397,182
2212-1,1425955404192,base,1,4,506.25,368.75,93.75,368.75,405,193
2212-1,1425955404197,base,1,4,506.25,368.75,93.75,368.75,411,205
2212-1,1425955404208,base,1,4,506.25,368.75,93.75,368.75,419,215
2212-1,1425955404213,base,1,4,506.25,368.75,93.75,368.75,426,225
2212-1,1425955404220,base,1,4,506.25,368.75,93.75,368.75,432,235
2212-1,1425955404231,base,1,4,506.25,368.75,93.75,368.75,439,245
2212-1,1425955404236,base,1,4,506.25,368.75,93.75,368.75,443,253
2212-1,1425955404243,base,1,4,506.25,368.75,93.75,368.75,448,263
2212-1,1425955404254,base,1,4,506.25,368.75,93.75,368.75,452,271
2212-1,1425955404259,base,1,4,506.25,368.75,93.75,368.75,457,278
2212-1,1425955404270,base,1,4,506.25,368.75,93.75,368.75,462,285
2212-1,1425955404276,base,1,4,506.25,368.75,93.75,368.75,467,290
2212-1,1425955404284,base,1,4,506.25,368.75,93.75,368.75,471,298
2212-1,1425955404292,base,1,4,506.25,368.75,93.75,368.75,475,305
2212-1,1425955404301,base,1,4,506.25,368.75,93.75,368.75,477,308
2212-1,1425955404309,base,1,4,506.25,368.75,93.75,368.75,480,312
2212-1,1425955404317,base,1,4,506.25,368.75,93.75,368.75,484,316
2212-1,1425955404325,base,1,4,506.25,368.75,93.75,368.75,485,320
2212-1,1425955404329,base,1,4,506.25,368.75,93.75,368.75,487,324
2212-1,1425955404339,base,1,4,506.25,368.75,93.75,368.75,488,326
2212-1,1425955404350,base,1,4,506.25,368.75,93.75,368.75,488,328
2212-1,1425955404357,base,1,4,506.25,368.75,93.75,368.75,489,330
2212-1,1425955404359,base,1,4,506.25,368.75,93.75,368.75,491,332
2212-1,1425955404370,base,1,4,506.25,368.75,93.75,368.75,491,335
2212-1,1425955404375,base,1,4,506.25,368.75,93.75,368.75,491,336
2212-1,1425955404381,base,1,4,506.25,368.75,93.75,368.75,492,338
2212-1,1425955404393,base,1,4,506.25,368.75,93.75,368.75,492,341
2212-1,1425955404398,base,1,4,506.25,368.75,93.75,368.75,492,344
2212-1,1425955404410,base,1,4,506.25,368.75,93.75,368.75,493,346
2212-1,1425955404415,base,1,4,506.25,368.75,93.75,368.75,494,348
2212-1,1425955404426,base,1,4,506.25,368.75,93.75,368.75,495,351
2212-1,1425955404433,base,1,4,506.25,368.75,93.75,368.75,495,353
2212-1,1425955404438,base,1,4,506.25,368.75,93.75,368.75,495,354
2212-1,1425955404445,base,1,4,506.25,368.75,93.75,368.75,496,355
2212-1,1425955404460,base,1,4,506.25,368.75,93.75,368.75,497,356
2212-1,1425955404486,base,1,4,506.25,368.75,93.75,368.75,497,357
2212-1,1425955404502,base,1,4,506.25,368.75,93.75,368.75,498,359
2212-1,1425955404507,base,1,4,506.25,368.75,93.75,368.75,498,360
