context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	1	1578455721377	wavy_black_star	the black star	listener		chatMessage
far	irrelevant	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	2	1578455730336	striped_blue_star	the blue star	listener		chatMessage
close	irrelevant	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	3	1578455738985	striped_black_square	the black square	listener		chatMessage
far	irrelevant	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	4	1578455746989	spotted_blue_circle	circle	listener		chatMessage
close	irrelevant	2	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	5	1578455754089	wavy_black_star	the black star	listener		chatMessage
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	6	1578455761651	spotted_red_triangle	the triangle	listener		chatMessage
close	critical	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	7	1578455767310	checked_green_star	the star	listener		chatMessage
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	8	1578455773513	striped_black_triangle	black triangle	listener		chatMessage
close	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	9	1578455780129	striped_red_triangle	red triangle	listener		chatMessage
far	irrelevant	2	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	10	1578455788589	checked_green_circle	circle	listener		chatMessage
far	irrelevant	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	11	1578455794082	checked_black_square	square	listener		chatMessage
close	critical	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	12	1578455799394	striped_green_square	square	listener		chatMessage
close	critical	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	13	1578455806312	checked_green_circle	the circle	listener		chatMessage
far	irrelevant	2	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	14	1578455811910	striped_black_triangle	the triangle	listener		chatMessage
far	irrelevant	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	15	1578455817964	checked_red_triangle	the triangle	listener		chatMessage
close	critical	2	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	16	1578455824754	checked_blue_square	square	listener		chatMessage
close	irrelevant	2	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	17	1578455831018	striped_red_triangle	the red triangle	listener		chatMessage
close	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	18	1578455837381	checked_black_star	black star	listener		chatMessage
far	irrelevant	1	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	19	1578455843819	wavy_red_circle	red circle	listener		chatMessage
far	irrelevant	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	20	1578455850028	striped_blue_star	the blue star	listener		chatMessage
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	21	1578455857573	checked_black_triangle	the triangle	listener		chatMessage
close	irrelevant	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	22	1578455863279	checked_blue_star	the blue star	listener		chatMessage
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	23	1578455868555	spotted_black_circle	the black circle	listener		chatMessage
close	irrelevant	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	24	1578455874013	checked_black_star	black star	listener		chatMessage
close	critical	1	3	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	25	1578455878895	striped_green_star	star	listener		chatMessage
far	irrelevant	1	2	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	26	1578455885735	checked_green_square	the square	listener		chatMessage
close	critical	1	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	27	1578455891114	wavy_green_square	the square	listener		chatMessage
far	irrelevant	2	4	pilot1	7563-9c5a71e8-90cb-4dc6-9bd3-81719af78738	28	1578455898122	spotted_blue_square	blue square	listener		chatMessage
