context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	1	1578456438425	checked_black_circle	the circle	listener		chatMessage
close	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	2	1578456473740	wavy_red_triangle	red triangle	listener		chatMessage
far	irrelevant	2	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	3	1578456482253	striped_green_star	star	listener		chatMessage
far	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	4	1578456488526	striped_red_triangle	the triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	5	1578456494953	checked_black_triangle	the triangle	listener		chatMessage
close	irrelevant	2	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	6	1578456502426	spotted_green_circle	the green circle	listener		chatMessage
far	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	7	1578456508507	wavy_green_triangle	the triangle	listener		chatMessage
close	critical	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	8	1578456514313	striped_black_star	the star	listener		chatMessage
close	critical	2	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	9	1578456538160	checked_blue_square	the square	listener		chatMessage
far	irrelevant	2	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	10	1578456545501	striped_blue_triangle	blue triangle	listener		chatMessage
close	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	11	1578456551867	wavy_blue_triangle	blue triangle	listener		chatMessage
far	irrelevant	1	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	12	1578456557856	striped_blue_square	the square	listener		chatMessage
far	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	13	1578456564459	spotted_blue_square	the blue square	listener		chatMessage
close	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	14	1578456570508	checked_red_square	red square	listener		chatMessage
close	critical	1	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	15	1578456576297	checked_red_triangle	triangle	listener		chatMessage
close	critical	2	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	16	1578456582503	wavy_blue_square	the square	listener		chatMessage
far	irrelevant	2	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	17	1578456588951	checked_red_circle	circle	listener		chatMessage
far	irrelevant	1	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	18	1578456594353	striped_black_circle	black circle	listener		chatMessage
far	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	19	1578456600373	checked_green_square	square	listener		chatMessage
close	irrelevant	1	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	20	1578456606097	striped_blue_star	blue star	listener		chatMessage
close	irrelevant	1	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	21	1578456619604	striped_red_circle	the red circle	listener		chatMessage
far	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	22	1578456625559	striped_blue_star	the star	listener		chatMessage
close	irrelevant	2	4	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	23	1578456631444	striped_green_triangle	green triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	24	1578456637925	spotted_red_star	red star	listener		chatMessage
close	critical	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	25	1578456643762	checked_red_circle	circle	listener		chatMessage
close	critical	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	26	1578456649658	checked_red_star	the star	listener		chatMessage
far	irrelevant	2	3	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	27	1578456655623	striped_red_square	the square	listener		chatMessage
far	irrelevant	1	2	pilot1	5281-983f0f92-0112-4c4d-9673-605885387fb3	28	1578456661639	wavy_black_triangle	triangle	listener		chatMessage
