context	occlusions	numObjsOccluded	numDistractors	iterationName	gameid	trialNum	serverTime	intendedName	text	role	typingRT	eventType
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	1	1578453365558	spotted_blue_square	the square	listener		chatMessage
far	irrelevant	2	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	2	1578453376302	wavy_blue_triangle	triangle	listener		chatMessage
close	irrelevant	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	3	1578453383537	wavy_black_square	the black square	listener		chatMessage
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	4	1578453396114	wavy_red_star	red star	listener		chatMessage
close	critical	2	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	5	1578453402398	wavy_black_square	the square	listener		chatMessage
close	irrelevant	2	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	6	1578453410619	striped_red_triangle	the red triangle	listener		chatMessage
close	irrelevant	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	7	1578453421280	checked_green_circle	green circle	listener		chatMessage
far	irrelevant	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	8	1578453431338	checked_red_circle	circle	listener		chatMessage
close	critical	2	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	9	1578453438663	spotted_black_star	the star	listener		chatMessage
far	irrelevant	1	2	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	10	1578453445199	striped_green_triangle	green triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	11	1578453451527	striped_green_square	square	listener		chatMessage
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	12	1578453459063	striped_red_star	the red star	listener		chatMessage
close	irrelevant	2	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	13	1578453465249	checked_black_triangle	the black triangle	listener		chatMessage
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	14	1578453471426	checked_green_triangle	the triangle	listener		chatMessage
far	irrelevant	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	15	1578453476886	striped_black_circle	the circle	listener		chatMessage
close	critical	1	2	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	16	1578453482706	wavy_green_circle	the circle	listener		chatMessage
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	17	1578453488974	spotted_blue_star	the star	listener		chatMessage
far	irrelevant	2	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	18	1578453495765	striped_red_star	the red star	listener		chatMessage
close	irrelevant	1	2	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	19	1578453502028	wavy_black_circle	black circle	listener		chatMessage
close	critical	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	20	1578453509766	checked_black_square	the square	listener		chatMessage
far	irrelevant	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	21	1578453516051	spotted_red_star	the star	listener		chatMessage
close	irrelevant	2	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	22	1578453522441	wavy_green_star	the green star	listener		chatMessage
close	critical	1	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	23	1578453528379	striped_green_square	square	listener		chatMessage
far	irrelevant	2	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	24	1578453535027	wavy_blue_star	blue star	listener		chatMessage
far	irrelevant	1	2	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	25	1578453541272	checked_green_square	square	listener		chatMessage
close	irrelevant	2	4	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	26	1578453547025	striped_blue_star	blue star	listener		chatMessage
close	critical	1	3	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	27	1578453554118	checked_black_triangle	triangle	listener		chatMessage
far	irrelevant	1	2	pilot1	4802-55553705-e098-46eb-9acb-a523c3cec225	28	1578453560095	wavy_red_square	the red square	listener		chatMessage
