gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
3982-9,1453174338046,exp,0,6,0,0,506.25,368.75,none,none,300,296
3982-9,1453174338169,exp,0,6,0,0,506.25,368.75,none,none,300,296
3982-9,1453174338512,exp,0,6,0,0,506.25,368.75,none,none,300,297
3982-9,1453174338536,exp,0,6,0,0,506.25,368.75,none,none,300,298
3982-9,1453174338545,exp,0,6,0,0,506.25,368.75,none,none,300,299
3982-9,1453174338552,exp,0,6,0,0,506.25,368.75,none,none,300,302
3982-9,1453174338560,exp,0,6,0,0,506.25,368.75,none,none,301,304
3982-9,1453174338570,exp,0,6,0,0,506.25,368.75,none,none,303,306
3982-9,1453174338576,exp,0,6,0,0,506.25,368.75,none,none,303,309
3982-9,1453174338584,exp,0,6,0,0,506.25,368.75,none,none,303,311
3982-9,1453174338594,exp,0,6,0,0,506.25,368.75,none,none,303,314
3982-9,1453174338600,exp,0,6,0,0,506.25,368.75,none,none,302,319
3982-9,1453174338607,exp,0,6,0,0,506.25,368.75,none,none,298,324
3982-9,1453174338617,exp,0,6,0,0,506.25,368.75,none,none,297,325
3982-9,1453174338624,exp,0,6,0,0,506.25,368.75,none,none,296,327
3982-9,1453174338807,exp,0,6,0,0,506.25,368.75,none,none,293,327
3982-9,1453174338818,exp,0,6,0,0,506.25,368.75,none,none,287,327
3982-9,1453174338824,exp,0,6,0,0,506.25,368.75,none,none,281,327
3982-9,1453174338831,exp,0,6,0,0,506.25,368.75,none,none,278,326
3982-9,1453174338841,exp,0,6,0,0,506.25,368.75,none,none,276,325
3982-9,1453174338852,exp,0,6,0,0,506.25,368.75,none,none,273,324
3982-9,1453174338854,exp,0,6,0,0,506.25,368.75,none,none,270,323
3982-9,1453174338864,exp,0,6,0,0,506.25,368.75,none,none,267,323
3982-9,1453174338872,exp,0,6,0,0,506.25,368.75,none,none,263,323
3982-9,1453174338878,exp,0,6,0,0,506.25,368.75,none,none,262,323
3982-9,1453174338888,exp,0,6,0,0,506.25,368.75,none,none,259,323
3982-9,1453174338895,exp,0,6,0,0,506.25,368.75,none,none,257,323
3982-9,1453174338903,exp,0,6,0,0,506.25,368.75,none,none,256,323
3982-9,1453174338917,exp,0,6,0,0,506.25,368.75,none,none,254,323
3982-9,1453174338919,exp,0,6,0,0,506.25,368.75,none,none,253,323
3982-9,1453174338927,exp,0,6,0,0,506.25,368.75,none,none,252,323
3982-9,1453174338936,exp,0,6,0,0,506.25,368.75,none,none,247,323
3982-9,1453174338943,exp,0,6,0,0,506.25,368.75,none,none,244,320
3982-9,1453174338953,exp,0,6,0,0,506.25,368.75,none,none,241,319
3982-9,1453174338960,exp,0,6,0,0,506.25,368.75,none,none,236,318
3982-9,1453174338968,exp,0,6,0,0,506.25,368.75,none,none,228,317
3982-9,1453174338977,exp,0,6,0,0,506.25,368.75,none,none,226,317
3982-9,1453174339145,exp,0,6,0,0,506.25,368.75,none,none,228,318
3982-9,1453174339152,exp,0,6,0,0,506.25,368.75,none,none,226,318
3982-9,1453174339159,exp,0,6,0,0,506.25,368.75,none,none,223,314
3982-9,1453174339169,exp,0,6,0,0,506.25,368.75,none,none,219,313
3982-9,1453174339176,exp,0,6,0,0,506.25,368.75,none,none,215,312
3982-9,1453174339184,exp,0,6,0,0,506.25,368.75,none,none,208,310
3982-9,1453174339193,exp,0,6,0,0,506.25,368.75,none,none,201,307
3982-9,1453174339200,exp,0,6,0,0,506.25,368.75,none,none,188,304
3982-9,1453174339207,exp,0,6,0,0,506.25,368.75,none,none,175,303
3982-9,1453174339217,exp,0,6,0,0,506.25,368.75,none,none,150,301
3982-9,1453174339224,exp,0,6,0,0,506.25,368.75,none,none,107,301
3982-9,1453174339231,exp,0,6,0,0,506.25,368.75,none,none,71,300
3982-9,1453174339241,exp,0,6,0,0,506.25,368.75,none,none,31,293
3982-9,1453174374676,exp,0,6,0,0,506.25,368.75,none,none,10,434
3982-9,1453174374676,exp,0,6,0,0,506.25,368.75,none,none,36,429
3982-9,1453174374684,exp,0,6,0,0,506.25,368.75,none,none,65,426
3982-9,1453174374690,exp,0,6,0,0,506.25,368.75,none,none,88,422
3982-9,1453174374696,exp,0,6,0,0,506.25,368.75,none,none,111,420
3982-9,1453174374708,exp,0,6,0,0,506.25,368.75,none,none,130,420
3982-9,1453174374713,exp,0,6,0,0,506.25,368.75,none,none,145,420
3982-9,1453174374720,exp,0,6,0,0,506.25,368.75,none,none,164,421
3982-9,1453174374730,exp,0,6,0,0,506.25,368.75,none,none,174,422
3982-9,1453174374744,exp,0,6,0,0,506.25,368.75,none,none,190,424
3982-9,1453174374748,exp,0,6,0,0,506.25,368.75,none,none,201,426
3982-9,1453174374754,exp,0,6,0,0,506.25,368.75,none,none,212,427
3982-9,1453174374761,exp,0,6,0,0,506.25,368.75,none,none,224,429
3982-9,1453174374768,exp,0,6,0,0,506.25,368.75,none,none,234,429
3982-9,1453174374775,exp,0,6,0,0,506.25,368.75,none,none,246,432
3982-9,1453174374785,exp,0,6,0,0,506.25,368.75,none,none,257,434
3982-9,1453174374797,exp,0,6,0,0,506.25,368.75,none,none,267,434
3982-9,1453174374802,exp,0,6,0,0,506.25,368.75,none,none,280,435
3982-9,1453174374809,exp,0,6,0,0,506.25,368.75,none,none,292,435
3982-9,1453174374817,exp,0,6,0,0,506.25,368.75,none,none,300,435
3982-9,1453174374826,exp,0,6,0,0,506.25,368.75,none,none,310,435
3982-9,1453174374838,exp,0,6,0,0,506.25,368.75,none,none,318,435
3982-9,1453174374842,exp,0,6,0,0,506.25,368.75,none,none,325,435
3982-9,1453174374850,exp,0,6,0,0,506.25,368.75,none,none,333,435
3982-9,1453174374865,exp,0,6,0,0,506.25,368.75,none,none,339,435
3982-9,1453174374865,exp,0,6,0,0,506.25,368.75,none,none,347,435
3982-9,1453174374871,exp,0,6,0,0,506.25,368.75,none,none,352,435
3982-9,1453174374881,exp,0,6,0,0,506.25,368.75,none,none,359,435
3982-9,1453174374888,exp,0,6,0,0,506.25,368.75,none,none,367,435
3982-9,1453174374895,exp,0,6,0,0,506.25,368.75,none,none,374,435
3982-9,1453174374905,exp,0,6,0,0,506.25,368.75,none,none,381,432
3982-9,1453174374912,exp,0,6,0,0,506.25,368.75,none,none,388,431
3982-9,1453174374924,exp,0,6,0,0,506.25,368.75,none,none,394,429
3982-9,1453174374937,exp,0,6,0,0,506.25,368.75,none,none,401,427
3982-9,1453174374937,exp,0,6,0,0,506.25,368.75,none,none,407,425
3982-9,1453174374946,exp,0,6,0,0,506.25,368.75,none,none,413,423
3982-9,1453174374953,exp,0,6,0,0,506.25,368.75,none,none,422,421
3982-9,1453174374960,exp,0,6,0,0,506.25,368.75,none,none,431,418
3982-9,1453174374975,exp,0,6,0,0,506.25,368.75,none,none,440,415
3982-9,1453174374983,exp,0,6,0,0,506.25,368.75,none,none,451,413
3982-9,1453174375693,exp,0,6,0,0,506.25,368.75,none,none,458,411
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,474,409
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,475,409
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,476,409
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,477,408
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,477,407
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,477,404
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,479,397
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,482,392
3982-9,1453174375694,exp,0,6,0,0,506.25,368.75,none,none,485,385
