gameid, time, condition, critical, objectSet, targetX, targetY, distractorX, distractorY, mouseX, mouseY
7206-6,1425803597241,base,0,3,93.75,231.25,none,none,18,375
7206-6,1425803597257,base,0,3,93.75,231.25,none,none,39,363
7206-6,1425803597275,base,0,3,93.75,231.25,none,none,55,352
7206-6,1425803597291,base,0,3,93.75,231.25,none,none,71,343
7206-6,1425803597308,base,0,3,93.75,231.25,none,none,79,336
7206-6,1425803597325,base,0,3,93.75,231.25,none,none,82,333
7206-6,1425803597343,base,0,3,93.75,231.25,none,none,84,328
7206-6,1425803597360,base,0,3,93.75,231.25,none,none,87,326
7206-6,1425803597377,base,0,3,93.75,231.25,none,none,87,325
7206-6,1425803597394,base,0,3,93.75,231.25,none,none,87,324
7206-6,1425803597411,base,0,3,93.75,231.25,none,none,88,321
7206-6,1425803597428,base,0,3,93.75,231.25,none,none,88,317
7206-6,1425803597445,base,0,3,93.75,231.25,none,none,88,313
7206-6,1425803597463,base,0,3,93.75,231.25,none,none,88,306
7206-6,1425803597480,base,0,3,93.75,231.25,none,none,87,303
7206-6,1425803597497,base,0,3,93.75,231.25,none,none,83,298
7206-6,1425803597514,base,0,3,93.75,231.25,none,none,79,293
7206-6,1425803597532,base,0,3,93.75,231.25,none,none,76,285
7206-6,1425803597548,base,0,3,93.75,231.25,none,none,76,279
7206-6,1425803597566,base,0,3,93.75,231.25,none,none,76,274
7206-6,1425803597583,base,0,3,93.75,231.25,none,none,76,268
7206-6,1425803597599,base,0,3,93.75,231.25,none,none,80,264
7206-6,1425803597617,base,0,3,93.75,231.25,none,none,85,257
7206-6,1425803597635,base,0,3,93.75,231.25,none,none,92,252
7206-6,1425803597651,base,0,3,93.75,231.25,none,none,97,246
7206-6,1425803597668,base,0,3,93.75,231.25,none,none,100,243
7206-6,1425803597685,base,0,3,93.75,231.25,none,none,102,241
7206-6,1425803597702,base,0,3,93.75,231.25,none,none,103,241
7206-6,1425803598209,base,0,3,93.75,231.25,none,none,103,241
7206-6,1425803598226,base,0,3,94,231,none,none,107,241
7206-6,1425803598244,base,0,3,97,231,none,none,109,241
7206-6,1425803598260,base,0,3,99,231,none,none,117,241
7206-6,1425803598277,base,0,3,107,231,none,none,122,241
7206-6,1425803598295,base,0,3,113,231,none,none,130,241
7206-6,1425803598311,base,0,3,120,231,none,none,138,241
7206-6,1425803598328,base,0,3,128,231,none,none,144,241
7206-6,1425803598345,base,0,3,135,231,none,none,150,241
7206-6,1425803598363,base,0,3,140,231,none,none,153,241
7206-6,1425803598380,base,0,3,144,231,none,none,155,241
7206-6,1425803598398,base,0,3,146,231,none,none,157,241
7206-6,1425803598415,base,0,3,147,231,none,none,159,241
7206-6,1425803598431,base,0,3,149,231,none,none,160,239
7206-6,1425803598449,base,0,3,151,230,none,none,163,237
7206-6,1425803598466,base,0,3,154,228,none,none,167,235
7206-6,1425803598483,base,0,3,157,226,none,none,169,233
7206-6,1425803598499,base,0,3,159,223,none,none,173,232
7206-6,1425803598516,base,0,3,164,222,none,none,177,231
7206-6,1425803598533,base,0,3,167,221,none,none,180,229
7206-6,1425803598551,base,0,3,171,220,none,none,182,229
7206-6,1425803598568,base,0,3,173,220,none,none,186,228
7206-6,1425803598585,base,0,3,176,219,none,none,188,228
7206-6,1425803598602,base,0,3,178,219,none,none,191,228
7206-6,1425803598619,base,0,3,182,219,none,none,193,228
7206-6,1425803598635,base,0,3,184,219,none,none,196,227
7206-6,1425803598653,base,0,3,186,218,none,none,197,227
7206-6,1425803598670,base,0,3,187,218,none,none,199,227
7206-6,1425803598686,base,0,3,189,218,none,none,200,227
7206-6,1425803598706,base,0,3,191,218,none,none,202,227
7206-6,1425803598723,base,0,3,193,218,none,none,204,227
7206-6,1425803598739,base,0,3,195,218,none,none,208,227
7206-6,1425803598757,base,0,3,198,218,none,none,210,227
7206-6,1425803598773,base,0,3,201,218,none,none,212,227
7206-6,1425803598789,base,0,3,203,218,none,none,214,227
7206-6,1425803598806,base,0,3,205,218,none,none,216,227
7206-6,1425803598823,base,0,3,206,218,none,none,218,228
7206-6,1425803598843,base,0,3,208,219,none,none,219,228
7206-6,1425803598860,base,0,3,209,219,none,none,220,228
7206-6,1425803598877,base,0,3,211,219,none,none,221,229
7206-6,1425803598894,base,0,3,212,220,none,none,222,231
7206-6,1425803598911,base,0,3,213,221,none,none,223,231
7206-6,1425803598929,base,0,3,214,221,none,none,224,232
7206-6,1425803598946,base,0,3,215,222,none,none,226,233
7206-6,1425803598964,base,0,3,216,223,none,none,226,234
7206-6,1425803599003,base,0,3,216,225,none,none,227,235
7206-6,1425803599028,base,0,3,217,226,none,none,227,236
7206-6,1425803599044,base,0,3,217,227,none,none,228,237
7206-6,1425803599062,base,0,3,218,228,none,none,229,237
7206-6,1425803599079,base,0,3,219,228,none,none,230,238
7206-6,1425803599100,base,0,3,221,229,none,none,230,239
7206-6,1425803609367,base,0,3,368.75,368.75,none,none,301,304
7206-6,1425803609384,base,0,3,368.75,368.75,none,none,307,308
7206-6,1425803609401,base,0,3,368.75,368.75,none,none,312,314
7206-6,1425803609418,base,0,3,368.75,368.75,none,none,318,318
7206-6,1425803609435,base,0,3,368.75,368.75,none,none,325,325
7206-6,1425803609452,base,0,3,368.75,368.75,none,none,334,333
7206-6,1425803609470,base,0,3,368.75,368.75,none,none,341,338
7206-6,1425803609486,base,0,3,368.75,368.75,none,none,348,343
7206-6,1425803609503,base,0,3,368.75,368.75,none,none,355,347
7206-6,1425803609521,base,0,3,368.75,368.75,none,none,362,352
7206-6,1425803609538,base,0,3,368.75,368.75,none,none,367,354
7206-6,1425803609555,base,0,3,368.75,368.75,none,none,370,356
7206-6,1425803609574,base,0,3,368.75,368.75,none,none,374,358
7206-6,1425803609589,base,0,3,368.75,368.75,none,none,375,358
7206-6,1425803609606,base,0,3,368.75,368.75,none,none,375,360
7206-6,1425803610321,base,0,3,368.75,368.75,none,none,375,361
7206-6,1425803610338,base,0,3,369,370,none,none,375,364
7206-6,1425803610355,base,0,3,369,373,none,none,375,370
7206-6,1425803610372,base,0,3,369,379,none,none,375,377
7206-6,1425803610389,base,0,3,369,387,none,none,376,387
7206-6,1425803610406,base,0,3,370,397,none,none,378,397
7206-6,1425803610424,base,0,3,372,407,none,none,380,407
7206-6,1425803610442,base,0,3,374,417,none,none,385,417
7206-6,1425803610458,base,0,3,379,427,none,none,386,427
7206-6,1425803610478,base,0,3,380,437,none,none,387,438
7206-6,1425803610493,base,0,3,381,447,none,none,388,443
7206-6,1425803610510,base,0,3,382,452,none,none,388,450
7206-6,1425803610527,base,0,3,382,459,none,none,388,454
7206-6,1425803610545,base,0,3,382,463,none,none,388,458
7206-6,1425803610562,base,0,3,382,467,none,none,388,460
7206-6,1425803610579,base,0,3,382,469,none,none,388,463
7206-6,1425803610596,base,0,3,382,472,none,none,388,465
7206-6,1425803610614,base,0,3,382,474,none,none,388,468
7206-6,1425803610631,base,0,3,382,477,none,none,388,470
7206-6,1425803610647,base,0,3,382,479,none,none,387,473
7206-6,1425803610664,base,0,3,381,482,none,none,387,476
7206-6,1425803610682,base,0,3,381,486,none,none,386,482
7206-6,1425803610699,base,0,3,380,491,none,none,385,486
7206-6,1425803610715,base,0,3,379,496,none,none,385,490
7206-6,1425803610732,base,0,3,379,499,none,none,385,492
7206-6,1425803610749,base,0,3,379,501,none,none,385,494
7206-6,1425803610766,base,0,3,379,503,none,none,385,496
7206-6,1425803610784,base,0,3,379,506,none,none,385,499
7206-6,1425803610801,base,0,3,379,508,none,none,385,500
7206-6,1425803610819,base,0,3,379,509,none,none,385,502
7206-6,1425803610836,base,0,3,379,510,none,none,385,503
7206-6,1425803610852,base,0,3,379,510,none,none,385,504
7206-6,1425803610870,base,0,3,379,510,none,none,385,505
7206-6,1425803610931,base,0,3,379,510,none,none,384,505
7206-6,1425803614574,base,0,3,506.25,368.75,none,none,300,301
7206-6,1425803614591,base,0,3,506.25,368.75,none,none,305,302
7206-6,1425803614608,base,0,3,506.25,368.75,none,none,311,307
7206-6,1425803614626,base,0,3,506.25,368.75,none,none,320,315
7206-6,1425803614643,base,0,3,506.25,368.75,none,none,327,322
7206-6,1425803614661,base,0,3,506.25,368.75,none,none,336,330
7206-6,1425803614678,base,0,3,506.25,368.75,none,none,341,335
7206-6,1425803614695,base,0,3,506.25,368.75,none,none,345,338
7206-6,1425803614712,base,0,3,506.25,368.75,none,none,348,342
7206-6,1425803614729,base,0,3,506.25,368.75,none,none,350,345
7206-6,1425803614747,base,0,3,506.25,368.75,none,none,351,348
7206-6,1425803614764,base,0,3,506.25,368.75,none,none,352,348
7206-6,1425803614781,base,0,3,506.25,368.75,none,none,354,350
7206-6,1425803614798,base,0,3,506.25,368.75,none,none,354,351
7206-6,1425803614838,base,0,3,506.25,368.75,none,none,355,351
7206-6,1425803617619,base,0,3,506.25,368.75,none,none,357,351
7206-6,1425803617636,base,0,3,506.25,368.75,none,none,361,351
7206-6,1425803617653,base,0,3,506.25,368.75,none,none,368,351
7206-6,1425803617670,base,0,3,506.25,368.75,none,none,375,351
7206-6,1425803617687,base,0,3,506.25,368.75,none,none,387,351
7206-6,1425803617704,base,0,3,506.25,368.75,none,none,399,351
7206-6,1425803617721,base,0,3,506.25,368.75,none,none,411,353
7206-6,1425803617737,base,0,3,506.25,368.75,none,none,424,354
7206-6,1425803617755,base,0,3,506.25,368.75,none,none,434,356
7206-6,1425803617772,base,0,3,506.25,368.75,none,none,443,357
7206-6,1425803617788,base,0,3,506.25,368.75,none,none,450,358
7206-6,1425803617806,base,0,3,506.25,368.75,none,none,458,360
7206-6,1425803617823,base,0,3,506.25,368.75,none,none,464,362
7206-6,1425803617840,base,0,3,506.25,368.75,none,none,470,362
7206-6,1425803617856,base,0,3,506.25,368.75,none,none,475,363
7206-6,1425803617874,base,0,3,506.25,368.75,none,none,480,363
7206-6,1425803617892,base,0,3,506.25,368.75,none,none,485,363
7206-6,1425803617909,base,0,3,506.25,368.75,none,none,490,363
7206-6,1425803617926,base,0,3,506.25,368.75,none,none,496,363
7206-6,1425803617942,base,0,3,506.25,368.75,none,none,498,363
7206-6,1425803617960,base,0,3,506.25,368.75,none,none,500,363
7206-6,1425803617977,base,0,3,506.25,368.75,none,none,502,363
7206-6,1425803617993,base,0,3,506.25,368.75,none,none,503,363
7206-6,1425803618010,base,0,3,506.25,368.75,none,none,504,363
7206-6,1425803618574,base,0,3,506.25,368.75,none,none,502,363
7206-6,1425803618593,base,0,3,504,369.2,none,none,496,363
7206-6,1425803618611,base,0,3,498,369.2,none,none,490,363
7206-6,1425803618625,base,0,3,493,369.2,none,none,480,363
7206-6,1425803618653,base,0,3,483,369.2,none,none,473,363
7206-6,1425803618660,base,0,3,475,369.2,none,none,464,364
7206-6,1425803618677,base,0,3,466,370.2,none,none,455,366
7206-6,1425803618694,base,0,3,457,372.2,none,none,446,369
7206-6,1425803618711,base,0,3,448,374.2,none,none,439,370
7206-6,1425803618728,base,0,3,442,375.2,none,none,431,371
7206-6,1425803618745,base,0,3,434,376.2,none,none,426,372
7206-6,1425803618762,base,0,3,428,377.2,none,none,420,372
7206-6,1425803618779,base,0,3,423,377.2,none,none,416,372
7206-6,1425803618796,base,0,3,418,377.2,none,none,409,372
7206-6,1425803618813,base,0,3,412,377.2,none,none,406,372
7206-6,1425803618830,base,0,3,408,377.2,none,none,403,372
7206-6,1425803618847,base,0,3,405,377.2,none,none,398,372
7206-6,1425803618863,base,0,3,401,377.2,none,none,395,373
7206-6,1425803618880,base,0,3,397,379.2,none,none,390,373
7206-6,1425803618897,base,0,3,393,379.2,none,none,384,374
7206-6,1425803618914,base,0,3,386,380.2,none,none,380,376
7206-6,1425803618931,base,0,3,383,382.2,none,none,377,379
7206-6,1425803618948,base,0,3,379,384.2,none,none,374,381
7206-6,1425803618966,base,0,3,376,386.2,none,none,370,382
7206-6,1425803618983,base,0,3,373,387.2,none,none,368,382
7206-6,1425803618999,base,0,3,370,387.2,none,none,368,384
7206-6,1425803619017,base,0,3,370,390.2,none,none,367,384
7206-6,1425803619063,base,0,3,369,390.2,none,none,367,383
7206-6,1425803624574,base,1,3,368.75,93.75,481.25,53.75,299,303
7206-6,1425803624591,base,1,3,368.75,93.75,481.25,53.75,301,305
7206-6,1425803624608,base,1,3,368.75,93.75,481.25,53.75,303,307
7206-6,1425803624625,base,1,3,368.75,93.75,481.25,53.75,307,311
7206-6,1425803624642,base,1,3,368.75,93.75,481.25,53.75,310,314
7206-6,1425803624659,base,1,3,368.75,93.75,481.25,53.75,312,317
7206-6,1425803624677,base,1,3,368.75,93.75,481.25,53.75,315,320
7206-6,1425803624693,base,1,3,368.75,93.75,481.25,53.75,318,322
7206-6,1425803624710,base,1,3,368.75,93.75,481.25,53.75,319,325
7206-6,1425803624727,base,1,3,368.75,93.75,481.25,53.75,321,326
7206-6,1425803624745,base,1,3,368.75,93.75,481.25,53.75,322,327
7206-6,1425803624762,base,1,3,368.75,93.75,481.25,53.75,324,328
7206-6,1425803624778,base,1,3,368.75,93.75,481.25,53.75,325,330
7206-6,1425803624796,base,1,3,368.75,93.75,481.25,53.75,326,331
7206-6,1425803624813,base,1,3,368.75,93.75,481.25,53.75,327,332
7206-6,1425803624830,base,1,3,368.75,93.75,481.25,53.75,327,333
7206-6,1425803624846,base,1,3,368.75,93.75,481.25,53.75,329,334
7206-6,1425803624863,base,1,3,368.75,93.75,481.25,53.75,330,335
7206-6,1425803624880,base,1,3,368.75,93.75,481.25,53.75,331,336
7206-6,1425803624898,base,1,3,368.75,93.75,481.25,53.75,334,338
7206-6,1425803624914,base,1,3,368.75,93.75,481.25,53.75,335,340
7206-6,1425803624932,base,1,3,368.75,93.75,481.25,53.75,337,342
7206-6,1425803624949,base,1,3,368.75,93.75,481.25,53.75,339,343
7206-6,1425803624966,base,1,3,368.75,93.75,481.25,53.75,342,345
7206-6,1425803624984,base,1,3,368.75,93.75,481.25,53.75,347,345
7206-6,1425803624999,base,1,3,368.75,93.75,481.25,53.75,350,347
7206-6,1425803625017,base,1,3,368.75,93.75,481.25,53.75,355,350
7206-6,1425803625034,base,1,3,368.75,93.75,481.25,53.75,358,351
7206-6,1425803625051,base,1,3,368.75,93.75,481.25,53.75,360,351
7206-6,1425803625068,base,1,3,368.75,93.75,481.25,53.75,362,352
7206-6,1425803625086,base,1,3,368.75,93.75,481.25,53.75,364,352
7206-6,1425803625103,base,1,3,368.75,93.75,481.25,53.75,366,352
7206-6,1425803625120,base,1,3,368.75,93.75,481.25,53.75,367,352
7206-6,1425803625137,base,1,3,368.75,93.75,481.25,53.75,370,352
7206-6,1425803625154,base,1,3,368.75,93.75,481.25,53.75,371,350
7206-6,1425803625171,base,1,3,368.75,93.75,481.25,53.75,372,344
7206-6,1425803625188,base,1,3,368.75,93.75,481.25,53.75,374,333
7206-6,1425803625205,base,1,3,368.75,93.75,481.25,53.75,374,316
7206-6,1425803625222,base,1,3,368.75,93.75,481.25,53.75,372,295
7206-6,1425803625239,base,1,3,368.75,93.75,481.25,53.75,370,279
7206-6,1425803625256,base,1,3,368.75,93.75,481.25,53.75,366,261
7206-6,1425803625273,base,1,3,368.75,93.75,481.25,53.75,362,247
7206-6,1425803625290,base,1,3,368.75,93.75,481.25,53.75,360,237
7206-6,1425803625307,base,1,3,368.75,93.75,481.25,53.75,359,231
7206-6,1425803625325,base,1,3,368.75,93.75,481.25,53.75,359,224
7206-6,1425803625342,base,1,3,368.75,93.75,481.25,53.75,359,219
7206-6,1425803625359,base,1,3,368.75,93.75,481.25,53.75,359,214
7206-6,1425803625376,base,1,3,368.75,93.75,481.25,53.75,359,212
7206-6,1425803625394,base,1,3,368.75,93.75,481.25,53.75,359,208
7206-6,1425803625411,base,1,3,368.75,93.75,481.25,53.75,359,207
7206-6,1425803625428,base,1,3,368.75,93.75,481.25,53.75,359,205
7206-6,1425803625445,base,1,3,368.75,93.75,481.25,53.75,359,202
7206-6,1425803625462,base,1,3,368.75,93.75,481.25,53.75,359,197
7206-6,1425803625480,base,1,3,368.75,93.75,481.25,53.75,359,194
7206-6,1425803625496,base,1,3,368.75,93.75,481.25,53.75,359,189
7206-6,1425803625513,base,1,3,368.75,93.75,481.25,53.75,359,187
7206-6,1425803625530,base,1,3,368.75,93.75,481.25,53.75,359,183
7206-6,1425803625547,base,1,3,368.75,93.75,481.25,53.75,359,179
7206-6,1425803625564,base,1,3,368.75,93.75,481.25,53.75,359,175
7206-6,1425803625581,base,1,3,368.75,93.75,481.25,53.75,359,170
7206-6,1425803625599,base,1,3,368.75,93.75,481.25,53.75,359,167
7206-6,1425803625616,base,1,3,368.75,93.75,481.25,53.75,359,164
7206-6,1425803625632,base,1,3,368.75,93.75,481.25,53.75,359,159
7206-6,1425803625650,base,1,3,368.75,93.75,481.25,53.75,359,157
7206-6,1425803625667,base,1,3,368.75,93.75,481.25,53.75,359,155
7206-6,1425803625872,base,1,3,368.75,93.75,481.25,53.75,359,154
7206-6,1425803625889,base,1,3,368.75,93.75,481.25,53.75,359,152
7206-6,1425803625906,base,1,3,368.75,93.75,481.25,53.75,359,147
7206-6,1425803625923,base,1,3,368.75,93.75,481.25,53.75,359,143
7206-6,1425803625941,base,1,3,368.75,93.75,481.25,53.75,359,134
7206-6,1425803625958,base,1,3,368.75,93.75,481.25,53.75,359,128
7206-6,1425803625974,base,1,3,368.75,93.75,481.25,53.75,358,121
7206-6,1425803625992,base,1,3,368.75,93.75,481.25,53.75,358,116
7206-6,1425803626009,base,1,3,368.75,93.75,481.25,53.75,358,111
7206-6,1425803626025,base,1,3,368.75,93.75,481.25,53.75,358,109
7206-6,1425803626042,base,1,3,368.75,93.75,481.25,53.75,358,107
7206-6,1425803626059,base,1,3,368.75,93.75,481.25,53.75,358,106
7206-6,1425803626081,base,1,3,368.75,93.75,481.25,53.75,358,106
7206-6,1425803627132,base,1,3,368.75,93.75,481.25,53.75,358,107
7206-6,1425803627149,base,1,3,368.75,94.5,481.25,53.75,358,109
7206-6,1425803627167,base,1,3,368.75,97.5,481.25,53.75,358,111
7206-6,1425803627183,base,1,3,368.75,99.5,481.25,53.75,358,115
7206-6,1425803627199,base,1,3,368.75,102.5,481.25,53.75,358,118
7206-6,1425803627217,base,1,3,368.75,105.5,481.25,53.75,358,120
7206-6,1425803627234,base,1,3,368.75,108.5,481.25,53.75,358,123
7206-6,1425803627251,base,1,3,368.75,110.5,481.25,53.75,358,124
7206-6,1425803627268,base,1,3,368.75,111.5,481.25,53.75,358,128
7206-6,1425803627284,base,1,3,368.75,116.5,481.25,53.75,358,131
7206-6,1425803627301,base,1,3,368.75,119.5,481.25,53.75,357,137
7206-6,1425803627319,base,1,3,367.75,124.5,481.25,53.75,356,140
7206-6,1425803627335,base,1,3,366.75,128.5,481.25,53.75,356,147
7206-6,1425803627352,base,1,3,366.75,134.5,481.25,53.75,356,153
7206-6,1425803627369,base,1,3,366.75,140.5,481.25,53.75,356,157
7206-6,1425803627388,base,1,3,366.75,144.5,481.25,53.75,356,163
7206-6,1425803627404,base,1,3,366.75,150.5,481.25,53.75,356,166
7206-6,1425803627421,base,1,3,366.75,153.5,481.25,53.75,356,170
7206-6,1425803627439,base,1,3,366.75,158.5,481.25,53.75,356,174
7206-6,1425803627455,base,1,3,366.75,161.5,481.25,53.75,356,176
7206-6,1425803627472,base,1,3,366.75,163.5,481.25,53.75,356,179
7206-6,1425803627489,base,1,3,366.75,167.5,481.25,53.75,356,183
7206-6,1425803627507,base,1,3,366.75,170.5,481.25,53.75,356,186
7206-6,1425803627524,base,1,3,366.75,173.5,481.25,53.75,356,189
7206-6,1425803627542,base,1,3,366.75,177.5,481.25,53.75,357,193
7206-6,1425803627559,base,1,3,367.75,180.5,481.25,53.75,358,196
7206-6,1425803627576,base,1,3,368.75,183.5,481.25,53.75,360,198
7206-6,1425803627593,base,1,3,370.75,186.5,481.25,53.75,361,203
7206-6,1425803627674,base,1,3,371.75,190.5,481.25,53.75,362,205
7206-6,1425803627678,base,1,3,372.75,192.5,481.25,53.75,365,210
7206-6,1425803627683,base,1,3,375.75,198.5,481.25,53.75,366,213
7206-6,1425803627698,base,1,3,376.75,200.5,481.25,53.75,367,216
7206-6,1425803627714,base,1,3,377.75,203.5,481.25,53.75,368,221
7206-6,1425803627730,base,1,3,378.75,208.5,481.25,53.75,369,223
7206-6,1425803627747,base,1,3,379.75,210.5,481.25,53.75,370,227
7206-6,1425803627764,base,1,3,380.75,215.5,481.25,53.75,372,229
7206-6,1425803627781,base,1,3,382.75,217.5,481.25,53.75,374,232
7206-6,1425803627797,base,1,3,384.75,219.5,481.25,53.75,375,234
7206-6,1425803627814,base,1,3,385.75,221.5,481.25,53.75,375,236
7206-6,1425803627831,base,1,3,385.75,223.5,481.25,53.75,376,237
7206-6,1425803627848,base,1,3,386.75,225.5,481.25,53.75,376,238
7206-6,1425803627865,base,1,3,386.75,226.5,481.25,53.75,376,239
7206-6,1425803627882,base,1,3,386.75,227.5,481.25,53.75,376,241
7206-6,1425803627901,base,1,3,386.75,228.5,481.25,53.75,376,242
7206-6,1425803627935,base,1,3,386.75,229.5,481.25,53.75,376,243
7206-6,1425803631079,exp,0,1,231.25,93.75,none,none,302,296
7206-6,1425803631095,exp,0,1,231.25,93.75,none,none,308,296
7206-6,1425803631112,exp,0,1,231.25,93.75,none,none,317,296
7206-6,1425803631129,exp,0,1,231.25,93.75,none,none,331,297
7206-6,1425803631146,exp,0,1,231.25,93.75,none,none,346,304
7206-6,1425803631164,exp,0,1,231.25,93.75,none,none,365,312
7206-6,1425803631181,exp,0,1,231.25,93.75,none,none,385,322
7206-6,1425803631198,exp,0,1,231.25,93.75,none,none,397,331
7206-6,1425803631215,exp,0,1,231.25,93.75,none,none,411,338
7206-6,1425803631232,exp,0,1,231.25,93.75,none,none,419,346
7206-6,1425803631249,exp,0,1,231.25,93.75,none,none,425,352
7206-6,1425803631266,exp,0,1,231.25,93.75,none,none,431,361
7206-6,1425803633589,exp,0,1,231.25,93.75,none,none,431,362
7206-6,1425803633606,exp,0,1,231.25,93.75,none,none,431,364
7206-6,1425803633623,exp,0,1,231.25,93.75,none,none,431,365
7206-6,1425803633639,exp,0,1,231.25,93.75,none,none,430,366
7206-6,1425803633656,exp,0,1,231.25,93.75,none,none,430,367
7206-6,1425803633673,exp,0,1,231.25,93.75,none,none,430,370
7206-6,1425803633701,exp,0,1,231.25,93.75,none,none,430,371
7206-6,1425803633741,exp,0,1,231.25,93.75,none,none,430,372
7206-6,1425803633789,exp,0,1,231.25,93.75,none,none,430,373
7206-6,1425803633910,exp,0,1,231.25,93.75,none,none,429,373
7206-6,1425803633926,exp,0,1,231.25,93.75,none,none,429,374
7206-6,1425803633966,exp,0,1,231.25,93.75,none,none,429,375
7206-6,1425803633983,exp,0,1,231.25,93.75,none,none,428,375
7206-6,1425803633999,exp,0,1,231.25,93.75,none,none,428,376
7206-6,1425803634022,exp,0,1,231.25,93.75,none,none,427,376
7206-6,1425803634134,exp,0,1,231.25,93.75,none,none,426,376
7206-6,1425803634151,exp,0,1,231.25,93.75,none,none,426,377
7206-6,1425803634169,exp,0,1,231.25,93.75,none,none,425,377
7206-6,1425803634185,exp,0,1,231.25,93.75,none,none,423,377
7206-6,1425803634202,exp,0,1,231.25,93.75,none,none,417,377
7206-6,1425803634220,exp,0,1,231.25,93.75,none,none,401,360
7206-6,1425803634237,exp,0,1,231.25,93.75,none,none,371,311
7206-6,1425803634254,exp,0,1,231.25,93.75,none,none,355,267
7206-6,1425803634271,exp,0,1,231.25,93.75,none,none,342,229
7206-6,1425803634289,exp,0,1,231.25,93.75,none,none,335,209
7206-6,1425803634305,exp,0,1,231.25,93.75,none,none,329,193
7206-6,1425803634322,exp,0,1,231.25,93.75,none,none,326,187
7206-6,1425803634339,exp,0,1,231.25,93.75,none,none,324,183
7206-6,1425803634356,exp,0,1,231.25,93.75,none,none,322,182
7206-6,1425803634374,exp,0,1,231.25,93.75,none,none,322,180
7206-6,1425803634631,exp,0,1,231.25,93.75,none,none,321,177
7206-6,1425803634648,exp,0,1,231.25,93.75,none,none,312,166
7206-6,1425803634665,exp,0,1,231.25,93.75,none,none,305,156
7206-6,1425803634682,exp,0,1,231.25,93.75,none,none,295,145
7206-6,1425803634699,exp,0,1,231.25,93.75,none,none,286,137
7206-6,1425803634717,exp,0,1,231.25,93.75,none,none,280,131
7206-6,1425803634734,exp,0,1,231.25,93.75,none,none,277,129
7206-6,1425803634751,exp,0,1,231.25,93.75,none,none,272,127
7206-6,1425803634768,exp,0,1,231.25,93.75,none,none,269,125
7206-6,1425803634785,exp,0,1,231.25,93.75,none,none,266,124
7206-6,1425803634802,exp,0,1,231.25,93.75,none,none,263,123
7206-6,1425803634819,exp,0,1,231.25,93.75,none,none,261,121
7206-6,1425803634836,exp,0,1,231.25,93.75,none,none,259,120
7206-6,1425803634853,exp,0,1,231.25,93.75,none,none,257,120
7206-6,1425803634870,exp,0,1,231.25,93.75,none,none,255,119
7206-6,1425803634887,exp,0,1,231.25,93.75,none,none,253,118
7206-6,1425803634904,exp,0,1,231.25,93.75,none,none,250,117
7206-6,1425803634921,exp,0,1,231.25,93.75,none,none,249,115
7206-6,1425803634938,exp,0,1,231.25,93.75,none,none,248,114
7206-6,1425803634955,exp,0,1,231.25,93.75,none,none,247,111
7206-6,1425803634973,exp,0,1,231.25,93.75,none,none,247,110
7206-6,1425803634992,exp,0,1,231.25,93.75,none,none,247,110
7206-6,1425803635386,exp,0,1,231.25,93.75,none,none,248,110
