iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506674349	close	critical	1	2	[checked_black_star,spotted_green_square,spotted_red_square]	[3,3,1]	[3,1,2]	spotted_red_square	spotted_red_square	1	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506686662	far	irrelevant	1	4	[spotted_green_circle,spotted_red_star,wavy_green_circle,checked_green_circle,checked_blue_square]	[3,1,2,1,3]	[3,1,1,3,1]	checked_blue_square	checked_blue_square	2	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506694405	far	none	0	2	[checked_green_star,wavy_black_star,wavy_black_triangle]	[1,3,3]	[3,2,3]	wavy_black_triangle	wavy_black_triangle	3	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506702430	far	irrelevant	1	4	[wavy_red_circle,striped_black_star,checked_black_circle,wavy_red_square,spotted_red_triangle]	[1,2,1,1,2]	[2,3,1,3,1]	spotted_red_triangle	spotted_red_triangle	4	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506709229	far	none	0	2	[wavy_red_star,checked_red_circle,wavy_black_triangle]	[3,1,2]	[2,3,1]	wavy_black_triangle	wavy_black_triangle	5	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506720557	close	none	0	3	[wavy_black_circle,checked_green_square,wavy_red_triangle,wavy_green_circle]	[3,1,1,3]	[3,2,3,2]	wavy_green_circle	wavy_green_circle	6	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506732753	far	none	0	4	[spotted_red_triangle,checked_blue_triangle,striped_black_star,wavy_blue_triangle,striped_red_square]	[3,3,1,3,2]	[2,3,2,1,3]	striped_red_square	striped_red_square	7	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506742686	close	critical	1	2	[wavy_red_circle,striped_red_star,striped_black_star]	[2,1,1]	[3,3,1]	striped_black_star	striped_black_star	8	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506752869	far	none	0	2	[striped_green_square,striped_red_star,checked_red_triangle]	[2,3,1]	[3,2,2]	checked_red_triangle	checked_red_triangle	9	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506760040	far	none	0	2	[checked_blue_star,striped_red_star,checked_red_square]	[3,2,3]	[1,1,2]	checked_red_square	checked_red_square	10	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506769848	close	none	0	2	[striped_green_circle,wavy_blue_square,wavy_blue_circle]	[1,1,2]	[1,2,1]	wavy_blue_circle	wavy_blue_circle	11	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506779516	far	none	0	2	[checked_red_triangle,spotted_green_star,wavy_green_square]	[3,1,3]	[3,1,2]	wavy_green_square	wavy_green_square	12	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506788628	close	critical	2	4	[striped_blue_square,wavy_red_square,wavy_blue_triangle,checked_blue_circle,spotted_blue_triangle]	[1,1,3,1,2]	[1,3,3,2,3]	spotted_blue_triangle	spotted_blue_triangle	13	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506797004	far	irrelevant	1	3	[wavy_black_circle,wavy_red_triangle,striped_red_triangle,striped_red_star]	[3,2,3,3]	[1,3,3,2]	striped_red_star	striped_red_star	14	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506808756	close	none	0	3	[checked_black_triangle,checked_green_star,checked_black_square,checked_blue_square]	[1,1,3,3]	[2,3,3,1]	checked_blue_square	checked_blue_square	15	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506821133	close	none	0	2	[checked_blue_circle,striped_green_star,spotted_green_star]	[3,2,1]	[1,1,3]	spotted_green_star	spotted_green_star	16	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506829045	close	irrelevant	1	2	[striped_red_circle,checked_black_star,wavy_red_star]	[1,1,2]	[3,2,1]	wavy_red_star	wavy_red_star	17	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506837396	close	irrelevant	1	4	[spotted_blue_circle,checked_red_circle,striped_blue_circle,spotted_green_star,wavy_red_star]	[1,1,2,1,2]	[3,1,3,2,1]	wavy_red_star	wavy_red_star	18	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506846552	close	none	0	4	[striped_red_circle,spotted_green_square,checked_black_square,wavy_red_star,wavy_green_circle]	[2,3,1,2,1]	[1,3,2,3,1]	wavy_green_circle	wavy_green_circle	19	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506856026	close	none	0	2	[spotted_red_circle,wavy_black_square,spotted_blue_circle]	[3,1,1]	[3,1,3]	spotted_blue_circle	spotted_blue_circle	20	true	within	clickedObj
pilot0	7632-25123d63-fc4a-4e47-a78e-64b65160685c	1521506869507	close	irrelevant	2	3	[spotted_green_square,striped_black_triangle,checked_green_circle,striped_green_circle]	[2,2,3,1]	[3,1,3,2]	striped_green_circle	striped_green_circle	21	true	within	clickedObj
