iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505194790	close	irrelevant	1	2	[spotted_red_triangle,striped_green_star,striped_blue_triangle]	[1,2,2]	[1,1,3]	striped_blue_triangle	striped_blue_triangle	1	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505225395	close	none	0	4	[striped_blue_square,wavy_red_triangle,checked_blue_star,checked_green_triangle,checked_green_star]	[1,3,3,3,2]	[2,2,1,3,1]	checked_green_star	checked_green_star	2	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505250661	close	irrelevant	1	2	[checked_green_circle,striped_black_star,checked_black_circle]	[3,1,3]	[1,1,2]	checked_black_circle	checked_black_circle	3	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505274132	close	none	0	2	[striped_red_square,checked_blue_circle,spotted_red_circle]	[3,1,1]	[1,1,2]	spotted_red_circle	spotted_red_circle	4	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505294105	far	irrelevant	1	4	[checked_green_triangle,striped_blue_square,wavy_black_triangle,wavy_red_star,checked_black_circle]	[1,2,2,3,3]	[1,1,3,1,3]	checked_black_circle	checked_black_circle	5	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505315747	close	none	0	4	[checked_red_star,checked_black_circle,checked_green_circle,checked_blue_triangle,spotted_red_triangle]	[2,3,1,3,1]	[1,2,2,3,3]	spotted_red_triangle	spotted_red_triangle	6	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505351044	far	irrelevant	1	2	[wavy_green_square,striped_green_square,wavy_red_circle]	[3,1,3]	[2,1,3]	wavy_red_circle	wavy_red_circle	7	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505372793	close	critical	1	2	[wavy_black_triangle,checked_blue_square,wavy_red_square]	[3,1,2]	[3,3,1]	wavy_red_square	wavy_red_square	8	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505389988	far	none	0	2	[wavy_green_circle,checked_green_circle,checked_red_star]	[1,1,2]	[2,3,3]	checked_red_star	checked_red_star	9	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505407845	far	irrelevant	1	2	[wavy_red_triangle,checked_blue_star,checked_black_circle]	[2,2,1]	[1,3,2]	checked_black_circle	checked_black_circle	10	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505427085	close	critical	1	3	[striped_green_triangle,striped_black_square,checked_blue_triangle,spotted_green_square]	[3,3,1,2]	[3,1,2,3]	spotted_green_square	spotted_green_square	11	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505443012	far	none	0	2	[striped_red_star,wavy_green_star,checked_green_circle]	[3,3,2]	[2,3,1]	checked_green_circle	checked_green_circle	12	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505462592	close	critical	1	3	[spotted_red_triangle,striped_red_star,wavy_blue_triangle,checked_red_star]	[1,2,3,3]	[2,1,2,3]	checked_red_star	checked_red_star	13	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505479299	close	none	0	2	[striped_blue_star,spotted_black_circle,checked_black_circle]	[3,1,1]	[2,2,1]	checked_black_circle	checked_black_circle	14	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505499758	close	none	0	2	[spotted_black_circle,spotted_green_triangle,spotted_black_triangle]	[2,3,1]	[1,1,3]	spotted_black_triangle	spotted_black_triangle	15	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505514573	far	none	0	4	[spotted_black_square,checked_blue_triangle,checked_black_triangle,wavy_green_star,striped_green_circle]	[1,3,3,2,2]	[3,2,1,3,1]	striped_green_circle	striped_green_circle	16	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505531950	far	irrelevant	2	3	[spotted_black_star,checked_black_square,wavy_red_star,wavy_blue_triangle]	[3,2,3,1]	[3,1,2,3]	wavy_blue_triangle	wavy_blue_triangle	17	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505549452	far	irrelevant	1	2	[checked_red_star,spotted_black_triangle,spotted_red_square]	[3,3,3]	[1,2,3]	spotted_red_square	spotted_red_square	18	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505569967	close	irrelevant	1	4	[striped_black_star,spotted_green_triangle,spotted_red_square,wavy_green_square,striped_red_triangle]	[2,1,1,3,2]	[1,3,2,1,3]	striped_red_triangle	striped_red_triangle	19	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505586533	far	none	0	2	[spotted_red_star,checked_blue_star,checked_blue_circle]	[2,1,1]	[3,1,2]	checked_blue_circle	checked_blue_circle	20	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505602730	far	irrelevant	1	4	[spotted_blue_triangle,wavy_green_square,striped_red_square,striped_green_triangle,wavy_blue_circle]	[3,1,3,1,3]	[1,3,3,1,2]	wavy_blue_circle	wavy_blue_circle	21	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505616652	far	none	0	3	[wavy_red_triangle,striped_green_triangle,wavy_green_triangle,wavy_black_star]	[3,1,3,3]	[3,3,2,1]	wavy_black_star	wavy_black_star	22	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505632405	close	none	0	4	[spotted_green_star,striped_red_star,striped_red_square,striped_red_triangle,striped_green_square]	[2,3,1,1,3]	[3,1,1,2,2]	striped_green_square	striped_green_square	23	true	within	clickedObj
pilot0	9882-b9b80caf-d745-4d04-8d66-5e83dbd0f377	1521505650771	far	none	0	4	[striped_red_triangle,wavy_black_triangle,checked_red_triangle,checked_red_star,checked_red_square]	[2,1,3,2,3]	[3,3,2,1,1]	checked_red_square	checked_red_square	24	true	within	clickedObj
