iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805338382	scripted	1	0	banana	0	base	6	false	director	move the banana up by one space	NaN	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805378759	scripted	1	1	dollar	0	base	6	false	director	move the dollar bill right by one space	11301	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805394199	scripted	1	2	boardEraser	0	base	6	true	director	move the eraser up by one space	26744	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805418389	scripted	1	3	feather	0	base	6	false	director	move the feather left by one space	11112	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805432648	scripted	2	0	magnet	0	exp	7	false	director	move the magnet down by one space	25370	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805449313	scripted	2	1	handcuffs	0	exp	7	false	director	move the handcuffs down by one space	5289	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805469676	scripted	2	2	pandaToy	0	exp	7	false	director	move the panda down by one space	6382	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805480618	scripted	2	3	mediumCandle	0	exp	7	true	director	move the small candle down by one space	17324	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805504133	scripted	3	0	airplane	0	base	1	false	director	move the model airplane right by one space	6707	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805518879	scripted	3	1	sunGlasses	0	base	1	true	director	move the glasses one space to the right	21452	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805531915	scripted	3	2	barrel	0	base	1	false	director	move the barrel down by one space	34487	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805548559	scripted	3	3	saxophone	0	base	1	false	director	move the trumpet up by one space	7985	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805567787	scripted	4	0	comb	0	base	8	false	director	move the comb up by one space	6825	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805577962	scripted	4	1	computerMouse	0	base	8	true	director	move the mouse up by one space	17007	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805591303	scripted	4	2	castIronPan	0	base	8	false	director	move the pan up by one space	4158	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805604404	scripted	4	3	piano	0	base	8	false	director	move the piano left by one space	4662	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805619495	scripted	5	0	basketball	0	exp	5	false	director	move the basketball down by one space	5963	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805632235	scripted	5	1	roundBrush	0	exp	5	true	director	move the brush one space to the left	18702	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805653887	scripted	5	2	headphones	0	exp	5	false	director	move the headphones one space to the left	4910	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805664759	scripted	5	3	book	0	exp	5	false	director	move the book one space to the right	15754	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805674911	scripted	6	0	binoculars	0	exp	2	false	director	move the binoculars one space to the right	25932	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805692245	scripted	6	1	wrench	0	exp	2	false	director	move the spoon one space to the left	4523	chatMessage
planned_sample	1585-1a4947c1-4ec5-4537-b571-23fff63fd505	1522805716678	scripted	6	2	middleBlock	0	exp	2	true	director	move the bottom block one space to the left	28952	chatMessage
