iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	sender	contents	typingRT	eventType
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522788916221	scripted	1	0	carrot	0	exp	4	false	director	move the carrot up one space	NaN	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522788929036	scripted	1	1	mediumMeasuringCup	0	exp	4	true	director	move the large measuring cup down one space	NaN	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522788955456	scripted	1	1	mediumMeasuringCup	1	exp	4	true	director	move the measuring cup down one	4950	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522788975437	scripted	1	2	waterBottle	0	exp	4	false	director	move water bottle to the right	3345	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522788993346	scripted	1	3	chair	0	exp	4	false	director	move chair to left	2432	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789003554	scripted	2	0	basketball	0	base	5	false	director	move basketball down one	2882	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789013146	scripted	2	1	roundBrush	0	base	5	true	director	move the brush one space to the left	12476	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789029175	scripted	2	2	headphones	0	base	5	false	director	move headphones left 	2478	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789038298	scripted	2	3	book	0	base	5	false	director	move the book one space to the right	11602	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789056788	scripted	3	0	airplane	0	base	1	false	director	move plane to right	2571	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789069926	scripted	3	1	sunGlasses	0	base	1	true	director	move the glasses one space to the right	15707	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789080126	scripted	3	2	barrel	0	base	1	false	director	move the barrel down by one space	25907	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789091108	scripted	3	3	saxophone	0	base	1	false	director	move saxophone up one	3597	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789100253	scripted	4	0	banana	0	exp	6	false	director	move the banana up by one space	12720	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789110676	scripted	4	1	dollar	0	exp	6	false	director	dollar to the right	2207	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789119950	scripted	4	2	boardEraser	0	exp	6	true	director	move the eraser up by one space	11483	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789130812	scripted	4	3	feather	0	exp	6	false	director	feather to the left	3328	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789140677	scripted	5	0	scissors	0	exp	3	false	director	scissors to the right	2131	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789151408	scripted	5	1	knife	0	exp	3	false	director	move the knife down one space	12846	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789160642	scripted	5	2	barOfSoap	0	exp	3	false	director	soap to left	2032	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789171526	scripted	5	3	cassetteTape	0	exp	3	true	director	move the tape down by one space	12913	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789185951	scripted	6	0	binoculars	0	base	2	false	director	move the binoculars one space to the right	27339	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789199865	scripted	6	1	wrench	0	base	2	false	director	wrench to left	2053	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789209857	scripted	6	2	middleBlock	0	base	2	true	director	move the bottom block one space to the left	7255	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789228436	scripted	6	3	coffeeMug	0	base	2	false	director	cup on right to the right	4643	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789234268	scripted	6	3	coffeeMug	0	base	2	false	director	on left i mean	2358	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789236517	scripted	6	3	coffeeMug	0	base	2	false	director	cup on left	1101	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789247486	scripted	7	0	magnet	0	base	7	false	director	move the magnet down by one space	12069	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789258202	scripted	7	1	handcuffs	0	base	7	false	director	handcuffs down one	2285	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789267779	scripted	7	2	pandaToy	0	base	7	false	director	panda bear down	1577	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789270119	scripted	7	2	pandaToy	0	base	7	false	director	good job so far	1592	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789279629	scripted	7	3	mediumCandle	0	base	7	true	director	move the small candle down by one space	11100	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789302160	scripted	8	0	comb	0	exp	8	false	director	comb up one	2458	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789311247	scripted	8	1	computerMouse	0	exp	8	true	director	move the mouse up by one space	11547	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789323117	scripted	8	2	castIronPan	0	exp	8	false	director	pan on bottom up one	2410	chatMessage
planned_sample	8947-629a9492-a323-44d4-bd04-4b85b5246f63	1522789334606	scripted	8	3	piano	0	exp	8	false	director	piano to left	2175	chatMessage
