gameid, time, condition, critical, objectSet, instructionNum, attemptNum, targetX, targetY, distractorX, distractorY, mouseX, mouseY
0331-b,1453165218113,base,0,7,0,0,231.25,368.75,none,none,298,299
0331-b,1453165218606,base,0,7,0,0,231.25,368.75,none,none,298,300
0331-b,1453165218644,base,0,7,0,0,231.25,368.75,none,none,298,301
0331-b,1453165218649,base,0,7,0,0,231.25,368.75,none,none,296,302
0331-b,1453165218657,base,0,7,0,0,231.25,368.75,none,none,295,304
0331-b,1453165218673,base,0,7,0,0,231.25,368.75,none,none,294,305
0331-b,1453165218674,base,0,7,0,0,231.25,368.75,none,none,294,306
0331-b,1453165218697,base,0,7,0,0,231.25,368.75,none,none,292,307
0331-b,1453165219015,base,0,7,0,0,231.25,368.75,none,none,291,307
0331-b,1453165219051,base,0,7,0,0,231.25,368.75,none,none,289,307
0331-b,1453165219073,base,0,7,0,0,231.25,368.75,none,none,289,308
0331-b,1453165219093,base,0,7,0,0,231.25,368.75,none,none,288,308
0331-b,1453165219161,base,0,7,0,0,231.25,368.75,none,none,287,308
0331-b,1453165219211,base,0,7,0,0,231.25,368.75,none,none,286,309
0331-b,1453165219334,base,0,7,0,0,231.25,368.75,none,none,285,309
0331-b,1453165219462,base,0,7,0,0,231.25,368.75,none,none,284,309
0331-b,1453165219490,base,0,7,0,0,231.25,368.75,none,none,282,311
0331-b,1453165219581,base,0,7,0,0,231.25,368.75,none,none,281,311
0331-b,1453165219596,base,0,7,0,0,231.25,368.75,none,none,280,311
0331-b,1453165219624,base,0,7,0,0,231.25,368.75,none,none,279,311
0331-b,1453165219652,base,0,7,0,0,231.25,368.75,none,none,278,311
0331-b,1453165219653,base,0,7,0,0,231.25,368.75,none,none,277,311
0331-b,1453165219653,base,0,7,0,0,231.25,368.75,none,none,275,311
0331-b,1453165219653,base,0,7,0,0,231.25,368.75,none,none,274,311
0331-b,1453165219655,base,0,7,0,0,231.25,368.75,none,none,273,311
0331-b,1453165219659,base,0,7,0,0,231.25,368.75,none,none,271,311
0331-b,1453165219663,base,0,7,0,0,231.25,368.75,none,none,268,311
0331-b,1453165219668,base,0,7,0,0,231.25,368.75,none,none,266,311
0331-b,1453165219673,base,0,7,0,0,231.25,368.75,none,none,264,311
0331-b,1453165219677,base,0,7,0,0,231.25,368.75,none,none,260,311
0331-b,1453165219858,base,0,7,0,0,231.25,368.75,none,none,259,311
0331-b,1453165219870,base,0,7,0,0,231.25,368.75,none,none,257,311
0331-b,1453165219871,base,0,7,0,0,231.25,368.75,none,none,256,311
0331-b,1453165219872,base,0,7,0,0,231.25,368.75,none,none,251,311
0331-b,1453165219883,base,0,7,0,0,231.25,368.75,none,none,250,311
0331-b,1453165219884,base,0,7,0,0,231.25,368.75,none,none,247,311
0331-b,1453165219885,base,0,7,0,0,231.25,368.75,none,none,243,311
0331-b,1453165219886,base,0,7,0,0,231.25,368.75,none,none,239,311
0331-b,1453165219886,base,0,7,0,0,231.25,368.75,none,none,233,314
0331-b,1453165219887,base,0,7,0,0,231.25,368.75,none,none,231,316
0331-b,1453165219888,base,0,7,0,0,231.25,368.75,none,none,228,318
0331-b,1453165219889,base,0,7,0,0,231.25,368.75,none,none,226,319
0331-b,1453165219890,base,0,7,0,0,231.25,368.75,none,none,223,320
0331-b,1453165219890,base,0,7,0,0,231.25,368.75,none,none,221,321
0331-b,1453165219891,base,0,7,0,0,231.25,368.75,none,none,217,323
0331-b,1453165219892,base,0,7,0,0,231.25,368.75,none,none,212,326
0331-b,1453165219892,base,0,7,0,0,231.25,368.75,none,none,205,329
0331-b,1453165219893,base,0,7,0,0,231.25,368.75,none,none,203,332
0331-b,1453165219894,base,0,7,0,0,231.25,368.75,none,none,200,334
0331-b,1453165219894,base,0,7,0,0,231.25,368.75,none,none,198,336
0331-b,1453165219894,base,0,7,0,0,231.25,368.75,none,none,191,340
0331-b,1453165219895,base,0,7,0,0,231.25,368.75,none,none,187,343
0331-b,1453165219895,base,0,7,0,0,231.25,368.75,none,none,184,344
0331-b,1453165219895,base,0,7,0,0,231.25,368.75,none,none,181,348
0331-b,1453165219895,base,0,7,0,0,231.25,368.75,none,none,179,349
0331-b,1453165219896,base,0,7,0,0,231.25,368.75,none,none,173,351
0331-b,1453165219896,base,0,7,0,0,231.25,368.75,none,none,170,354
0331-b,1453165219896,base,0,7,0,0,231.25,368.75,none,none,156,364
0331-b,1453165219897,base,0,7,0,0,231.25,368.75,none,none,152,368
0331-b,1453165219897,base,0,7,0,0,231.25,368.75,none,none,149,370
