iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	1	1578453574930	far	irrelevant	1	4	[striped_black_circle,wavy_red_star,checked_black_triangle,checked_red_triangle,striped_blue_square]	[3,1,3,2,1]	[1,2,3,3,3]	[3,3]	[1,1]	false	striped_blue_square	striped_blue_square	true	scripted	2797	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	2	1578453581177	far	irrelevant	2	4	[checked_green_star,checked_red_triangle,striped_red_circle,spotted_green_triangle,spotted_red_square]	[1,3,3,3,2]	[2,2,3,1,3]	[1,2]	[3,2]	false	spotted_red_square	spotted_red_square	true	scripted	1631	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	3	1578453587806	far	irrelevant	1	3	[striped_green_circle,wavy_black_square,striped_black_star,wavy_black_triangle]	[3,1,2,2]	[2,1,3,1]	[3,2]	[3,3]	false	wavy_black_triangle	wavy_black_triangle	true	scripted	2158	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	4	1578453594018	close	irrelevant	1	3	[checked_black_triangle,checked_red_square,wavy_green_star,spotted_red_triangle]	[2,3,3,1]	[3,1,3,1]	[3,1]	[1,2]	false	spotted_red_triangle	spotted_red_triangle	true	scripted	1355	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	5	1578453603337	close	critical	1	3	[spotted_blue_triangle,striped_black_square,checked_black_circle,checked_red_triangle]	[2,1,3,3]	[1,3,1,3]	[2,1]	[3,2]	false	checked_red_triangle	checked_red_triangle	true	scripted	4890	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	6	1578453609514	far	irrelevant	1	2	[checked_red_star,spotted_red_circle,checked_green_triangle]	[3,3,3]	[3,1,2]	[3,3]	[1,2]	false	checked_green_triangle	checked_green_triangle	true	scripted	1418	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	7	1578453621351	close	irrelevant	2	4	[checked_black_square,wavy_green_circle,checked_blue_star,spotted_red_circle,striped_black_square]	[2,3,3,1,2]	[1,2,3,3,3]	[3,3]	[1,3]	false	striped_black_square	checked_black_square	false	scripted	7504	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	8	1578453628210	far	irrelevant	1	4	[spotted_blue_circle,wavy_black_square,spotted_green_star,wavy_red_square,wavy_red_triangle]	[3,1,2,3,2]	[2,2,3,3,1]	[2,3]	[1,3]	false	wavy_red_triangle	wavy_red_triangle	true	scripted	2137	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	9	1578453634586	close	critical	1	3	[wavy_black_circle,striped_black_triangle,checked_green_circle,striped_green_triangle]	[2,3,1,1]	[3,3,3,2]	[3,3]	[3,1]	false	striped_green_triangle	striped_green_triangle	true	scripted	2103	clickedObj
pilot1	1236-82acf2db-a0b8-42c6-ae16-7da5dcc92be3	10	1578453640222	close	irrelevant	2	3	[checked_blue_star,wavy_green_square,striped_green_circle,spotted_blue_square]	[2,1,1,3]	[3,2,3,2]	[2,3]	[1,3]	false	spotted_blue_square	spotted_blue_square	true	scripted	1467	clickedObj
