iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	1	1578457129691	far	irrelevant	1	3	[checked_green_triangle,checked_green_circle,wavy_black_star,wavy_red_square]	[2,1,2,3]	[3,1,1,3]	[2,1]	[1,3]	false	wavy_red_square	wavy_red_square	true	scripted	4935	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	2	1578457141625	far	irrelevant	1	2	[checked_black_star,striped_black_triangle,checked_black_square]	[2,3,1]	[3,1,1]	[3,1]	[1,3]	false	checked_black_square	checked_black_square	true	scripted	3407	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	3	1578457150458	far	irrelevant	1	2	[checked_blue_star,checked_black_triangle,checked_red_square]	[3,2,1]	[3,1,2]	[2,1]	[1,3]	false	checked_red_square	checked_red_square	true	scripted	2760	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	4	1578457158769	close	irrelevant	1	2	[checked_black_star,striped_black_square,checked_red_square]	[2,1,3]	[1,2,1]	[2,1]	[2,3]	false	checked_red_square	checked_red_square	true	scripted	1976	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	5	1578457166753	close	irrelevant	2	3	[wavy_blue_star,checked_red_square,spotted_black_star,wavy_blue_square]	[1,1,2,3]	[2,1,3,3]	[1,2]	[2,3]	false	wavy_blue_square	wavy_blue_square	true	scripted	2808	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	6	1578457180295	close	irrelevant	1	2	[striped_green_square,checked_blue_triangle,wavy_blue_triangle]	[1,3,3]	[1,2,1]	[1,1]	[2,3]	false	wavy_blue_triangle	wavy_blue_triangle	true	scripted	7376	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	7	1578457188415	far	irrelevant	1	2	[spotted_blue_square,striped_blue_star,striped_blue_circle]	[3,2,3]	[2,1,1]	[3,2]	[1,1]	false	striped_blue_circle	striped_blue_circle	true	scripted	2704	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	8	1578457199375	close	critical	1	3	[checked_green_star,wavy_blue_circle,spotted_blue_triangle,spotted_red_star]	[1,3,2,1]	[1,1,3,3]	[1,1]	[2,1]	false	spotted_red_star	spotted_red_star	true	scripted	5536	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	9	1578457208897	close	critical	1	3	[checked_blue_circle,striped_black_star,wavy_green_triangle,wavy_red_circle]	[3,3,1,1]	[1,2,2,1]	[3,1]	[2,1]	false	wavy_red_circle	wavy_red_circle	true	scripted	4472	clickedObj
pilot1	6230-3ca83b56-e6cd-444e-b090-8eb8b160f8ca	10	1578457216064	far	irrelevant	1	2	[checked_blue_triangle,spotted_blue_star,checked_green_square]	[3,1,3]	[1,3,3]	[1,3]	[1,2]	false	checked_green_square	checked_green_square	true	scripted	2152	clickedObj
