iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	1	1578457797305	close	irrelevant	1	2	[checked_red_star,wavy_red_circle,checked_blue_star]	[1,1,1]	[3,1,2]	[1,1]	[3,3]	false	checked_blue_star	checked_blue_star	true	scripted	2271	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	2	1578457806685	far	irrelevant	2	4	[checked_blue_triangle,wavy_blue_triangle,striped_green_star,striped_black_square,striped_red_circle]	[3,2,3,1,1]	[3,1,2,1,2]	[3,2]	[1,1]	false	striped_red_circle	striped_red_circle	true	scripted	3970	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	3	1578457814677	far	irrelevant	1	2	[checked_blue_triangle,striped_blue_circle,checked_blue_star]	[2,3,1]	[3,2,1]	[2,3]	[3,3]	false	checked_blue_star	checked_blue_star	true	scripted	3348	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	4	1578457821360	far	irrelevant	1	2	[wavy_red_circle,spotted_green_triangle,checked_red_star]	[1,3,2]	[3,2,3]	[1,3]	[3,1]	false	checked_red_star	checked_red_star	true	scripted	1486	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	5	1578457827973	close	irrelevant	2	3	[striped_green_triangle,wavy_blue_square,striped_green_circle,wavy_blue_triangle]	[3,3,1,3]	[2,3,2,1]	[3,3]	[1,2]	false	wavy_blue_triangle	wavy_blue_triangle	true	scripted	1682	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	6	1578457837025	far	irrelevant	1	2	[spotted_black_triangle,checked_black_square,checked_green_circle]	[3,3,1]	[2,1,3]	[3,2]	[3,3]	false	checked_green_circle	checked_green_circle	true	scripted	1421	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	7	1578457843720	far	irrelevant	2	4	[checked_red_star,striped_black_star,checked_green_circle,spotted_blue_square,checked_red_triangle]	[1,3,1,2,1]	[2,2,1,3,3]	[1,2]	[2,3]	false	checked_red_triangle	checked_red_triangle	true	scripted	1789	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	8	1578457850630	far	irrelevant	1	3	[wavy_red_triangle,spotted_blue_square,checked_red_star,spotted_green_circle]	[3,1,3,1]	[3,2,1,3]	[3,3]	[2,3]	false	spotted_green_circle	spotted_green_circle	true	scripted	1649	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	9	1578457857380	close	critical	2	3	[spotted_green_circle,striped_green_triangle,spotted_red_square,wavy_red_circle]	[3,3,2,1]	[2,1,3,3]	[3,2]	[3,1]	false	wavy_red_circle	wavy_red_circle	true	scripted	1977	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	10	1578457864530	close	critical	2	4	[checked_green_star,spotted_green_star,checked_green_circle,checked_blue_star,wavy_green_circle]	[1,2,3,3,2]	[1,3,3,2,1]	[2,3]	[3,3]	false	wavy_green_circle	wavy_green_circle	true	scripted	1780	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	11	1578457871242	close	irrelevant	1	3	[striped_blue_square,striped_green_star,wavy_black_circle,wavy_blue_circle]	[3,3,3,1]	[2,3,1,3]	[3,2]	[2,1]	false	wavy_blue_circle	wavy_blue_circle	true	scripted	1838	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	12	1578457878025	far	irrelevant	2	3	[wavy_red_square,checked_black_star,spotted_red_star,checked_green_triangle]	[1,3,2,2]	[2,2,3,1]	[3,2]	[2,3]	false	checked_green_triangle	checked_green_triangle	true	scripted	1477	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	13	1578457885232	close	critical	2	4	[wavy_red_star,spotted_blue_circle,spotted_green_square,spotted_green_circle,striped_green_star]	[2,3,1,2,1]	[3,3,1,1,3]	[2,3]	[3,3]	false	striped_green_star	striped_green_star	true	scripted	1723	clickedObj
pilot1	0358-9d98eed2-3239-4800-9231-5c29939fffc9	14	1578457894430	close	irrelevant	2	4	[striped_red_square,wavy_red_triangle,striped_blue_circle,spotted_blue_circle,checked_red_triangle]	[1,3,1,3,1]	[2,1,3,2,1]	[1,3]	[3,2]	false	checked_red_triangle	wavy_red_triangle	false	scripted	4377	clickedObj
