iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	1	1578456012572	close	irrelevant	1	2	[spotted_red_circle,striped_black_square,striped_blue_circle]	[3,2,1]	[3,1,3]	[2,1]	[3,1]	true	striped_blue_circle	striped_black_square	false	scripted	10415	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	2	1578456036714	far	irrelevant	1	2	[spotted_blue_circle,striped_green_square,spotted_blue_star]	[3,1,2]	[2,1,1]	[3,2]	[3,1]	true	spotted_blue_star	spotted_blue_circle	false	scripted	18252	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	3	1578456045139	far	irrelevant	1	2	[checked_red_star,checked_green_square,checked_green_circle]	[2,3,2]	[1,3,3]	[3,3]	[3,1]	false	checked_green_circle	checked_green_circle	true	scripted	1753	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	4	1578456051632	far	irrelevant	2	4	[checked_green_circle,wavy_red_square,checked_red_square,checked_blue_circle,wavy_blue_triangle]	[1,2,1,3,3]	[3,1,1,2,3]	[1,3]	[1,1]	false	wavy_blue_triangle	wavy_blue_triangle	true	scripted	1468	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	5	1578456058305	close	critical	2	4	[spotted_black_square,striped_blue_star,checked_black_star,checked_red_triangle,checked_blue_triangle]	[2,3,1,3,2]	[1,2,3,3,3]	[1,3]	[3,3]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	2299	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	6	1578456064341	far	irrelevant	1	4	[wavy_black_triangle,wavy_red_square,wavy_blue_square,checked_blue_star,wavy_blue_circle]	[3,3,2,2,1]	[1,2,1,3,1]	[3,1]	[1,2]	false	wavy_blue_circle	wavy_blue_circle	true	scripted	1595	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	7	1578456072279	close	critical	1	2	[striped_red_circle,checked_blue_triangle,spotted_red_circle]	[1,2,1]	[1,1,2]	[1,1]	[1,3]	false	spotted_red_circle	spotted_red_circle	true	scripted	2298	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	8	1578456079086	close	irrelevant	2	4	[spotted_red_triangle,spotted_black_star,striped_black_circle,striped_blue_triangle,wavy_black_circle]	[1,1,2,1,3]	[2,1,3,3,1]	[1,1]	[1,3]	false	wavy_black_circle	striped_black_circle	false	scripted	2079	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	9	1578456087191	far	irrelevant	1	3	[wavy_green_star,wavy_red_star,wavy_blue_star,striped_green_square]	[3,1,3,1]	[1,1,3,3]	[3,3]	[2,3]	false	striped_green_square	striped_green_square	true	scripted	2931	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	10	1578456094311	far	irrelevant	1	2	[striped_black_circle,wavy_blue_triangle,wavy_black_star]	[3,1,2]	[2,3,1]	[3,2]	[2,3]	false	wavy_black_star	wavy_black_star	true	scripted	2321	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	11	1578456100867	far	irrelevant	2	4	[striped_blue_square,spotted_green_star,wavy_red_circle,wavy_red_star,wavy_black_triangle]	[1,1,2,3,3]	[3,2,1,1,3]	[1,3]	[3,1]	false	wavy_black_triangle	wavy_black_triangle	true	scripted	1306	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	12	1578456106357	close	irrelevant	1	3	[wavy_red_square,checked_blue_star,spotted_blue_triangle,wavy_green_triangle]	[3,2,1,3]	[1,1,2,2]	[2,1]	[3,3]	false	wavy_green_triangle	wavy_green_triangle	true	scripted	1107	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	13	1578456113348	close	irrelevant	1	2	[wavy_red_triangle,striped_black_star,checked_red_star]	[3,2,1]	[1,1,1]	[3,1]	[1,3]	false	checked_red_star	checked_red_star	true	scripted	2008	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	14	1578456119528	far	irrelevant	1	3	[wavy_green_square,checked_red_star,spotted_black_square,wavy_red_triangle]	[2,3,3,1]	[3,3,2,3]	[3,2]	[1,1]	false	wavy_red_triangle	wavy_red_triangle	true	scripted	1391	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	15	1578456126906	close	critical	1	2	[striped_blue_circle,checked_blue_square,checked_green_square]	[1,2,1]	[1,1,3]	[2,1]	[2,3]	false	checked_green_square	checked_green_square	true	scripted	2356	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	16	1578456133217	far	irrelevant	2	3	[checked_black_circle,striped_blue_square,spotted_red_square,checked_black_star]	[1,1,3,1]	[3,2,3,1]	[1,3]	[1,2]	false	checked_black_star	checked_black_star	true	scripted	1431	clickedObj
pilot1	5578-553aa9b9-4b0d-452a-ab69-33632091555b	17	1578456138949	far	irrelevant	2	3	[checked_blue_star,striped_green_star,striped_red_star,wavy_red_circle]	[2,1,3,3]	[3,3,1,3]	[1,3]	[3,1]	false	wavy_red_circle	wavy_red_circle	true	scripted	1300	clickedObj
