iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	1	1578452217901	far	irrelevant	1	2	[striped_red_star,spotted_black_square,spotted_green_circle]	[1,3,3]	[3,2,3]	[3,2]	[2,3]	false	spotted_green_circle	striped_red_star	false	scripted	155083	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	2	1578452226281	far	irrelevant	2	4	[striped_black_star,checked_black_square,checked_green_square,wavy_red_star,checked_green_circle]	[1,1,3,3,3]	[1,2,1,3,2]	[3,1]	[3,3]	false	checked_green_circle	checked_green_circle	true	scripted	1839	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	3	1578452233294	close	irrelevant	1	2	[striped_blue_circle,checked_black_triangle,striped_red_circle]	[3,3,3]	[3,1,2]	[3,1]	[1,2]	false	striped_red_circle	striped_red_circle	true	scripted	1557	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	4	1578452239505	far	irrelevant	2	4	[checked_red_circle,striped_red_triangle,checked_black_circle,striped_black_triangle,wavy_red_star]	[2,1,2,3,3]	[1,2,3,2,1]	[2,1]	[1,2]	false	wavy_red_star	wavy_red_star	true	scripted	1508	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	5	1578452246056	close	critical	2	3	[spotted_green_square,striped_black_star,wavy_red_square,striped_blue_star]	[3,1,3,2]	[3,1,2,1]	[3,3]	[1,1]	false	striped_blue_star	striped_blue_star	true	scripted	1567	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	6	1578452252158	close	irrelevant	2	3	[striped_black_circle,striped_red_circle,checked_blue_square,checked_red_square]	[3,3,1,2]	[3,1,2,1]	[3,3]	[3,1]	false	checked_red_square	checked_red_square	true	scripted	1255	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	7	1578452258297	far	irrelevant	1	3	[spotted_green_square,striped_black_square,wavy_red_square,striped_black_triangle]	[2,1,3,3]	[3,2,1,3]	[3,1]	[3,2]	false	striped_black_triangle	striped_black_triangle	true	scripted	1498	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	8	1578452264750	close	critical	1	2	[wavy_black_circle,striped_black_square,striped_blue_square]	[3,3,3]	[2,1,3]	[3,1]	[2,3]	false	striped_blue_square	striped_blue_square	true	scripted	1821	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	9	1578452271440	far	irrelevant	1	3	[striped_red_star,spotted_red_square,spotted_blue_star,striped_green_circle]	[2,1,3,3]	[3,3,2,3]	[3,2]	[1,1]	false	striped_green_circle	striped_green_circle	true	scripted	1625	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	10	1578452279519	close	irrelevant	1	4	[wavy_blue_triangle,wavy_red_square,striped_green_circle,striped_red_star,checked_blue_triangle]	[3,2,3,2,3]	[2,1,1,3,3]	[2,3]	[1,3]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	3722	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	11	1578452285689	far	irrelevant	1	4	[striped_blue_star,spotted_red_triangle,checked_green_triangle,striped_red_circle,checked_black_square]	[2,1,3,1,3]	[3,1,2,3,3]	[1,3]	[3,1]	false	checked_black_square	checked_black_square	true	scripted	1645	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	12	1578452291887	far	irrelevant	1	2	[wavy_blue_star,wavy_blue_triangle,wavy_green_circle]	[1,1,2]	[3,2,3]	[1,3]	[3,3]	false	wavy_green_circle	wavy_green_circle	true	scripted	1449	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	13	1578452298360	close	critical	2	4	[spotted_green_square,wavy_blue_triangle,striped_blue_square,spotted_black_square,wavy_green_triangle]	[3,1,1,1,2]	[1,1,3,2,3]	[1,1]	[1,3]	false	wavy_green_triangle	wavy_green_triangle	true	scripted	1557	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	14	1578452305460	close	critical	1	2	[wavy_blue_star,spotted_red_square,checked_red_star]	[2,3,1]	[3,3,3]	[2,3]	[2,1]	false	checked_red_star	checked_red_star	true	scripted	2458	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	15	1578452311050	far	irrelevant	2	4	[striped_green_circle,wavy_black_star,wavy_green_circle,spotted_blue_circle,striped_blue_triangle]	[1,2,2,3,3]	[3,3,1,1,2]	[2,1]	[3,1]	false	striped_blue_triangle	striped_blue_triangle	true	scripted	1419	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	16	1578452317318	close	irrelevant	2	3	[spotted_red_triangle,spotted_black_square,spotted_green_star,wavy_red_square]	[1,3,3,3]	[1,1,3,2]	[1,1]	[3,3]	false	wavy_red_square	wavy_red_square	true	scripted	1674	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	17	1578452323822	close	irrelevant	2	4	[spotted_red_square,spotted_black_triangle,wavy_green_star,striped_green_star,striped_red_triangle]	[1,3,3,1,2]	[1,2,3,2,1]	[3,3]	[1,2]	false	striped_red_triangle	striped_red_triangle	true	scripted	1302	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	18	1578452330381	far	irrelevant	1	3	[striped_red_triangle,spotted_green_star,checked_black_star,spotted_black_square]	[1,1,2,2]	[2,3,3,1]	[1,3]	[1,1]	false	spotted_black_square	spotted_black_square	true	scripted	1439	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	19	1578452336168	far	irrelevant	2	3	[striped_red_triangle,checked_blue_triangle,spotted_green_star,wavy_blue_square]	[3,2,1,3]	[3,3,3,2]	[3,3]	[2,3]	false	wavy_blue_square	wavy_blue_square	true	scripted	1400	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	20	1578452342210	far	irrelevant	1	3	[checked_blue_star,spotted_blue_triangle,wavy_red_triangle,checked_blue_circle]	[3,1,1,1]	[1,1,3,2]	[1,1]	[3,3]	false	checked_blue_circle	checked_blue_circle	true	scripted	1323	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	21	1578452347605	far	irrelevant	1	2	[checked_black_square,spotted_black_star,spotted_blue_triangle]	[1,1,3]	[3,2,1]	[1,3]	[1,1]	false	spotted_blue_triangle	spotted_blue_triangle	true	scripted	1264	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	22	1578452354440	far	irrelevant	1	2	[wavy_green_square,striped_blue_triangle,striped_green_circle]	[2,3,1]	[1,2,3]	[2,1]	[2,3]	false	striped_green_circle	striped_green_circle	true	scripted	1587	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	23	1578452361930	close	irrelevant	2	4	[wavy_blue_square,wavy_black_triangle,checked_blue_square,spotted_green_star,checked_blue_star]	[3,3,1,2,1]	[1,2,2,1,3]	[3,2]	[1,2]	false	checked_blue_star	checked_blue_star	true	scripted	2458	clickedObj
pilot1	8031-bbe1a242-166b-4472-af98-b8844706df12	24	1578452367717	close	irrelevant	1	4	[wavy_red_triangle,spotted_red_circle,striped_green_triangle,spotted_black_star,wavy_blue_star]	[2,1,1,3,2]	[1,3,2,3,3]	[2,1]	[3,2]	false	wavy_blue_star	wavy_blue_star	true	scripted	1234	clickedObj
