iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	1	1578452896358	far	irrelevant	2	4	[striped_black_star,wavy_black_star,wavy_green_star,spotted_blue_triangle,wavy_blue_square]	[1,2,2,3,1]	[1,3,1,2,3]	[1,1]	[2,1]	false	wavy_blue_square	wavy_blue_square	true	scripted	2087	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	2	1578452904021	far	irrelevant	1	2	[striped_red_triangle,spotted_black_triangle,striped_green_star]	[1,3,1]	[2,2,1]	[3,2]	[3,3]	false	striped_green_star	striped_green_star	true	scripted	2602	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	3	1578452910272	close	irrelevant	2	3	[striped_red_circle,wavy_black_triangle,wavy_black_square,spotted_black_circle]	[2,2,3,3]	[3,1,1,3]	[2,1]	[3,1]	false	spotted_black_circle	spotted_black_circle	true	scripted	1468	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	4	1578452916216	far	irrelevant	1	4	[checked_green_triangle,striped_green_triangle,striped_blue_circle,wavy_blue_triangle,spotted_green_star]	[3,1,3,2,2]	[2,3,1,1,3]	[3,1]	[1,1]	false	spotted_green_star	spotted_green_star	true	scripted	1578	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	5	1578452922142	close	irrelevant	1	2	[checked_green_triangle,striped_green_star,checked_red_triangle]	[3,1,2]	[1,2,3]	[1,2]	[2,1]	false	checked_red_triangle	checked_red_triangle	true	scripted	1054	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	6	1578452929057	close	irrelevant	1	3	[spotted_green_triangle,wavy_black_square,wavy_red_star,checked_green_square]	[1,3,1,1]	[2,2,1,3]	[1,2]	[3,3]	false	checked_green_square	checked_green_square	true	scripted	1750	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	7	1578452935510	far	irrelevant	2	4	[striped_black_star,checked_black_square,spotted_red_square,spotted_green_star,striped_red_triangle]	[1,2,3,3,2]	[1,1,3,1,3]	[2,1]	[3,1]	false	striped_red_triangle	striped_red_triangle	true	scripted	1890	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	8	1578452941932	far	irrelevant	1	4	[checked_green_square,checked_green_star,spotted_green_triangle,spotted_blue_triangle,checked_blue_circle]	[2,1,3,2,3]	[3,2,2,1,3]	[1,2]	[1,1]	false	checked_blue_circle	checked_blue_circle	true	scripted	1769	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	9	1578452947953	far	irrelevant	2	4	[spotted_blue_star,spotted_green_triangle,spotted_green_star,checked_red_circle,wavy_red_square]	[3,3,2,1,3]	[3,2,3,1,1]	[2,3]	[1,1]	false	wavy_red_square	wavy_red_square	true	scripted	1744	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	10	1578452953952	close	critical	1	2	[checked_green_star,striped_black_circle,checked_red_star]	[1,3,1]	[2,3,1]	[1,2]	[2,3]	false	checked_red_star	checked_red_star	true	scripted	1856	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	11	1578452960601	close	critical	2	4	[checked_green_circle,spotted_black_star,striped_black_square,striped_green_star,spotted_red_circle]	[2,1,3,1,3]	[3,1,2,3,3]	[2,3]	[3,2]	false	spotted_red_circle	spotted_red_circle	true	scripted	1750	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	12	1578452966006	far	irrelevant	1	4	[checked_blue_triangle,spotted_green_triangle,striped_black_star,wavy_blue_triangle,checked_blue_square]	[2,2,3,1,3]	[3,1,2,2,1]	[2,3]	[1,3]	false	checked_blue_square	checked_blue_square	true	scripted	1356	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	13	1578452971819	far	irrelevant	1	4	[spotted_green_star,spotted_green_square,wavy_red_triangle,wavy_blue_star,wavy_blue_circle]	[3,3,1,1,3]	[3,2,2,1,1]	[3,3]	[2,1]	false	wavy_blue_circle	wavy_blue_circle	true	scripted	1687	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	14	1578452977801	far	irrelevant	1	2	[checked_black_star,striped_blue_triangle,spotted_black_square]	[3,3,1]	[1,3,2]	[3,3]	[3,2]	false	spotted_black_square	spotted_black_square	true	scripted	1483	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	15	1578452984003	close	irrelevant	1	2	[wavy_green_square,striped_green_circle,wavy_red_circle]	[3,1,2]	[1,1,1]	[3,1]	[1,2]	false	wavy_red_circle	wavy_red_circle	true	scripted	1299	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	16	1578452989816	far	irrelevant	1	2	[wavy_blue_triangle,spotted_red_triangle,wavy_red_circle]	[3,3,1]	[2,3,1]	[3,2]	[1,2]	false	wavy_red_circle	wavy_red_circle	true	scripted	1287	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	17	1578452995724	far	irrelevant	1	2	[striped_blue_star,wavy_black_square,striped_black_circle]	[2,3,1]	[1,3,2]	[3,3]	[3,1]	false	striped_black_circle	striped_black_circle	true	scripted	1226	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	18	1578453001259	close	critical	1	3	[striped_blue_square,striped_green_star,striped_red_triangle,spotted_green_triangle]	[1,3,1,2]	[3,2,2,1]	[1,2]	[2,3]	false	spotted_green_triangle	spotted_green_triangle	true	scripted	1262	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	19	1578453006290	close	irrelevant	1	2	[wavy_green_triangle,checked_green_circle,checked_red_triangle]	[2,2,3]	[1,3,1]	[2,3]	[3,3]	false	checked_red_triangle	checked_red_triangle	true	scripted	1206	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	20	1578453012962	close	critical	1	3	[striped_blue_star,wavy_blue_triangle,spotted_blue_circle,wavy_green_star]	[2,3,3,3]	[3,1,2,3]	[2,3]	[1,1]	false	wavy_green_star	wavy_green_star	true	scripted	2072	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	21	1578453018482	far	irrelevant	1	2	[checked_green_circle,checked_blue_square,striped_green_star]	[1,3,1]	[3,1,2]	[3,1]	[3,2]	false	striped_green_star	striped_green_star	true	scripted	1141	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	22	1578453024777	close	irrelevant	2	4	[wavy_red_circle,striped_blue_circle,checked_blue_star,wavy_green_triangle,wavy_blue_star]	[3,2,3,3,2]	[1,1,3,2,3]	[3,1]	[3,2]	false	wavy_blue_star	wavy_blue_star	true	scripted	1833	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	23	1578453030391	close	critical	1	3	[wavy_green_triangle,spotted_blue_circle,checked_black_square,checked_blue_triangle]	[1,3,2,2]	[2,3,1,3]	[1,2]	[3,2]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	1418	clickedObj
pilot1	9642-680447d5-c04f-4266-ad91-a2353e914854	24	1578453036195	far	irrelevant	1	2	[spotted_green_star,wavy_blue_square,wavy_blue_triangle]	[1,3,1]	[1,1,2]	[3,1]	[3,3]	false	wavy_blue_triangle	wavy_blue_triangle	true	scripted	1366	clickedObj
