iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	1	1578453782369	far	irrelevant	2	3	[spotted_black_triangle,wavy_red_square,striped_green_square,checked_black_circle]	[1,2,1,3]	[3,1,2,1]	[1,3]	[2,1]	false	checked_black_circle	checked_black_circle	true	scripted	3176	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	2	1578453789565	far	irrelevant	2	3	[spotted_red_square,checked_green_triangle,checked_black_circle,wavy_green_star]	[2,3,2,1]	[3,3,1,3]	[3,3]	[2,1]	false	wavy_green_star	wavy_green_star	true	scripted	1667	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	3	1578453797369	close	irrelevant	1	2	[striped_green_square,spotted_blue_triangle,striped_black_square]	[1,3,3]	[3,3,1]	[3,3]	[1,1]	false	striped_black_square	striped_black_square	true	scripted	2512	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	4	1578453805177	far	irrelevant	2	4	[wavy_green_star,wavy_red_triangle,wavy_black_circle,striped_black_triangle,wavy_blue_square]	[1,2,1,3,3]	[2,3,3,1,2]	[1,3]	[3,1]	false	wavy_blue_square	wavy_blue_square	true	scripted	3152	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	5	1578453812214	close	critical	1	3	[wavy_green_circle,spotted_green_star,checked_black_star,checked_red_circle]	[1,3,3,2]	[1,2,1,1]	[1,1]	[1,3]	false	checked_red_circle	checked_red_circle	true	scripted	2065	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	6	1578453820054	far	irrelevant	1	4	[checked_blue_circle,striped_black_circle,striped_green_triangle,checked_red_circle,spotted_black_star]	[2,2,1,1,1]	[3,1,3,2,1]	[1,2]	[3,1]	false	spotted_black_star	spotted_black_star	true	scripted	2651	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	7	1578453831567	close	irrelevant	1	3	[striped_blue_circle,striped_red_circle,striped_blue_star,spotted_blue_star]	[2,1,3,3]	[3,3,1,2]	[2,3]	[1,2]	false	spotted_blue_star	striped_blue_star	false	scripted	6701	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	8	1578453838131	close	irrelevant	1	4	[checked_black_circle,spotted_blue_triangle,checked_red_triangle,striped_blue_star,checked_blue_circle]	[1,2,1,2,1]	[1,1,3,3,2]	[2,1]	[3,3]	false	checked_blue_circle	checked_blue_circle	true	scripted	1901	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	9	1578453844891	far	irrelevant	1	4	[checked_black_square,checked_black_circle,spotted_red_square,checked_green_circle,spotted_green_triangle]	[1,3,2,3,1]	[3,1,1,3,1]	[2,1]	[2,3]	false	spotted_green_triangle	spotted_green_triangle	true	scripted	2210	clickedObj
pilot1	1755-51a205be-724b-499f-a734-d7eb8dc7adfd	10	1578453852393	far	irrelevant	1	3	[checked_green_circle,spotted_red_triangle,striped_red_triangle,spotted_red_star]	[3,3,2,2]	[2,1,3,1]	[3,1]	[1,1]	false	spotted_red_star	spotted_red_star	true	scripted	1386	clickedObj
