iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	1	1578452943901	close	irrelevant	2	3	[spotted_red_triangle,spotted_blue_square,striped_green_star,striped_green_triangle]	[3,1,1,3]	[1,1,2,2]	[1,1]	[1,2]	true	striped_green_triangle	striped_green_star	false	scripted	24861	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	2	1578452964783	far	irrelevant	1	4	[striped_green_square,checked_red_triangle,spotted_red_square,striped_blue_circle,spotted_blue_star]	[1,2,1,3,3]	[3,3,1,2,3]	[3,2]	[2,1]	false	spotted_blue_star	striped_green_square	false	scripted	4611	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	3	1578452976991	far	irrelevant	1	4	[wavy_red_square,striped_red_circle,checked_green_square,spotted_green_star,spotted_black_triangle]	[1,3,3,1,2]	[1,3,1,3,3]	[1,3]	[1,2]	false	spotted_black_triangle	spotted_black_triangle	true	scripted	3628	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	4	1578452989392	far	irrelevant	1	4	[striped_black_star,striped_blue_square,spotted_blue_star,checked_red_star,striped_blue_circle]	[3,2,1,1,1]	[1,1,3,1,2]	[1,1]	[3,2]	false	striped_blue_circle	striped_blue_circle	true	scripted	1920	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	5	1578453001552	close	critical	1	4	[wavy_green_square,checked_blue_star,spotted_red_star,spotted_green_triangle,checked_blue_triangle]	[2,3,3,2,1]	[1,2,1,3,3]	[2,3]	[1,2]	true	checked_blue_triangle	spotted_green_triangle	false	scripted	4116	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	6	1578453010731	far	irrelevant	1	2	[striped_black_circle,wavy_red_triangle,checked_red_square]	[3,1,3]	[1,1,3]	[1,1]	[2,3]	false	checked_red_square	checked_red_square	true	scripted	2146	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	7	1578453022230	close	critical	1	3	[spotted_blue_star,spotted_blue_circle,spotted_black_square,spotted_black_circle]	[1,2,2,1]	[2,3,1,3]	[2,3]	[3,3]	false	spotted_black_circle	spotted_black_circle	true	scripted	-5224	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	8	1578453030492	far	irrelevant	1	4	[checked_red_circle,spotted_red_square,spotted_black_triangle,wavy_red_triangle,checked_black_star]	[1,1,1,3,2]	[2,1,3,3,1]	[1,2]	[2,3]	false	checked_black_star	checked_black_star	true	scripted	2254	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	9	1578453039887	far	irrelevant	1	2	[wavy_black_square,spotted_red_circle,striped_black_triangle]	[1,3,2]	[2,2,3]	[1,2]	[1,3]	false	striped_black_triangle	striped_black_triangle	true	scripted	2562	clickedObj
pilot1	1086-9cb58c7a-f158-46cc-9a8d-409aa3f5225e	10	1578453046963	far	irrelevant	2	3	[wavy_blue_star,checked_green_square,spotted_black_triangle,striped_green_circle]	[3,1,2,1]	[2,3,1,1]	[1,3]	[2,1]	false	striped_green_circle	striped_green_circle	true	scripted	2008	clickedObj
