iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	1	1578458167161	far	irrelevant	1	2	[spotted_red_triangle,spotted_green_circle,striped_red_star]	[3,1,2]	[1,3,1]	[1,3]	[1,1]	false	striped_red_star	striped_red_star	true	scripted	3109	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	2	1578458176056	far	irrelevant	1	4	[spotted_red_triangle,wavy_black_square,striped_blue_square,wavy_blue_circle,wavy_black_star]	[2,3,1,1,3]	[3,2,2,1,1]	[2,3]	[2,1]	false	wavy_black_star	wavy_black_star	true	scripted	3679	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	3	1578458184756	far	irrelevant	1	3	[striped_blue_star,spotted_blue_triangle,striped_red_triangle,striped_black_circle]	[1,1,3,2]	[3,2,2,3]	[1,2]	[1,1]	false	striped_black_circle	striped_black_circle	true	scripted	3601	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	4	1578458199386	close	irrelevant	2	4	[spotted_blue_circle,checked_black_square,checked_red_star,spotted_green_circle,spotted_black_square]	[3,1,3,1,2]	[1,1,3,3,1]	[3,3]	[1,3]	false	spotted_black_square	checked_black_square	false	scripted	7648	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	5	1578458209386	close	critical	2	4	[striped_blue_circle,wavy_black_triangle,wavy_blue_star,spotted_red_square,wavy_black_circle]	[2,1,1,3,3]	[3,1,3,1,2]	[2,3]	[1,1]	false	wavy_black_circle	wavy_black_circle	true	scripted	4600	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	6	1578458219041	close	irrelevant	1	3	[checked_black_square,spotted_blue_circle,spotted_black_triangle,checked_red_triangle]	[3,1,2,1]	[2,3,3,1]	[1,3]	[1,2]	false	checked_red_triangle	checked_red_triangle	true	scripted	3775	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	7	1578458228966	far	irrelevant	1	4	[spotted_blue_star,striped_green_star,wavy_black_circle,spotted_green_triangle,striped_green_square]	[3,1,2,3,1]	[1,1,3,2,2]	[3,1]	[3,3]	false	striped_green_square	striped_green_square	true	scripted	3890	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	8	1578458239006	close	critical	2	4	[checked_green_star,striped_green_square,wavy_black_triangle,checked_red_square,checked_black_triangle]	[3,2,3,2,1]	[2,1,1,3,3]	[2,1]	[3,1]	false	checked_black_triangle	checked_black_triangle	true	scripted	4945	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	9	1578458248586	far	irrelevant	1	3	[wavy_blue_circle,striped_black_circle,spotted_blue_triangle,checked_blue_square]	[2,1,1,3]	[1,1,3,2]	[1,1]	[2,3]	false	checked_blue_square	checked_blue_square	true	scripted	3888	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	10	1578458256886	far	irrelevant	2	4	[checked_black_square,spotted_red_star,striped_blue_circle,striped_red_circle,striped_red_triangle]	[1,3,1,1,2]	[3,2,1,2,3]	[3,2]	[1,1]	false	striped_red_triangle	striped_red_triangle	true	scripted	3496	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	11	1578458265576	far	irrelevant	1	2	[spotted_red_circle,striped_black_triangle,spotted_red_star]	[2,2,1]	[3,1,1]	[2,3]	[3,2]	false	spotted_red_star	spotted_red_star	true	scripted	3872	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	12	1578458278326	close	irrelevant	2	4	[spotted_blue_square,checked_black_circle,spotted_red_triangle,spotted_green_circle,wavy_blue_square]	[3,1,1,2,1]	[2,2,1,1,3]	[1,2]	[2,1]	false	wavy_blue_square	spotted_blue_square	false	scripted	6768	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	13	1578458288106	close	irrelevant	2	3	[checked_black_square,striped_black_star,checked_blue_triangle,checked_red_square]	[3,3,2,3]	[2,1,1,3]	[3,1]	[2,1]	false	checked_red_square	checked_red_square	true	scripted	3808	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	14	1578458299136	far	irrelevant	2	3	[wavy_blue_circle,spotted_green_circle,striped_red_square,spotted_blue_triangle]	[1,2,1,1]	[1,3,2,3]	[1,1]	[2,3]	false	spotted_blue_triangle	spotted_blue_triangle	true	scripted	4944	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	15	1578458309227	close	critical	2	4	[wavy_green_star,checked_green_triangle,checked_black_square,striped_green_triangle,wavy_blue_square]	[3,1,1,3,1]	[3,1,2,1,3]	[3,3]	[1,2]	false	wavy_blue_square	wavy_blue_square	true	scripted	4720	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	16	1578458319506	close	irrelevant	2	3	[spotted_green_star,checked_blue_square,wavy_green_star,checked_green_square]	[3,1,1,3]	[1,2,3,2]	[3,1]	[1,3]	false	checked_green_square	checked_green_square	true	scripted	4632	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	17	1578458331582	far	irrelevant	1	3	[wavy_black_triangle,striped_red_circle,wavy_black_square,striped_red_star]	[2,1,3,3]	[3,2,1,2]	[2,3]	[2,1]	false	striped_red_star	striped_red_star	true	scripted	4041	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	18	1578458342826	close	critical	1	4	[wavy_green_circle,spotted_red_triangle,spotted_red_star,checked_red_circle,wavy_green_triangle]	[3,3,2,3,2]	[3,1,1,2,3]	[3,1]	[1,3]	false	wavy_green_triangle	wavy_green_circle	false	scripted	5471	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	19	1578458350050	far	irrelevant	1	2	[spotted_black_square,checked_black_circle,checked_red_triangle]	[1,2,3]	[2,1,1]	[2,1]	[3,2]	false	checked_red_triangle	checked_red_triangle	true	scripted	1384	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	20	1578458357907	far	irrelevant	1	2	[checked_green_circle,wavy_black_circle,checked_blue_triangle]	[2,2,3]	[3,1,2]	[2,3]	[1,1]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	2207	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	21	1578458367447	far	irrelevant	1	4	[spotted_black_star,checked_black_triangle,spotted_red_triangle,wavy_red_square,striped_red_circle]	[1,1,1,2,3]	[1,2,3,1,1]	[1,2]	[3,2]	false	striped_red_circle	striped_red_circle	true	scripted	4359	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	22	1578458377311	far	irrelevant	1	3	[wavy_black_triangle,wavy_black_circle,wavy_blue_triangle,striped_black_square]	[1,1,3,1]	[3,2,2,1]	[1,3]	[2,3]	false	striped_black_square	striped_black_square	true	scripted	3938	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	23	1578458386826	far	irrelevant	1	2	[checked_green_square,wavy_black_star,wavy_black_triangle]	[1,2,2]	[2,1,3]	[2,1]	[3,3]	false	wavy_black_triangle	wavy_black_triangle	true	scripted	3888	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	24	1578458396527	close	critical	2	3	[checked_black_square,spotted_blue_square,wavy_blue_triangle,checked_black_triangle]	[1,3,3,1]	[3,2,1,2]	[3,2]	[3,1]	false	checked_black_triangle	checked_black_triangle	true	scripted	4065	clickedObj
pilot1	2912-cfb3a623-0c20-4a8f-baa5-1fd1504453f4	25	1578458405037	close	critical	1	2	[wavy_black_circle,striped_red_star,wavy_green_circle]	[3,1,2]	[2,1,1]	[3,2]	[3,3]	false	wavy_green_circle	wavy_green_circle	true	scripted	3504	clickedObj
