iterationName	gameid	trialNum	serverTime	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	occlusion1	occlusion2	clickedHiddenObj	intendedName	clickedName	correct	condition	responseRT	eventType
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	1	1578455891150	far	irrelevant	1	2	[striped_black_circle,spotted_blue_star,checked_blue_square]	[3,1,2]	[3,2,1]	[1,2]	[3,1]	false	checked_blue_square	checked_blue_square	true	scripted	2159	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	2	1578455897601	far	irrelevant	1	2	[checked_red_star,wavy_blue_circle,striped_blue_triangle]	[1,1,1]	[3,2,1]	[1,2]	[3,1]	false	striped_blue_triangle	striped_blue_triangle	true	scripted	1480	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	3	1578455904943	far	irrelevant	1	2	[wavy_blue_square,striped_green_star,wavy_black_circle]	[3,3,3]	[2,1,3]	[3,2]	[2,3]	false	wavy_black_circle	wavy_black_circle	true	scripted	1824	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	4	1578455912398	close	irrelevant	1	2	[striped_green_star,spotted_red_circle,striped_green_circle]	[2,3,3]	[1,2,1]	[2,1]	[1,2]	false	striped_green_circle	striped_green_circle	true	scripted	1888	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	5	1578455921311	close	critical	1	3	[wavy_red_star,spotted_blue_triangle,spotted_green_square,checked_blue_square]	[1,2,3,3]	[3,3,2,3]	[3,2]	[1,1]	false	checked_blue_square	checked_blue_square	true	scripted	3920	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	6	1578455928425	far	irrelevant	1	2	[checked_red_triangle,checked_green_square,checked_green_star]	[1,3,1]	[2,1,3]	[1,2]	[3,2]	false	checked_green_star	checked_green_star	true	scripted	1817	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	7	1578455936574	far	irrelevant	2	3	[wavy_black_star,wavy_red_circle,checked_green_star,checked_black_square]	[2,3,1,1]	[3,1,3,2]	[2,3]	[3,1]	false	checked_black_square	checked_black_square	true	scripted	3696	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	8	1578455944518	far	irrelevant	1	3	[spotted_blue_triangle,wavy_red_triangle,wavy_blue_square,wavy_black_circle]	[3,1,1,1]	[1,1,2,3]	[1,2]	[2,3]	false	wavy_black_circle	wavy_black_circle	true	scripted	2776	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	9	1578455951791	far	irrelevant	1	2	[spotted_black_circle,striped_red_circle,checked_red_star]	[1,1,1]	[2,3,1]	[1,3]	[2,3]	false	checked_red_star	checked_red_star	true	scripted	2471	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	10	1578455958751	close	critical	1	3	[wavy_blue_circle,checked_green_square,wavy_blue_square,checked_black_circle]	[3,3,2,1]	[3,1,3,2]	[3,3]	[1,3]	false	checked_black_circle	checked_black_circle	true	scripted	2800	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	11	1578455969447	close	irrelevant	2	3	[wavy_blue_square,spotted_green_square,checked_green_star,wavy_green_star]	[3,1,2,1]	[2,3,1,1]	[3,2]	[1,3]	false	wavy_green_star	checked_green_star	false	scripted	6544	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	12	1578455977798	close	irrelevant	2	4	[checked_green_star,wavy_black_circle,wavy_red_square,wavy_green_square,spotted_green_star]	[3,3,1,2,1]	[3,2,2,3,3]	[3,2]	[1,2]	false	spotted_green_star	spotted_green_star	true	scripted	3528	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	13	1578455984231	far	irrelevant	1	3	[striped_blue_square,wavy_black_circle,striped_blue_circle,checked_blue_triangle]	[1,3,2,3]	[1,2,3,3]	[2,3]	[1,2]	false	checked_blue_triangle	checked_blue_triangle	true	scripted	1879	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	14	1578455989894	far	irrelevant	1	2	[spotted_black_circle,spotted_blue_triangle,spotted_blue_star]	[1,2,3]	[2,3,1]	[1,2]	[1,1]	false	spotted_blue_star	spotted_blue_star	true	scripted	1600	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	15	1578456006903	far	irrelevant	1	2	[checked_blue_circle,spotted_blue_triangle,striped_blue_star]	[3,3,3]	[3,1,2]	[3,1]	[2,3]	false	striped_blue_star	striped_blue_star	true	scripted	12393	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	16	1578456012943	close	irrelevant	1	2	[checked_red_circle,spotted_green_star,spotted_green_circle]	[1,2,2]	[1,3,1]	[2,3]	[3,1]	false	spotted_green_circle	spotted_green_circle	true	scripted	1576	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	17	1578456020198	close	critical	2	4	[checked_red_square,striped_green_circle,spotted_blue_star,checked_red_triangle,checked_black_circle]	[2,3,2,1,3]	[1,2,3,3,1]	[3,2]	[2,3]	false	checked_black_circle	checked_black_circle	true	scripted	2024	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	18	1578456028119	far	irrelevant	1	3	[striped_red_circle,striped_blue_star,spotted_black_circle,striped_blue_triangle]	[3,1,3,2]	[1,2,2,1]	[3,2]	[1,1]	false	striped_blue_triangle	striped_blue_triangle	true	scripted	1384	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	19	1578456034239	close	irrelevant	2	3	[spotted_red_star,checked_black_triangle,checked_green_square,wavy_red_triangle]	[3,3,1,1]	[2,3,2,1]	[3,2]	[1,2]	false	wavy_red_triangle	wavy_red_triangle	true	scripted	1704	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	20	1578456041705	close	critical	2	4	[spotted_red_triangle,striped_black_triangle,spotted_red_circle,wavy_blue_triangle,spotted_black_circle]	[1,3,2,1,2]	[2,3,1,1,3]	[3,3]	[2,1]	false	spotted_black_circle	spotted_black_circle	true	scripted	2336	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	21	1578456048647	close	critical	2	4	[striped_red_square,wavy_blue_star,spotted_red_triangle,striped_green_circle,striped_blue_triangle]	[1,2,3,2,1]	[3,3,1,1,1]	[2,3]	[3,1]	false	striped_blue_triangle	striped_blue_triangle	true	scripted	1936	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	22	1578456054255	close	critical	1	2	[checked_red_triangle,spotted_blue_star,spotted_green_star]	[1,1,3]	[3,1,1]	[1,1]	[2,3]	false	spotted_green_star	spotted_green_star	true	scripted	1263	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	23	1578456060287	far	irrelevant	2	3	[spotted_black_triangle,wavy_black_triangle,spotted_blue_star,spotted_black_square]	[3,2,1,1]	[2,1,1,2]	[3,2]	[1,1]	false	spotted_black_square	spotted_black_square	true	scripted	1320	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	24	1578456066351	close	irrelevant	1	2	[wavy_blue_star,striped_black_circle,spotted_blue_circle]	[1,1,2]	[3,1,1]	[1,3]	[1,2]	false	spotted_blue_circle	spotted_blue_circle	true	scripted	1320	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	25	1578456074463	close	irrelevant	2	3	[striped_green_circle,striped_black_star,striped_red_square,spotted_green_star]	[2,2,1,3]	[1,3,1,1]	[2,1]	[1,1]	false	spotted_green_star	spotted_green_star	true	scripted	1280	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	26	1578456080688	far	irrelevant	1	2	[checked_black_triangle,striped_red_star,checked_blue_square]	[3,2,1]	[2,1,3]	[3,2]	[3,1]	false	checked_blue_square	checked_blue_square	true	scripted	1384	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	27	1578456087095	far	irrelevant	1	2	[wavy_black_square,spotted_red_triangle,checked_black_circle]	[1,3,3]	[2,1,2]	[3,1]	[3,3]	false	checked_black_circle	checked_black_circle	true	scripted	1304	clickedObj
pilot1	6868-6787af32-257e-4fd0-8c7d-956de6b64334	28	1578456093072	far	irrelevant	2	3	[checked_green_circle,spotted_green_circle,wavy_black_triangle,wavy_blue_square]	[2,2,1,1]	[3,1,1,3]	[2,3]	[2,1]	false	wavy_blue_square	wavy_blue_square	true	scripted	1792	clickedObj
