iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822400130	scripted	1	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	5846	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822416628	scripted	1	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	2966	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822462880	scripted	1	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	2685	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822499650	scripted	1	3	chair	0	base	4	false	correct	chair	3	2	3	2	2760	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822534997	scripted	2	-1	airplane	1	exp	1	false	incorrect	airplane	3	1	1	1	14532	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822551494	scripted	2	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	1646	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822564890	scripted	2	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	3413	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822577539	scripted	2	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	2052	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822598747	scripted	2	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	2113	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822618960	scripted	3	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	4336	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822639141	scripted	3	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	2447	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822659092	scripted	3	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	5109	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822675083	scripted	3	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	2213	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822692148	scripted	4	0	comb	0	exp	8	false	correct	comb	1	1	1	1	1986	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822703625	scripted	4	0	computerMouse	1	exp	8	true	incorrect	toyMouse	4	2	1	2	2531	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822726276	scripted	4	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	2353	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822744289	scripted	4	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	2536	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822761240	scripted	4	3	piano	0	exp	8	false	correct	piano	1	4	1	4	2681	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822777718	scripted	5	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	2208	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822789853	scripted	5	1	knife	0	base	3	false	correct	knife	3	4	3	4	1782	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822806198	scripted	5	2	barOfSoap	0	base	3	false	correct	barOfSoap	3	3	3	3	2460	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822816597	scripted	5	3	cassetteTape	0	base	3	true	correct	cassetteTape	3	2	3	2	2052	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822829275	scripted	6	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	2604	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822849523	scripted	6	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	2064	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822865652	scripted	6	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	1869	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822877282	scripted	6	2	mediumCandle	1	exp	7	true	incorrect	smallCandle	1	2	1	4	2801	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822892472	scripted	6	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	1985	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822904657	scripted	7	0	banana	0	exp	6	false	correct	banana	4	2	4	2	1968	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822919465	scripted	7	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	1552	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822929864	scripted	7	1	boardEraser	1	exp	6	true	incorrect	pencilEraser	2	3	1	2	2081	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822944727	scripted	7	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	2104	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822962670	scripted	7	3	feather	0	exp	6	false	correct	feather	2	4	2	4	2477	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822977318	scripted	8	0	basketball	0	base	5	false	correct	basketball	3	2	3	2	1688	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522822993925	scripted	8	1	roundBrush	0	base	5	true	correct	roundBrush	2	4	2	4	2449	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522823008559	scripted	8	2	headphones	0	base	5	false	correct	headphones	3	3	3	3	2110	drop
planned_sample	2355-7948ce1d-148a-4d70-a344-43ca3aa3ff3e	1522823018551	scripted	8	3	book	0	base	5	false	correct	book	3	1	3	1	1591	drop
