iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791443502	scripted	1	0	basketball	0	base	5	false	correct	basketball	3	2	3	2	2704	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791488181	scripted	1	1	roundBrush	0	base	5	true	correct	roundBrush	2	4	2	4	1968	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791534112	scripted	1	2	headphones	0	base	5	false	correct	headphones	3	3	3	3	6904	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791586483	scripted	1	3	book	0	base	5	false	correct	book	3	1	3	1	1833	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791650173	scripted	2	0	binoculars	0	exp	2	false	correct	binoculars	2	4	2	4	1945	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791706132	scripted	2	1	wrench	0	exp	2	false	correct	wrench	2	1	2	1	5263	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791781468	scripted	2	1	middleBlock	1	exp	2	true	incorrect	bottomBlock	3	3	3	4	4249	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791782852	scripted	2	0	middleBlock	2	exp	2	true	incorrect	bottomBlock	3	3	3	4	5641	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791827052	scripted	2	2	middleBlock	0	exp	2	true	correct	middleBlock	3	3	3	3	15673	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791854292	scripted	2	3	coffeeMug	0	exp	2	false	correct	coffeeMug	2	2	2	2	3384	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791889292	scripted	3	0	comb	0	exp	8	false	correct	comb	1	1	1	1	1921	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791917022	scripted	3	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	3215	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791939222	scripted	3	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	1664	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522791973412	scripted	3	3	piano	0	exp	8	false	correct	piano	1	4	1	4	5391	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792003013	scripted	4	0	airplane	0	base	1	false	correct	airplane	3	1	3	1	1745	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792019220	scripted	4	1	sunGlasses	0	base	1	true	correct	sunGlasses	4	4	4	4	2417	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792036310	scripted	4	2	barrel	0	base	1	false	correct	barrel	4	3	4	3	3551	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792083858	scripted	4	3	saxophone	0	base	1	false	correct	saxophone	2	3	2	3	1688	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792141701	scripted	5	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	2816	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792168762	scripted	5	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1600	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792193462	scripted	5	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	1945	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792207710	scripted	5	2	cassetteTape	1	exp	3	true	incorrect	rollOfTape	3	2	4	2	1625	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792229812	scripted	5	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	2288	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792240798	scripted	6	0	banana	0	base	6	false	correct	banana	4	2	4	2	1334	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792263754	scripted	6	1	dollar	0	base	6	false	correct	dollar	4	3	4	3	1776	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792280305	scripted	6	2	boardEraser	0	base	6	true	correct	boardEraser	2	3	2	3	2704	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792298452	scripted	6	3	feather	0	base	6	false	correct	feather	2	4	2	4	1816	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792308840	scripted	7	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	1176	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792328410	scripted	7	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	7510	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792360102	scripted	7	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	3175	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792387223	scripted	7	3	chair	0	base	4	false	correct	chair	3	2	3	2	2184	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792399288	scripted	8	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	1800	drop
planned_sample	7142-99a3e813-ddef-4df3-9ddc-64c9c196d33c	1522792417387	scripted	8	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	1918	drop
