iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796740780	unscripted	1	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	5091	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796760074	unscripted	1	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	4630	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796783126	unscripted	1	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	3105	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796796980	unscripted	1	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	2966	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796814705	unscripted	2	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	3010	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796829828	unscripted	2	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	4250	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796851031	unscripted	2	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	9414	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796868843	unscripted	2	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	7184	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796886034	unscripted	3	0	basketball	0	exp	5	false	correct	basketball	3	2	3	2	4451	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796910024	unscripted	3	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	5026	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796925452	unscripted	3	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	5823	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796941222	unscripted	3	3	book	0	exp	5	false	correct	book	3	1	3	1	4816	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796955686	unscripted	4	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	3950	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796970689	unscripted	4	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	3984	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522796985471	unscripted	4	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	2808	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797001636	unscripted	4	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	3897	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797018730	unscripted	5	0	comb	0	base	8	false	correct	comb	1	1	1	1	5049	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797035651	unscripted	5	1	computerMouse	0	base	8	true	correct	computerMouse	4	2	4	2	5758	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797050869	unscripted	5	2	castIronPan	0	base	8	false	correct	castIronPan	3	3	3	3	4450	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797063601	unscripted	5	3	piano	0	base	8	false	correct	piano	1	4	1	4	3421	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797079155	unscripted	6	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	5063	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797098551	unscripted	6	1	knife	0	exp	3	false	correct	knife	3	4	3	4	9137	drop
planned_sample	8834-ddbb439f-b8ec-4e20-8bf0-07bbfe5bb277	1522797114570	unscripted	6	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	5286	drop
