iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805710477	unscripted	1	0	airplane	0	base	1	false	correct	airplane	3	1	3	1	3787	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805729890	unscripted	1	1	sunGlasses	0	base	1	true	correct	sunGlasses	4	4	4	4	5656	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805746360	unscripted	1	2	barrel	0	base	1	false	correct	barrel	4	3	4	3	3954	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805758897	unscripted	1	3	saxophone	0	base	1	false	correct	saxophone	2	3	2	3	3369	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805776358	unscripted	2	0	basketball	0	exp	5	false	correct	basketball	3	2	3	2	4255	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805793643	unscripted	2	0	roundBrush	1	exp	5	true	incorrect	hairBrush	2	4	3	1	3385	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805812878	unscripted	2	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	4400	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805825940	unscripted	2	1	headphones	1	exp	5	false	incorrect	headphones	3	3	2	3	3111	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805852571	unscripted	2	1	headphones	2	exp	5	false	incorrect	headphones	3	3	1	3	3000	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805892686	unscripted	2	1	headphones	3	exp	5	false	incorrect	headphones	3	3	2	3	7600	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805927031	unscripted	2	1	headphones	4	exp	5	false	incorrect	headphones	3	3	2	3	12859	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805948289	unscripted	2	1	headphones	5	exp	5	false	incorrect	headphones	3	3	2	3	3383	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805963375	unscripted	2	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	1071	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805976170	unscripted	2	3	book	0	exp	5	false	correct	book	3	1	3	1	2319	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522805989038	unscripted	3	0	comb	0	base	8	false	correct	comb	1	1	1	1	2876	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806000568	unscripted	3	1	computerMouse	0	base	8	true	correct	computerMouse	4	2	4	2	2179	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806011171	unscripted	3	2	castIronPan	0	base	8	false	correct	castIronPan	3	3	3	3	2008	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806021295	unscripted	3	3	piano	0	base	8	false	correct	piano	1	4	1	4	2171	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806041860	unscripted	4	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	3467	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806053037	unscripted	4	1	knife	0	exp	3	false	correct	knife	3	4	3	4	3579	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806065465	unscripted	4	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	3039	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806079014	unscripted	4	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	2226	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806089756	unscripted	5	0	banana	0	exp	6	false	correct	banana	4	2	4	2	2163	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806100426	unscripted	5	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	2195	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806117522	unscripted	5	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	5859	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806127685	unscripted	5	3	feather	0	exp	6	false	correct	feather	2	4	2	4	2049	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806140614	unscripted	6	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	2711	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806152451	unscripted	6	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	3618	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806165301	unscripted	6	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	2571	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806178461	unscripted	6	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	2126	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806188970	unscripted	7	0	carrot	0	exp	4	false	correct	carrot	2	3	2	3	1492	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806202712	unscripted	7	1	mediumMeasuringCup	0	exp	4	true	correct	mediumMeasuringCup	4	4	4	4	2609	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806216353	unscripted	7	2	waterBottle	0	exp	4	false	correct	waterBottle	2	2	2	2	2562	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806226282	unscripted	7	3	chair	0	exp	4	false	correct	chair	3	2	3	2	1616	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806236784	unscripted	8	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	2702	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806247908	unscripted	8	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	2672	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806257860	unscripted	8	2	pandaToy	0	base	7	false	correct	pandaToy	3	2	3	2	2110	drop
planned_sample	2424-e0f68d15-48c9-4e47-b792-605560d7a848	1522806268275	unscripted	8	3	mediumCandle	0	base	7	true	correct	mediumCandle	1	2	1	2	2234	drop
