iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522824967387	unscripted	1	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	3142	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522824993357	unscripted	1	0	handcuffs	1	base	7	false	incorrect	magnet	4	3	2	3	6104	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825062707	unscripted	1	0	handcuffs	2	base	7	false	incorrect	magnet	4	3	2	3	4546	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825130964	unscripted	1	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	6088	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825159685	unscripted	1	2	pandaToy	0	base	7	false	correct	pandaToy	3	2	3	2	5030	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825207957	unscripted	1	3	mediumCandle	0	base	7	true	correct	mediumCandle	1	2	1	2	4498	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825230005	unscripted	2	0	comb	0	exp	8	false	correct	comb	1	1	1	1	5912	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825260714	unscripted	2	0	computerMouse	1	exp	8	true	incorrect	toyMouse	4	2	1	2	4310	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825284174	unscripted	2	0	computerMouse	2	exp	8	true	incorrect	toyMouse	4	2	1	2	4836	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825325953	unscripted	2	0	computerMouse	3	exp	8	true	incorrect	toyMouse	4	2	3	2	14358	drop
planned_sample	1234-5ac8bd32-ca82-49da-813e-4109fc7dafc2	1522825417916	unscripted	2	0	computerMouse	4	exp	8	true	incorrect	toyMouse	4	2	3	2	14746	drop
