iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822665875	scripted	1	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	21398	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822684066	scripted	1	1	knife	0	base	3	false	correct	knife	3	4	3	4	2321	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822704212	scripted	1	2	barOfSoap	0	base	3	false	correct	barOfSoap	3	3	3	3	3154	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822716844	scripted	1	3	cassetteTape	0	base	3	true	correct	cassetteTape	3	2	3	2	5306	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822726997	scripted	2	0	banana	0	exp	6	false	correct	banana	4	2	4	2	3251	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822754358	scripted	2	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	6516	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822764191	scripted	2	1	boardEraser	1	exp	6	true	incorrect	pencilEraser	2	3	1	2	2474	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822792884	scripted	2	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	2566	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822816793	scripted	2	3	feather	0	exp	6	false	correct	feather	2	4	2	4	6411	drop
planned_sample	4455-7c98f9ab-684a-4a7f-a655-d6e3feaa8dbd	1522822850250	scripted	3	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	11755	drop
