iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	7635-ae02f05a-ec28-4785-8542-f45af53fa496	1522822581906	scripted	1	0	binoculars	0	exp	2	false	correct	binoculars	2	4	2	4	6650	drop
planned_sample	7635-ae02f05a-ec28-4785-8542-f45af53fa496	1522822641115	scripted	1	0	wrench	1	exp	2	false	incorrect	binoculars	2	1	3	4	3684	drop
