iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791765175	scripted	1	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	4148	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791794857	scripted	1	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	4118	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791819979	scripted	1	2	pandaToy	0	base	7	false	correct	pandaToy	3	2	3	2	3342	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791833298	scripted	1	3	mediumCandle	0	base	7	true	correct	mediumCandle	1	2	1	2	3788	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791848956	scripted	2	0	carrot	0	exp	4	false	correct	carrot	2	3	2	3	2516	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791870753	scripted	2	1	mediumMeasuringCup	0	exp	4	true	correct	mediumMeasuringCup	4	4	4	4	7764	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791896058	scripted	2	2	waterBottle	0	exp	4	false	correct	waterBottle	2	2	2	2	5028	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791917662	scripted	2	3	chair	0	exp	4	false	correct	chair	3	2	3	2	4094	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791936236	scripted	3	0	comb	0	exp	8	false	correct	comb	1	1	1	1	3136	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791951859	scripted	3	0	computerMouse	1	exp	8	true	incorrect	toyMouse	4	2	1	2	2196	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522791974952	scripted	3	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	3842	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792001475	scripted	3	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	2838	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792021074	scripted	3	3	piano	0	exp	8	false	correct	piano	1	4	1	4	5068	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792038963	scripted	4	0	airplane	0	base	1	false	correct	airplane	3	1	3	1	3858	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792051829	scripted	4	1	sunGlasses	0	base	1	true	correct	sunGlasses	4	4	4	4	2886	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792065476	scripted	4	2	barrel	0	base	1	false	correct	barrel	4	3	4	3	5098	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792083559	scripted	4	3	saxophone	0	base	1	false	correct	saxophone	2	3	2	3	3506	drop
planned_sample	7483-937857fa-3762-45d4-8273-61f4152c65fe	1522792102375	scripted	5	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	3648	drop
