iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522799948700	unscripted	1	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	2783	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522799969955	unscripted	1	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	3092	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522799988424	unscripted	1	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	5361	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800005939	unscripted	1	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	2999	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800021624	unscripted	2	0	banana	0	exp	6	false	correct	banana	4	2	4	2	1605	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800038132	unscripted	2	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	2375	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800052143	unscripted	2	1	boardEraser	1	exp	6	true	incorrect	pencilEraser	2	3	1	2	1570	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800075705	unscripted	2	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	1773	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800091257	unscripted	2	3	feather	0	exp	6	false	correct	feather	2	4	2	4	2901	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800113780	unscripted	3	0	comb	0	exp	8	false	correct	comb	1	1	1	1	3164	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800133435	unscripted	3	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	3826	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800155389	unscripted	3	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	2556	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800177339	unscripted	3	3	piano	0	exp	8	false	correct	piano	1	4	1	4	2225	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800201105	unscripted	4	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	4445	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800216944	unscripted	4	1	knife	0	base	3	false	correct	knife	3	4	3	4	2312	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800242459	unscripted	4	2	barOfSoap	0	base	3	false	correct	barOfSoap	3	3	3	3	2171	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800258967	unscripted	4	3	cassetteTape	0	base	3	true	correct	cassetteTape	3	2	3	2	2523	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800277590	unscripted	5	0	basketball	0	exp	5	false	correct	basketball	3	2	3	2	2672	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800302807	unscripted	5	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	5275	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800319396	unscripted	5	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	2282	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800336398	unscripted	5	3	book	0	exp	5	false	correct	book	3	1	3	1	1774	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800354968	unscripted	6	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	3002	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800379803	unscripted	6	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	5337	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800400156	unscripted	6	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	2780	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800422718	unscripted	6	3	chair	0	base	4	false	correct	chair	3	2	3	2	2524	drop
planned_sample	8710-e4a804cd-2869-4e25-b1fe-c0c276bc494c	1522800448611	unscripted	7	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	2953	drop
