iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813368297	unscripted	1	0	comb	0	exp	8	false	correct	comb	1	1	1	1	2770	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813386063	unscripted	1	0	computerMouse	1	exp	8	true	incorrect	toyMouse	4	2	1	2	2096	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813410972	unscripted	1	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	1956	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813430738	unscripted	1	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	3036	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813452282	unscripted	1	3	piano	0	exp	8	false	correct	piano	1	4	1	4	2388	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813484129	unscripted	2	0	basketball	0	base	5	false	correct	basketball	3	2	3	2	3124	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813505962	unscripted	2	1	roundBrush	0	base	5	true	correct	roundBrush	2	4	2	4	4008	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813528374	unscripted	2	2	headphones	0	base	5	false	correct	headphones	3	3	3	3	3140	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813547619	unscripted	2	3	book	0	base	5	false	correct	book	3	1	3	1	2428	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813569131	unscripted	3	0	carrot	0	exp	4	false	correct	carrot	2	3	2	3	1836	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813601399	unscripted	3	1	mediumMeasuringCup	0	exp	4	true	correct	mediumMeasuringCup	4	4	4	4	2692	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813628730	unscripted	3	2	waterBottle	0	exp	4	false	correct	waterBottle	2	2	2	2	4488	drop
planned_sample	1530-63446cf3-b006-4888-8af1-dc928951fabb	1522813648288	unscripted	3	3	chair	0	exp	4	false	correct	chair	3	2	3	2	2372	drop
