iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819723395	scripted	1	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	6319	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819746981	scripted	1	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	3354	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819768931	scripted	1	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	4160	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819787084	scripted	1	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	2247	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819808138	scripted	2	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	1488	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819818843	scripted	2	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1288	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819836499	scripted	2	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	1600	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819850908	scripted	2	2	cassetteTape	1	exp	3	true	incorrect	rollOfTape	3	2	4	2	4136	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819882340	scripted	2	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	3282	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819895108	scripted	3	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	2225	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819914402	scripted	3	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	1696	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819928308	scripted	3	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	1232	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819939901	scripted	3	2	mediumCandle	1	exp	7	true	incorrect	smallCandle	1	2	1	4	2585	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819957029	scripted	3	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	1600	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819968495	scripted	4	0	banana	0	base	6	false	correct	banana	4	2	4	2	1558	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819982806	scripted	4	1	dollar	0	base	6	false	correct	dollar	4	3	4	3	2319	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522819994382	scripted	4	2	boardEraser	0	base	6	true	correct	boardEraser	2	3	2	3	3097	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522820007630	scripted	4	3	feather	0	base	6	false	correct	feather	2	4	2	4	1400	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522820026261	scripted	5	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	3497	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522820044191	scripted	5	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	7704	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522820054033	scripted	5	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	1261	drop
planned_sample	4783-4b92f9f8-da8a-46a3-8979-c6d0d2eed211	1522820068853	scripted	5	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	1535	drop
