iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790721852	unscripted	1	0	comb	0	base	8	false	correct	comb	1	1	1	1	6250	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790737913	unscripted	1	1	computerMouse	0	base	8	true	correct	computerMouse	4	2	4	2	3945	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790753278	unscripted	1	2	castIronPan	0	base	8	false	correct	castIronPan	3	3	3	3	3514	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790774355	unscripted	1	3	piano	0	base	8	false	correct	piano	1	4	1	4	3321	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790790048	unscripted	2	0	banana	0	exp	6	false	correct	banana	4	2	4	2	3052	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790804527	unscripted	2	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	2832	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790819190	unscripted	2	1	boardEraser	1	exp	6	true	incorrect	pencilEraser	2	3	1	2	2860	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790842986	unscripted	2	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	5603	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790862654	unscripted	2	3	feather	0	exp	6	false	correct	feather	2	4	2	4	2830	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790882074	unscripted	3	-1	basketball	1	exp	5	false	incorrect	basketball	3	2	3	3	6097	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790883468	unscripted	3	-1	basketball	0	exp	5	false	correct	basketball	3	2	3	2	7491	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790899878	unscripted	3	0	roundBrush	1	exp	5	true	incorrect	hairBrush	2	4	3	1	3393	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790922115	unscripted	3	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	5394	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790938080	unscripted	3	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	3173	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790953973	unscripted	3	3	book	0	exp	5	false	correct	book	3	1	3	1	2475	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790967871	unscripted	4	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	3007	drop
planned_sample	7329-6db17199-1eaa-4ece-95b4-a3d06e98ae3d	1522790981005	unscripted	4	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	2149	drop
