iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506110282	far	none	0	4	[striped_green_star,checked_black_circle,wavy_green_square,wavy_blue_circle,striped_green_triangle]	[1,2,3,3,1]	[2,3,1,2,1]	striped_green_triangle	striped_green_triangle	1	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506142738	close	critical	1	2	[wavy_red_star,spotted_green_circle,wavy_green_star]	[2,1,1]	[3,3,1]	wavy_green_star	wavy_green_star	2	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506160783	far	irrelevant	2	4	[wavy_green_star,striped_blue_star,striped_blue_square,wavy_black_square,checked_black_triangle]	[3,2,2,1,1]	[3,1,3,2,3]	checked_black_triangle	checked_black_triangle	3	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506173029	close	irrelevant	2	4	[spotted_blue_star,spotted_green_triangle,checked_black_circle,striped_green_triangle,wavy_green_star]	[2,1,3,1,3]	[3,2,1,3,2]	wavy_green_star	wavy_green_star	4	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506184189	far	none	0	3	[spotted_green_square,wavy_black_circle,wavy_red_circle,wavy_blue_triangle]	[3,3,1,1]	[1,3,2,3]	wavy_blue_triangle	wavy_blue_triangle	5	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506198006	far	none	0	4	[wavy_blue_star,spotted_blue_square,spotted_green_star,checked_red_star,checked_black_circle]	[1,1,3,1,3]	[1,2,3,3,1]	checked_black_circle	checked_black_circle	6	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506207280	close	none	0	2	[wavy_green_circle,striped_black_square,striped_green_square]	[3,1,1]	[3,1,2]	striped_green_square	striped_green_square	7	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506216599	close	none	0	2	[spotted_blue_square,wavy_blue_circle,spotted_black_circle]	[2,1,1]	[3,1,2]	spotted_black_circle	spotted_black_circle	8	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506235840	close	critical	2	3	[checked_red_circle,striped_black_circle,striped_green_star,striped_blue_star]	[3,3,2,1]	[1,2,1,3]	striped_blue_star	striped_blue_star	9	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506248407	far	none	0	4	[striped_blue_triangle,spotted_blue_triangle,striped_green_square,wavy_black_square,spotted_red_circle]	[3,1,2,3,1]	[3,2,3,2,3]	spotted_red_circle	spotted_red_circle	10	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506262641	close	irrelevant	1	2	[checked_red_circle,striped_green_triangle,checked_red_triangle]	[3,1,2]	[1,3,3]	checked_red_triangle	checked_red_triangle	11	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506273958	close	irrelevant	1	4	[wavy_blue_circle,striped_blue_star,spotted_red_triangle,checked_red_triangle,checked_red_star]	[3,1,3,1,2]	[1,3,2,1,3]	checked_red_star	checked_red_star	12	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506284942	far	irrelevant	1	2	[wavy_green_circle,checked_green_circle,striped_green_star]	[3,3,1]	[3,2,1]	striped_green_star	striped_green_star	13	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506293967	close	none	0	3	[wavy_blue_triangle,spotted_black_star,checked_green_circle,checked_green_triangle]	[3,2,1,1]	[3,1,2,1]	checked_green_triangle	checked_green_triangle	14	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506302483	close	none	0	3	[spotted_red_star,spotted_blue_circle,wavy_green_triangle,striped_green_circle]	[1,1,3,1]	[1,2,2,3]	striped_green_circle	striped_green_circle	15	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506312917	far	irrelevant	2	4	[checked_green_triangle,wavy_green_star,striped_blue_circle,spotted_green_star,wavy_green_square]	[3,1,1,3,1]	[2,2,1,1,3]	wavy_green_square	wavy_green_square	16	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506321493	close	critical	2	4	[wavy_red_star,striped_blue_star,wavy_green_star,wavy_red_triangle,spotted_green_triangle]	[3,3,2,3,1]	[1,3,1,2,3]	spotted_green_triangle	spotted_green_triangle	17	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506332857	far	irrelevant	1	4	[spotted_blue_circle,striped_red_circle,spotted_green_circle,checked_red_triangle,striped_red_star]	[3,2,1,3,3]	[1,3,3,2,3]	striped_red_star	striped_red_star	18	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506342116	far	none	0	4	[spotted_red_square,spotted_blue_circle,spotted_blue_square,wavy_green_triangle,wavy_blue_star]	[3,1,2,1,2]	[3,1,1,3,3]	wavy_blue_star	wavy_blue_star	19	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506350898	close	none	0	4	[checked_blue_triangle,spotted_black_triangle,checked_black_star,spotted_red_square,spotted_green_square]	[3,2,3,1,1]	[1,3,3,1,3]	spotted_green_square	spotted_green_square	20	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506358095	close	none	0	2	[wavy_red_star,checked_red_square,checked_blue_square]	[1,2,2]	[1,3,1]	checked_blue_square	checked_blue_square	21	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506368070	far	irrelevant	1	2	[striped_black_square,striped_blue_square,wavy_blue_circle]	[2,1,3]	[1,3,1]	wavy_blue_circle	wavy_blue_circle	22	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506376660	far	none	0	4	[checked_red_circle,spotted_red_star,wavy_red_star,spotted_black_star,spotted_blue_triangle]	[2,3,3,1,1]	[1,3,1,1,3]	spotted_blue_triangle	spotted_blue_triangle	23	true	within	clickedObj
pilot0	0937-3bb5040f-7101-4ace-a988-03f3682027a2	1521506388582	far	irrelevant	2	4	[striped_green_star,wavy_black_triangle,wavy_green_triangle,striped_blue_square,striped_blue_circle]	[2,2,1,3,1]	[3,1,2,1,1]	striped_blue_circle	striped_blue_circle	24	true	within	clickedObj
