iterationName	gameid	time	context	occlusions	numObjsOccluded	numDistractors	names	gridXs	gridYs	intendedName	clickedName	trialNum	correct	condition	eventType
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503302229	close	irrelevant	1	4	[checked_blue_triangle,wavy_black_circle,spotted_black_square,striped_black_triangle,striped_blue_square]	[2,3,1,3,2]	[1,2,1,3,3]	striped_blue_square	striped_blue_square	1	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503315120	close	none	0	2	[striped_green_square,striped_red_star,striped_green_star]	[1,2,3]	[2,1,2]	striped_green_star	striped_green_star	2	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503330041	close	critical	2	3	[checked_black_circle,wavy_green_star,checked_red_square,wavy_green_square]	[2,3,2,1]	[3,1,1,1]	wavy_green_square	wavy_green_square	3	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503339071	far	none	0	4	[wavy_green_square,spotted_red_square,wavy_green_circle,checked_red_triangle,spotted_blue_star]	[1,1,2,1,2]	[1,2,3,3,1]	spotted_blue_star	spotted_blue_star	4	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503347816	far	none	0	3	[wavy_red_circle,striped_green_square,spotted_red_circle,checked_red_triangle]	[3,1,2,3]	[2,3,1,1]	checked_red_triangle	checked_red_triangle	5	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503362740	close	critical	2	3	[wavy_green_triangle,checked_red_star,checked_blue_circle,checked_green_star]	[2,1,3,1]	[3,3,2,2]	checked_green_star	checked_green_star	6	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503372788	far	irrelevant	1	3	[striped_black_triangle,spotted_red_circle,wavy_blue_circle,wavy_green_star]	[3,2,1,2]	[3,3,2,1]	wavy_green_star	wavy_green_star	7	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503383251	far	irrelevant	1	2	[spotted_blue_star,checked_green_circle,wavy_green_square]	[3,1,3]	[2,2,1]	wavy_green_square	wavy_green_square	8	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503389740	far	none	0	3	[striped_black_circle,spotted_black_circle,checked_black_square,checked_blue_star]	[3,3,2,3]	[3,2,1,1]	checked_blue_star	checked_blue_star	9	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503402099	close	irrelevant	1	2	[wavy_black_square,spotted_black_star,checked_black_star]	[1,1,3]	[3,1,2]	checked_black_star	checked_black_star	10	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503414951	close	irrelevant	1	2	[spotted_black_triangle,spotted_green_square,checked_black_triangle]	[2,1,3]	[3,1,1]	checked_black_triangle	checked_black_triangle	11	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503426889	far	irrelevant	2	3	[striped_blue_triangle,striped_green_circle,spotted_red_star,wavy_red_square]	[2,1,2,1]	[1,3,3,1]	wavy_red_square	wavy_red_square	12	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503434490	close	none	0	4	[spotted_blue_triangle,spotted_red_triangle,striped_black_circle,spotted_green_triangle,checked_blue_circle]	[2,3,1,3,1]	[3,2,1,3,2]	checked_blue_circle	checked_blue_circle	13	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503442999	close	none	0	4	[striped_blue_circle,striped_red_square,striped_green_star,spotted_green_circle,striped_green_square]	[3,2,3,1,1]	[1,1,3,3,2]	striped_green_square	striped_green_square	14	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503454357	far	irrelevant	1	2	[striped_blue_star,spotted_black_square,spotted_red_triangle]	[2,3,3]	[3,1,3]	spotted_red_triangle	spotted_red_triangle	15	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503463899	far	none	0	4	[spotted_black_star,striped_black_triangle,striped_red_star,spotted_blue_square,checked_black_circle]	[2,3,1,1,2]	[3,1,1,2,1]	checked_black_circle	checked_black_circle	16	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503474530	far	irrelevant	1	3	[checked_green_star,spotted_green_star,checked_red_circle,wavy_red_square]	[2,1,3,2]	[3,2,1,1]	wavy_red_square	wavy_red_square	17	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503483105	close	none	0	4	[striped_red_triangle,striped_red_square,wavy_green_star,wavy_blue_square,wavy_red_star]	[1,3,1,2,3]	[2,1,3,3,3]	wavy_red_star	wavy_red_star	18	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503490753	far	none	0	4	[spotted_black_square,wavy_black_star,wavy_red_circle,checked_green_star,striped_red_triangle]	[2,1,1,3,2]	[3,3,1,3,1]	striped_red_triangle	striped_red_triangle	19	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503497607	close	none	0	3	[wavy_red_star,striped_blue_square,spotted_green_circle,wavy_green_star]	[2,1,1,2]	[3,1,3,1]	wavy_green_star	wavy_green_star	20	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503507884	close	critical	1	2	[spotted_black_triangle,striped_black_circle,wavy_black_circle]	[1,1,2]	[2,3,3]	wavy_black_circle	wavy_black_circle	21	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503521483	close	none	0	4	[spotted_red_circle,checked_black_square,spotted_blue_triangle,spotted_black_circle,striped_blue_triangle]	[1,3,2,3,2]	[3,3,1,2,3]	striped_blue_triangle	striped_blue_triangle	22	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503537180	far	irrelevant	1	4	[checked_red_square,spotted_green_circle,spotted_blue_circle,striped_blue_circle,striped_blue_triangle]	[1,3,1,3,2]	[2,3,3,2,1]	striped_blue_triangle	striped_blue_triangle	23	true	within	clickedObj
pilot0	9045-55f46e80-6b24-435b-a88a-9afa3dc6a502	1521503545784	far	none	0	4	[spotted_green_circle,spotted_blue_square,spotted_red_square,striped_black_square,striped_blue_triangle]	[2,1,2,1,1]	[3,1,1,2,3]	striped_blue_triangle	striped_blue_triangle	24	true	within	clickedObj
