iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823281021	scripted	1	0	basketball	0	base	5	false	correct	basketball	3	2	3	2	1656	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823362326	scripted	1	1	roundBrush	0	base	5	true	correct	roundBrush	2	4	2	4	1539	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823437010	scripted	1	2	headphones	0	base	5	false	correct	headphones	3	3	3	3	1603	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823465920	scripted	1	3	book	0	base	5	false	correct	book	3	1	3	1	892	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823480252	scripted	2	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	1054	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823530290	scripted	2	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	1281	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823549603	scripted	2	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	1281	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823579336	scripted	2	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	985	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823589963	scripted	3	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	1179	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823610760	scripted	3	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	828	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823646459	scripted	3	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	883	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823662187	scripted	3	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	885	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823673256	scripted	4	0	banana	0	base	6	false	correct	banana	4	2	4	2	1078	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823694639	scripted	4	1	dollar	0	base	6	false	correct	dollar	4	3	4	3	1038	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823711515	scripted	4	2	boardEraser	0	base	6	true	correct	boardEraser	2	3	2	3	1056	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823724244	scripted	4	3	feather	0	base	6	false	correct	feather	2	4	2	4	1048	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823745297	scripted	5	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	1038	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823758983	scripted	5	1	knife	0	base	3	false	correct	knife	3	4	3	4	999	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823776764	scripted	5	2	barOfSoap	0	base	3	false	correct	barOfSoap	3	3	3	3	1217	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823813967	scripted	5	3	cassetteTape	0	base	3	true	correct	cassetteTape	3	2	3	2	721	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823823592	scripted	6	0	binoculars	0	exp	2	false	correct	binoculars	2	4	2	4	984	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823836692	scripted	6	1	wrench	0	exp	2	false	correct	wrench	2	1	2	1	844	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823852700	scripted	6	2	middleBlock	0	exp	2	true	correct	middleBlock	3	3	3	3	1486	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823887443	scripted	6	3	coffeeMug	0	exp	2	false	correct	coffeeMug	2	2	2	2	1212	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823903415	scripted	7	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	906	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823932519	scripted	7	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	842	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823966534	scripted	7	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	1085	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823980675	scripted	7	3	chair	0	base	4	false	correct	chair	3	2	3	2	1062	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522823992087	scripted	8	0	comb	0	exp	8	false	correct	comb	1	1	1	1	1373	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522824013879	scripted	8	1	computerMouse	0	exp	8	true	correct	computerMouse	4	2	4	2	2241	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522824030165	scripted	8	2	castIronPan	0	exp	8	false	correct	castIronPan	3	3	3	3	838	drop
planned_sample	9812-c8bf7480-90ac-4909-a186-acefc1ab4cc2	1522824058827	scripted	8	3	piano	0	exp	8	false	correct	piano	1	4	1	4	968	drop
