iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792329376	unscripted	1	0	scissors	0	base	3	false	correct	scissors	2	2	2	2	2880	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792345375	unscripted	1	1	knife	0	base	3	false	correct	knife	3	4	3	4	1349	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792357829	unscripted	1	2	barOfSoap	0	base	3	false	correct	barOfSoap	3	3	3	3	1480	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792369432	unscripted	1	3	cassetteTape	0	base	3	true	correct	cassetteTape	3	2	3	2	1740	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792383741	unscripted	2	0	basketball	0	exp	5	false	correct	basketball	3	2	3	2	989	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792399933	unscripted	2	0	roundBrush	1	exp	5	true	incorrect	hairBrush	2	4	3	1	1689	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792400997	unscripted	2	-1	roundBrush	2	exp	5	true	incorrect	hairBrush	2	4	3	1	2765	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792416879	unscripted	2	1	roundBrush	0	exp	5	true	correct	roundBrush	2	4	2	4	1626	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792431463	unscripted	2	2	headphones	0	exp	5	false	correct	headphones	3	3	3	3	1711	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792442330	unscripted	2	3	book	0	exp	5	false	correct	book	3	1	3	1	1199	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792453030	unscripted	3	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	1021	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792468491	unscripted	3	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	1277	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792488304	unscripted	3	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	1136	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792502586	unscripted	3	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	1462	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792515945	unscripted	4	0	binoculars	0	base	2	false	correct	binoculars	2	4	2	4	1974	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792527990	unscripted	4	1	wrench	0	base	2	false	correct	wrench	2	1	2	1	2909	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792538701	unscripted	4	2	middleBlock	0	base	2	true	correct	middleBlock	3	3	3	3	2374	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792548556	unscripted	4	3	coffeeMug	0	base	2	false	correct	coffeeMug	2	2	2	2	1549	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792558644	unscripted	5	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	1510	drop
planned_sample	4654-18429eb7-4402-4161-b97e-cbb4e3adeb7b	1522792569234	unscripted	5	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	1167	drop
