iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822748950	unscripted	1	-1	scissors	1	exp	3	false	incorrect	scissors	2	2	3	2	6769	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822789799	unscripted	1	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	1997	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822818440	unscripted	1	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1627	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822852430	unscripted	1	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	2394	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822877058	unscripted	1	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	3174	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522822958606	unscripted	2	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	17794	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823060622	unscripted	2	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	6962	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823135036	unscripted	2	2	pandaToy	0	base	7	false	correct	pandaToy	3	2	3	2	15018	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823214411	unscripted	2	3	mediumCandle	0	base	7	true	correct	mediumCandle	1	2	1	2	2502	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823250035	unscripted	3	0	airplane	0	exp	1	false	correct	airplane	3	1	3	1	4800	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823303666	unscripted	3	1	sunGlasses	0	exp	1	true	correct	sunGlasses	4	4	4	4	6651	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823346669	unscripted	3	1	barrel	1	exp	1	false	incorrect	sunGlasses	4	3	4	1	3630	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823396323	unscripted	3	2	barrel	0	exp	1	false	correct	barrel	4	3	4	3	8270	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823448101	unscripted	3	3	saxophone	0	exp	1	false	correct	saxophone	2	3	2	3	6878	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823494802	unscripted	4	0	binoculars	0	exp	2	false	correct	binoculars	2	4	2	4	7227	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823529425	unscripted	4	1	wrench	0	exp	2	false	correct	wrench	2	1	2	1	7134	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823580550	unscripted	4	1	middleBlock	1	exp	2	true	incorrect	topBlock	3	3	3	1	9408	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823642688	unscripted	4	2	middleBlock	0	exp	2	true	correct	middleBlock	3	3	3	3	10639	drop
planned_sample	8142-50c87ccb-b2b3-412f-80bf-02fba2d4acee	1522823673362	unscripted	4	3	coffeeMug	0	exp	2	false	correct	coffeeMug	2	2	2	2	5033	drop
