iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825455748	scripted	1	0	banana	0	exp	6	false	correct	banana	4	2	4	2	4185	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825480748	scripted	1	1	dollar	0	exp	6	false	correct	dollar	4	3	4	3	4934	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825522186	scripted	1	2	boardEraser	0	exp	6	true	correct	boardEraser	2	3	2	3	19015	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825547808	scripted	1	3	feather	0	exp	6	false	correct	feather	2	4	2	4	3307	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825562892	scripted	2	0	magnet	0	base	7	false	correct	magnet	2	4	2	4	1831	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825582370	scripted	2	1	handcuffs	0	base	7	false	correct	handcuffs	4	3	4	3	1840	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825621294	scripted	2	2	pandaToy	0	base	7	false	correct	pandaToy	3	2	3	2	3120	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825651592	scripted	2	3	mediumCandle	0	base	7	true	correct	mediumCandle	1	2	1	2	5364	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825673594	scripted	3	0	airplane	0	base	1	false	correct	airplane	3	1	3	1	2689	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825689368	scripted	3	1	sunGlasses	0	base	1	true	correct	sunGlasses	4	4	4	4	3212	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825700996	scripted	3	2	barrel	0	base	1	false	correct	barrel	4	3	4	3	1577	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825729674	scripted	3	3	saxophone	0	base	1	false	correct	saxophone	2	3	2	3	2028	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825751224	scripted	4	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	2955	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825765437	scripted	4	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1872	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825783915	scripted	4	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	2316	drop
planned_sample	3142-17745434-b08f-4281-bf4f-f954417b64e5	1522825800172	scripted	4	2	cassetteTape	1	exp	3	true	incorrect	rollOfTape	3	2	4	2	2892	drop
