iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804399026	scripted	1	0	basketball	0	base	5	false	correct	basketball	3	2	3	2	3464	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804431851	scripted	1	1	roundBrush	0	base	5	true	correct	roundBrush	2	4	2	4	2689	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804452675	scripted	1	2	headphones	0	base	5	false	correct	headphones	3	3	3	3	3296	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804466322	scripted	1	3	book	0	base	5	false	correct	book	3	1	3	1	1183	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804491010	scripted	2	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	2584	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804501725	scripted	2	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1396	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804525665	scripted	2	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	6336	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804539714	scripted	2	2	cassetteTape	1	exp	3	true	incorrect	rollOfTape	3	2	4	2	1736	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804581824	scripted	2	3	cassetteTape	0	exp	3	true	correct	cassetteTape	3	2	3	2	10033	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804593238	scripted	3	0	binoculars	0	exp	2	false	correct	binoculars	2	4	2	4	2153	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804614823	scripted	3	1	wrench	0	exp	2	false	correct	wrench	2	1	2	1	2944	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804635903	scripted	3	1	middleBlock	1	exp	2	true	incorrect	bottomBlock	3	3	3	4	3407	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804658222	scripted	3	2	middleBlock	0	exp	2	true	correct	middleBlock	3	3	3	3	2456	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804674166	scripted	3	3	coffeeMug	0	exp	2	false	correct	coffeeMug	2	2	2	2	1568	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804689793	scripted	4	0	comb	0	base	8	false	correct	comb	1	1	1	1	2043	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804700069	scripted	4	1	computerMouse	0	base	8	true	correct	computerMouse	4	2	4	2	872	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804715219	scripted	4	2	castIronPan	0	base	8	false	correct	castIronPan	3	3	3	3	2889	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804733054	scripted	4	3	piano	0	base	8	false	correct	piano	1	4	1	4	2184	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804742388	scripted	5	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	1607	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804758837	scripted	5	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	4737	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804780432	scripted	5	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	2688	drop
planned_sample	5778-a8c925b4-e0e8-45f4-b3dc-89287002993e	1522804799584	scripted	5	3	chair	0	base	4	false	correct	chair	3	2	3	2	2072	drop
